d,manifold,samplingdist,cov_type,mean_type,value,summary_type,n,ptile,M-estimator,cutoff_ratio,eff_rank
100,sphere,gaussian,full-rank,softr,0.00010696624361449042,sample_mean_var,1000,30.00,Cauchy,0.959775052011274,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010667784728615562,sample_mean_var,1000,30.00,Hampel,0.959775052011274,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010665392469662943,sample_mean_var,1000,35.00,Huber,0.9695519716060182,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010695477720732077,sample_mean_var,1000,35.00,Cauchy,0.9695519716060182,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010664658303696267,sample_mean_var,1000,35.00,Hampel,0.9695519716060182,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010662211868576316,sample_mean_var,1000,40.00,Huber,0.9788015859501696,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010694395317110008,sample_mean_var,1000,40.00,Cauchy,0.9788015859501696,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010661451266788082,sample_mean_var,1000,40.00,Hampel,0.9788015859501696,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010659187906171492,sample_mean_var,1000,45.00,Huber,0.987771706209601,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010693413422663099,sample_mean_var,1000,45.00,Cauchy,0.987771706209601,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010658328591152138,sample_mean_var,1000,45.00,Hampel,0.987771706209601,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010656304436489555,sample_mean_var,1000,50.00,Huber,0.9966349265853293,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.0001069240217770743,sample_mean_var,1000,50.00,Cauchy,0.9966349265853293,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.0001065550972240612,sample_mean_var,1000,50.00,Hampel,0.9966349265853293,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010650941122525213,sample_mean_var,1000,60.00,Huber,1.0145797588879741,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010690472624549704,sample_mean_var,1000,60.00,Cauchy,1.0145797588879741,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010650379665091858,sample_mean_var,1000,60.00,Hampel,1.0145797588879741,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010646125309462793,sample_mean_var,1000,70.00,Huber,1.0339771320558,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010688441958683746,sample_mean_var,1000,70.00,Cauchy,1.0339771320558,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010645673194984787,sample_mean_var,1000,70.00,Hampel,1.0339771320558,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010643980579466247,sample_mean_var,1000,75.00,Huber,1.044726245897032,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010687366881632698,sample_mean_var,1000,75.00,Cauchy,1.044726245897032,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010643484634210662,sample_mean_var,1000,75.00,Hampel,1.044726245897032,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010642083178227777,sample_mean_var,1000,80.00,Huber,1.0566794095956946,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010686179960288799,sample_mean_var,1000,80.00,Cauchy,1.0566794095956946,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010641675203311779,sample_mean_var,1000,80.00,Hampel,1.0566794095956946,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010641341495746814,sample_mean_var,1000,82.13,Huber,1.0622087769527786,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010685654608482937,sample_mean_var,1000,82.13,Cauchy,1.0622087769527786,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010640995496683982,sample_mean_var,1000,82.13,Hampel,1.0622087769527786,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010640317028853562,sample_mean_var,1000,85.00,Huber,1.0706720374732799,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010684874246748684,sample_mean_var,1000,85.00,Cauchy,1.0706720374732799,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010640075920691714,sample_mean_var,1000,85.00,Hampel,1.0706720374732799,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010638802262790606,sample_mean_var,1000,90.00,Huber,1.0884438685079232,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010683190214461142,sample_mean_var,1000,90.00,Cauchy,1.0884438685079232,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.0001063855251971183,sample_mean_var,1000,90.00,Hampel,1.0884438685079232,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010637389354710586,sample_mean_var,1000,95.00,Huber,1.114621018743136,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010680896529833673,sample_mean_var,1000,95.00,Cauchy,1.114621018743136,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010637245792889918,sample_mean_var,1000,95.00,Hampel,1.114621018743136,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010636034352718659,sample_mean_var,1000,99.00,Huber,1.1634623197486915,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.00010676829568875842,sample_mean_var,1000,99.00,Cauchy,1.1634623197486915,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.00010636017517373036,sample_mean_var,1000,99.00,Hampel,1.1634623197486915,100.00000000000003
100,sphere,gaussian,full-rank,mono,0.00010635782213649714,sample_mean_var,1000,99.73,Huber,1.1925432695942657,100.00000000000003
100,sphere,gaussian,full-rank,softr,0.0001067463906916869,sample_mean_var,1000,99.73,Cauchy,1.1925432695942657,100.00000000000003
100,sphere,gaussian,full-rank,hardr,0.0001063578951915658,sample_mean_var,1000,99.73,Hampel,1.1925432695942657,100.00000000000003
100,sphere,gaussian,half-rank,fm,0.00010568514672323467,sample_mean_var,1000,0.00,Fréchet,,50.004999999999995
100,sphere,gaussian,half-rank,gm,0.00010672261394293086,sample_mean_var,1000,0.00,Geo.median,,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010662534335982624,sample_mean_var,1000,5.00,Huber,0.8332540097622635,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010710950083850199,sample_mean_var,1000,5.00,Cauchy,0.8332540097622635,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010660684182839214,sample_mean_var,1000,5.00,Hampel,0.8332540097622635,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010654346371156742,sample_mean_var,1000,10.00,Huber,0.8677943051975533,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010701368695624635,sample_mean_var,1000,10.00,Cauchy,0.8677943051975533,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010652684111133121,sample_mean_var,1000,10.00,Hampel,0.8677943051975533,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.0001064701686712702,sample_mean_var,1000,15.00,Huber,0.8914748790887237,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010695181762691969,sample_mean_var,1000,15.00,Cauchy,0.8914748790887237,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010645332438400693,sample_mean_var,1000,15.00,Hampel,0.8914748790887237,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010639834182112222,sample_mean_var,1000,20.00,Huber,0.9103091103673531,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010690453735282354,sample_mean_var,1000,20.00,Cauchy,0.9103091103673531,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010638339897471636,sample_mean_var,1000,20.00,Hampel,0.9103091103673531,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.0001063319142681765,sample_mean_var,1000,25.00,Huber,0.926578044929238,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010686471033023266,sample_mean_var,1000,25.00,Cauchy,0.926578044929238,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010631954098382734,sample_mean_var,1000,25.00,Hampel,0.926578044929238,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010627420948496728,sample_mean_var,1000,30.00,Huber,0.941192203350942,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010683053386374541,sample_mean_var,1000,30.00,Cauchy,0.941192203350942,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010626217008785147,sample_mean_var,1000,30.00,Hampel,0.941192203350942,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010622113002701594,sample_mean_var,1000,35.00,Huber,0.9547777469075656,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010679961728290822,sample_mean_var,1000,35.00,Cauchy,0.9547777469075656,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010620866462014605,sample_mean_var,1000,35.00,Hampel,0.9547777469075656,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010617149753926192,sample_mean_var,1000,40.00,Huber,0.9678934427476211,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010677037385395346,sample_mean_var,1000,40.00,Cauchy,0.9678934427476211,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010615920146028897,sample_mean_var,1000,40.00,Hampel,0.9678934427476211,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.0001061206508815069,sample_mean_var,1000,45.00,Huber,0.9805117211191474,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010674292317043164,sample_mean_var,1000,45.00,Cauchy,0.9805117211191474,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010610941549699568,sample_mean_var,1000,45.00,Hampel,0.9805117211191474,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010607315239428432,sample_mean_var,1000,50.00,Huber,0.9930801835858493,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010671631190145181,sample_mean_var,1000,50.00,Cauchy,0.9930801835858493,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010606374870588157,sample_mean_var,1000,50.00,Hampel,0.9930801835858493,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010598041675647114,sample_mean_var,1000,60.00,Huber,1.0183867631050283,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010666495510126414,sample_mean_var,1000,60.00,Cauchy,1.0183867631050283,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010597219151385975,sample_mean_var,1000,60.00,Hampel,1.0183867631050283,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010589774702001283,sample_mean_var,1000,70.00,Huber,1.0458593743779236,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010661208945753642,sample_mean_var,1000,70.00,Cauchy,1.0458593743779236,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010588999550869948,sample_mean_var,1000,70.00,Hampel,1.0458593743779236,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010586519145747476,sample_mean_var,1000,75.00,Huber,1.0611325822318889,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010658424829759902,sample_mean_var,1000,75.00,Cauchy,1.0611325822318889,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010585890439992815,sample_mean_var,1000,75.00,Hampel,1.0611325822318889,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010583167332348721,sample_mean_var,1000,80.00,Huber,1.0782492054354431,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010655412321111001,sample_mean_var,1000,80.00,Cauchy,1.0782492054354431,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010582613163050741,sample_mean_var,1000,80.00,Hampel,1.0782492054354431,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010581699155555657,sample_mean_var,1000,82.13,Huber,1.0863015123999626,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.000106539861882403,sample_mean_var,1000,82.13,Cauchy,1.0863015123999626,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010581130082497164,sample_mean_var,1000,82.13,Hampel,1.0863015123999626,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010579481320570342,sample_mean_var,1000,85.00,Huber,1.0983275104937802,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010651933469558071,sample_mean_var,1000,85.00,Cauchy,1.0983275104937802,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010578893566141235,sample_mean_var,1000,85.00,Hampel,1.0983275104937802,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.0001057531622231784,sample_mean_var,1000,90.00,Huber,1.1236657490544684,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010647870792292635,sample_mean_var,1000,90.00,Cauchy,1.1236657490544684,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010574918721571656,sample_mean_var,1000,90.00,Hampel,1.1236657490544684,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010571411519616261,sample_mean_var,1000,95.00,Huber,1.161477822626205,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010642125802901224,sample_mean_var,1000,95.00,Cauchy,1.161477822626205,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010571141943472872,sample_mean_var,1000,95.00,Hampel,1.161477822626205,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.0001056863750474327,sample_mean_var,1000,99.00,Huber,1.2321867443081995,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010632544154221285,sample_mean_var,1000,99.00,Cauchy,1.2321867443081995,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010568579780092614,sample_mean_var,1000,99.00,Hampel,1.2321867443081995,50.004999999999995
100,sphere,gaussian,half-rank,mono,0.00010568543675920072,sample_mean_var,1000,99.73,Huber,1.2733413029396543,50.004999999999995
100,sphere,gaussian,half-rank,softr,0.00010627800078582646,sample_mean_var,1000,99.73,Cauchy,1.2733413029396543,50.004999999999995
100,sphere,gaussian,half-rank,hardr,0.00010568500698871782,sample_mean_var,1000,99.73,Hampel,1.2733413029396543,50.004999999999995
100,sphere,gaussian,low-rank,fm,0.00010846585712470198,sample_mean_var,1000,0.00,Fréchet,,10.009000000000002
100,sphere,gaussian,low-rank,gm,0.00011376250156347443,sample_mean_var,1000,0.00,Geo.median,,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.0001132252015519568,sample_mean_var,1000,5.00,Huber,0.6275217254343478,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011860943177525595,sample_mean_var,1000,5.00,Cauchy,0.6275217254343478,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011442249461932558,sample_mean_var,1000,5.00,Hampel,0.6275217254343478,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00011284779501606932,sample_mean_var,1000,10.00,Huber,0.6974946291473649,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011724147722350187,sample_mean_var,1000,10.00,Cauchy,0.6974946291473649,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011316763019765754,sample_mean_var,1000,10.00,Hampel,0.6974946291473649,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00011247859346585975,sample_mean_var,1000,15.00,Huber,0.746327661460697,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011639412877547977,sample_mean_var,1000,15.00,Cauchy,0.746327661460697,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011258082953735479,sample_mean_var,1000,15.00,Hampel,0.746327661460697,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00011212912348267845,sample_mean_var,1000,20.00,Huber,0.7863696615741467,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011575784329412817,sample_mean_var,1000,20.00,Cauchy,0.7863696615741467,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011214618056287023,sample_mean_var,1000,20.00,Hampel,0.7863696615741467,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00011176280412618322,sample_mean_var,1000,25.00,Huber,0.8209648573761942,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011525378979962814,sample_mean_var,1000,25.00,Cauchy,0.8209648573761942,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011175107469474939,sample_mean_var,1000,25.00,Hampel,0.8209648573761942,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00011142257197671675,sample_mean_var,1000,30.00,Huber,0.8522455232108267,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011483163803921193,sample_mean_var,1000,30.00,Cauchy,0.8522455232108267,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011139978726510216,sample_mean_var,1000,30.00,Hampel,0.8522455232108267,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00011112406328777002,sample_mean_var,1000,35.00,Huber,0.8819815626074663,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011445460094126513,sample_mean_var,1000,35.00,Cauchy,0.8819815626074663,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011109938528803612,sample_mean_var,1000,35.00,Hampel,0.8819815626074663,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00011083492243843604,sample_mean_var,1000,40.00,Huber,0.9105409562515784,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011411742106617256,sample_mean_var,1000,40.00,Cauchy,0.9105409562515784,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.0001108100005031076,sample_mean_var,1000,40.00,Hampel,0.9105409562515784,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00011056060427137725,sample_mean_var,1000,45.00,Huber,0.9385965117353169,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011380370929795855,sample_mean_var,1000,45.00,Cauchy,0.9385965117353169,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011053482705073857,sample_mean_var,1000,45.00,Hampel,0.9385965117353169,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.000110286724526813,sample_mean_var,1000,50.00,Huber,0.9662554868694062,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011351560300330316,sample_mean_var,1000,50.00,Cauchy,0.9662554868694062,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00011026355018570006,sample_mean_var,1000,50.00,Hampel,0.9662554868694062,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010976442507072195,sample_mean_var,1000,60.00,Huber,1.0230153829055715,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011297003607613599,sample_mean_var,1000,60.00,Cauchy,1.0230153829055715,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010974457107356075,sample_mean_var,1000,60.00,Hampel,1.0230153829055715,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010934555525988185,sample_mean_var,1000,70.00,Huber,1.084972114558292,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011245466765985067,sample_mean_var,1000,70.00,Cauchy,1.084972114558292,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010932921890686057,sample_mean_var,1000,70.00,Hampel,1.084972114558292,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010913790064002126,sample_mean_var,1000,75.00,Huber,1.1197322194771648,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011219107868092676,sample_mean_var,1000,75.00,Cauchy,1.1197322194771648,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010912434832281214,sample_mean_var,1000,75.00,Hampel,1.1197322194771648,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010896319574964155,sample_mean_var,1000,80.00,Huber,1.1587181809527076,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011192302072178401,sample_mean_var,1000,80.00,Cauchy,1.1587181809527076,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010895223661905712,sample_mean_var,1000,80.00,Hampel,1.1587181809527076,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010889270197786073,sample_mean_var,1000,82.13,Huber,1.1770134648934056,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011180485662078315,sample_mean_var,1000,82.13,Cauchy,1.1770134648934056,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010888240084837589,sample_mean_var,1000,82.13,Hampel,1.1770134648934056,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010879882174820926,sample_mean_var,1000,85.00,Huber,1.204946913364767,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011162860841988883,sample_mean_var,1000,85.00,Cauchy,1.204946913364767,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010879030186043523,sample_mean_var,1000,85.00,Hampel,1.204946913364767,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010866260060634534,sample_mean_var,1000,90.00,Huber,1.2634076617044925,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011129831841707078,sample_mean_var,1000,90.00,Cauchy,1.2634076617044925,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010865558359787982,sample_mean_var,1000,90.00,Hampel,1.2634076617044925,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010855396053259827,sample_mean_var,1000,95.00,Huber,1.351598313779046,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011087136569264507,sample_mean_var,1000,95.00,Cauchy,1.351598313779046,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010854920065513297,sample_mean_var,1000,95.00,Hampel,1.351598313779046,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010849580567889236,sample_mean_var,1000,99.00,Huber,1.517410002050642,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00011025021743738889,sample_mean_var,1000,99.00,Cauchy,1.517410002050642,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.0001084933862628576,sample_mean_var,1000,99.00,Hampel,1.517410002050642,10.009000000000002
100,sphere,gaussian,low-rank,mono,0.00010847139571348875,sample_mean_var,1000,99.73,Huber,1.6146976313011525,10.009000000000002
100,sphere,gaussian,low-rank,softr,0.00010998280439066756,sample_mean_var,1000,99.73,Cauchy,1.6146976313011525,10.009000000000002
100,sphere,gaussian,low-rank,hardr,0.00010847043068554502,sample_mean_var,1000,99.73,Hampel,1.6146976313011525,10.009000000000002
100,sphere,t,full-rank,fm,0.00010719080810303694,sample_mean_var,1000,0.00,Fréchet,,100.00000000000003
100,sphere,t,full-rank,gm,5.9916929625364853e-05,sample_mean_var,1000,0.00,Geo.median,,100.00000000000003
100,sphere,t,full-rank,mono,6.048333758750001e-05,sample_mean_var,1000,5.00,Huber,0.4498816235327732,100.00000000000003
100,sphere,t,full-rank,softr,5.4883220249059696e-05,sample_mean_var,1000,5.00,Cauchy,0.4498816235327732,100.00000000000003
100,sphere,t,full-rank,hardr,5.606936888816101e-05,sample_mean_var,1000,5.00,Hampel,0.4498816235327732,100.00000000000003
100,sphere,t,full-rank,mono,6.115072644392748e-05,sample_mean_var,1000,10.00,Huber,0.4995906040614339,100.00000000000003
100,sphere,t,full-rank,softr,5.545500701470485e-05,sample_mean_var,1000,10.00,Cauchy,0.4995906040614339,100.00000000000003
100,sphere,t,full-rank,hardr,5.71327294490018e-05,sample_mean_var,1000,10.00,Hampel,0.4995906040614339,100.00000000000003
100,sphere,t,full-rank,mono,6.186907495123576e-05,sample_mean_var,1000,15.00,Huber,0.5381202242217297,100.00000000000003
100,sphere,t,full-rank,softr,5.5935686627358885e-05,sample_mean_var,1000,15.00,Cauchy,0.5381202242217297,100.00000000000003
100,sphere,t,full-rank,hardr,5.814946605326513e-05,sample_mean_var,1000,15.00,Hampel,0.5381202242217297,100.00000000000003
100,sphere,t,full-rank,mono,6.265038963119045e-05,sample_mean_var,1000,20.00,Huber,0.5723260613493937,100.00000000000003
100,sphere,t,full-rank,softr,5.6384801553950005e-05,sample_mean_var,1000,20.00,Cauchy,0.5723260613493937,100.00000000000003
100,sphere,t,full-rank,hardr,5.915892366639358e-05,sample_mean_var,1000,20.00,Hampel,0.5723260613493937,100.00000000000003
100,sphere,t,full-rank,mono,6.348702095386233e-05,sample_mean_var,1000,25.00,Huber,0.6045163518304653,100.00000000000003
100,sphere,t,full-rank,softr,5.6825914047599646e-05,sample_mean_var,1000,25.00,Cauchy,0.6045163518304653,100.00000000000003
100,sphere,t,full-rank,hardr,6.019735943909524e-05,sample_mean_var,1000,25.00,Hampel,0.6045163518304653,100.00000000000003
100,sphere,t,full-rank,mono,6.438583944502749e-05,sample_mean_var,1000,30.00,Huber,0.6360999540489574,100.00000000000003
100,sphere,t,full-rank,softr,5.726934792105911e-05,sample_mean_var,1000,30.00,Cauchy,0.6360999540489574,100.00000000000003
100,sphere,t,full-rank,hardr,6.12661619429622e-05,sample_mean_var,1000,30.00,Hampel,0.6360999540489574,100.00000000000003
100,sphere,t,full-rank,mono,6.534829326969305e-05,sample_mean_var,1000,35.00,Huber,0.6675945862877509,100.00000000000003
100,sphere,t,full-rank,softr,5.772054536845028e-05,sample_mean_var,1000,35.00,Cauchy,0.6675945862877509,100.00000000000003
100,sphere,t,full-rank,hardr,6.236209413281164e-05,sample_mean_var,1000,35.00,Hampel,0.6675945862877509,100.00000000000003
100,sphere,t,full-rank,mono,6.638073833113137e-05,sample_mean_var,1000,40.00,Huber,0.6997646215722508,100.00000000000003
100,sphere,t,full-rank,softr,5.819257622230921e-05,sample_mean_var,1000,40.00,Cauchy,0.6997646215722508,100.00000000000003
100,sphere,t,full-rank,hardr,6.353753454556985e-05,sample_mean_var,1000,40.00,Hampel,0.6997646215722508,100.00000000000003
100,sphere,t,full-rank,mono,6.751045120157293e-05,sample_mean_var,1000,45.00,Huber,0.7335756545309462,100.00000000000003
100,sphere,t,full-rank,softr,5.8696538770146445e-05,sample_mean_var,1000,45.00,Cauchy,0.7335756545309462,100.00000000000003
100,sphere,t,full-rank,hardr,6.476661969140454e-05,sample_mean_var,1000,45.00,Hampel,0.7335756545309462,100.00000000000003
100,sphere,t,full-rank,mono,6.873543726146794e-05,sample_mean_var,1000,50.00,Huber,0.7693160877347602,100.00000000000003
100,sphere,t,full-rank,softr,5.9236182723176975e-05,sample_mean_var,1000,50.00,Cauchy,0.7693160877347602,100.00000000000003
100,sphere,t,full-rank,hardr,6.609495088454173e-05,sample_mean_var,1000,50.00,Hampel,0.7693160877347602,100.00000000000003
100,sphere,t,full-rank,mono,7.160226582026155e-05,sample_mean_var,1000,60.00,Huber,0.850849205486051,100.00000000000003
100,sphere,t,full-rank,softr,6.048527464787841e-05,sample_mean_var,1000,60.00,Cauchy,0.850849205486051,100.00000000000003
100,sphere,t,full-rank,hardr,6.912390441717697e-05,sample_mean_var,1000,60.00,Hampel,0.850849205486051,100.00000000000003
100,sphere,t,full-rank,mono,7.516833972915573e-05,sample_mean_var,1000,70.00,Huber,0.9541529498267138,100.00000000000003
100,sphere,t,full-rank,softr,6.207826121615238e-05,sample_mean_var,1000,70.00,Cauchy,0.9541529498267138,100.00000000000003
100,sphere,t,full-rank,hardr,7.281754794807098e-05,sample_mean_var,1000,70.00,Hampel,0.9541529498267138,100.00000000000003
100,sphere,t,full-rank,mono,7.731548344188009e-05,sample_mean_var,1000,75.00,Huber,1.020228541173411,100.00000000000003
100,sphere,t,full-rank,softr,6.309212753345339e-05,sample_mean_var,1000,75.00,Cauchy,1.020228541173411,100.00000000000003
100,sphere,t,full-rank,hardr,7.502012662467992e-05,sample_mean_var,1000,75.00,Hampel,1.020228541173411,100.00000000000003
100,sphere,t,full-rank,mono,7.979940234705056e-05,sample_mean_var,1000,80.00,Huber,1.1021429490142605,100.00000000000003
100,sphere,t,full-rank,softr,6.433482953989614e-05,sample_mean_var,1000,80.00,Cauchy,1.1021429490142605,100.00000000000003
100,sphere,t,full-rank,hardr,7.759208234574749e-05,sample_mean_var,1000,80.00,Hampel,1.1021429490142605,100.00000000000003
