cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
full-rank,100.00000000000004,0,0,0,99.0,2.587550425714923,100,1.3162596097497037
full-rank,100.00000000000004,0,0,0,99.73,3.491363670925064,100,1.230215619413681
full-rank,500.00000000000017,0,0,0,5.0,0.4571222832268472,500,1.9230793004656608
full-rank,500.00000000000017,0,0,0,10.0,0.5056341119335833,500,1.903864643140324
full-rank,500.00000000000017,0,0,0,15.0,0.5434294255783237,500,1.8877631243400437
full-rank,500.00000000000017,0,0,0,20.0,0.5767882012207484,500,1.873236871836404
full-rank,500.00000000000017,0,0,0,25.0,0.6084529981193137,500,1.859021601424529
full-rank,500.00000000000017,0,0,0,30.0,0.6394047525378344,500,1.845086925448728
full-rank,500.00000000000017,0,0,0,35.0,0.6704493620191688,500,1.831055908085164
full-rank,500.00000000000017,0,0,0,40.0,0.7023238913937196,500,1.816270721343976
full-rank,500.00000000000017,0,0,0,45.0,0.7355575778659578,500,1.8012710216227896
full-rank,500.00000000000017,0,0,0,50.0,0.7714524907944097,500,1.785007591393769
full-rank,500.00000000000017,0,0,0,60.0,0.8523597156488295,500,1.7491243617032048
full-rank,500.00000000000017,0,0,0,70.0,0.9548424881260416,500,1.7054010874501877
full-rank,500.00000000000017,0,0,0,75.0,1.0202994140840598,500,1.6788114274037789
full-rank,500.00000000000017,0,0,0,80.0,1.102026450837328,500,1.6472065866662329
full-rank,500.00000000000017,0,0,0,82.13,1.1430998022148708,500,1.6319802837509394
full-rank,500.00000000000017,0,0,0,85.0,1.210059230827389,500,1.60811803611925
full-rank,500.00000000000017,0,0,0,90.0,1.3723321561437645,500,1.555066642541412
full-rank,500.00000000000017,0,0,0,95.0,1.6781286149591583,500,1.4715403151857211
full-rank,500.00000000000017,0,0,0,99.0,2.5760853994904283,500,1.3131826180798003
full-rank,500.00000000000017,0,0,0,99.73,3.4775210647087795,500,1.2266405174006796
half-rank,1.005,0,0,0,5.0,0.0678553742421825,2,0.4325328834658724
half-rank,1.005,0,0,0,10.0,0.1102079787020503,2,0.5353664795819675
half-rank,1.005,0,0,0,15.0,0.1541794386938688,2,0.6561400715984668
half-rank,1.005,0,0,0,20.0,0.1996739271616958,2,0.761543726977463
half-rank,1.005,0,0,0,25.0,0.2473419103274676,2,0.8555344380506379
half-rank,1.005,0,0,0,30.0,0.2973956082123221,2,0.9400718454285786
half-rank,1.005,0,0,0,35.0,0.3499421076721887,2,1.016518883969148
half-rank,1.005,0,0,0,40.0,0.4049854762967181,2,1.0835561521810158
half-rank,1.005,0,0,0,45.0,0.4635034090777656,2,1.1433453106017484
half-rank,1.005,0,0,0,50.0,0.5253145447020555,2,1.1966787474455904
half-rank,1.005,0,0,0,60.0,0.6659795069201461,2,1.287682706519239
half-rank,1.005,0,0,0,70.0,0.8412071788308843,2,1.359788145569025
half-rank,1.005,0,0,0,75.0,0.9502943420410198,2,1.3866656388337868
half-rank,1.005,0,0,0,80.0,1.083074976655757,2,1.4076932528916062
half-rank,1.005,0,0,0,82.13,1.14978036682858,2,1.4143157339811496
half-rank,1.005,0,0,0,85.0,1.2572726435309425,2,1.4202760917920525
half-rank,1.005,0,0,0,90.0,1.5074132754645475,2,1.4224895344465884
half-rank,1.005,0,0,0,95.0,1.9568118255149407,2,1.3982073960333576
half-rank,1.005,0,0,0,99.0,3.209582373682664,2,1.300097420634949
half-rank,1.005,0,0,0,99.73,4.39133190162383,2,1.231593217972316
half-rank,2.5000000000000004,0,0,0,5.0,0.2670544724476059,5,1.398430468269958
half-rank,2.5000000000000004,0,0,0,10.0,0.3311331956964153,5,1.4614220181832664
half-rank,2.5000000000000004,0,0,0,15.0,0.3817865789324745,5,1.4998968055164836
half-rank,2.5000000000000004,0,0,0,20.0,0.4270290957817265,5,1.5272409185033835
half-rank,2.5000000000000004,0,0,0,25.0,0.4694085918135767,5,1.547196392990391
half-rank,2.5000000000000004,0,0,0,30.0,0.5108719453657079,5,1.5626869448771952
half-rank,2.5000000000000004,0,0,0,35.0,0.5526669296051857,5,1.5751043651488392
half-rank,2.5000000000000004,0,0,0,40.0,0.5951303907617723,5,1.584269799498866
half-rank,2.5000000000000004,0,0,0,45.0,0.6397486106765378,5,1.5909868819624406
half-rank,2.5000000000000004,0,0,0,50.0,0.6867944525910756,5,1.5949506967938307
