cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
half-rank,250.0050000000001,0,1,-1,82.13,1.31169383582613,500,1.1354480990857778
half-rank,250.0050000000001,0,1,-1,85.0,1.375677507421876,500,1.114224889893456
half-rank,250.0050000000001,0,1,-1,90.0,1.5158370451689012,500,1.0768088822349948
half-rank,250.0050000000001,0,1,-1,95.0,1.7317924535448688,500,1.0377772568139785
half-rank,250.0050000000001,0,1,-1,99.0,2.131194432186367,500,1.0083025163191632
half-rank,250.0050000000001,0,1,-1,99.73,2.4109684742019186,500,1.0020105309527598
low-rank,1.0001,0,1,-1,5.0,0.0377361255262667,2,1.9717975151770903
low-rank,1.0001,0,1,-1,10.0,0.0755321462760308,2,1.9443810709302105
low-rank,1.0001,0,1,-1,15.0,0.1156780778278125,2,1.905003585491977
low-rank,1.0001,0,1,-1,20.0,0.1587561444416526,2,1.8547713285793872
low-rank,1.0001,0,1,-1,25.0,0.2042615483557228,2,1.8080806755851568
low-rank,1.0001,0,1,-1,30.0,0.2531985288532646,2,1.7667938888342951
low-rank,1.0001,0,1,-1,35.0,0.3059143742331015,2,1.727111338765895
low-rank,1.0001,0,1,-1,40.0,0.3619492622647936,2,1.6943862276543973
low-rank,1.0001,0,1,-1,45.0,0.4234510364576823,2,1.65223999791979
low-rank,1.0001,0,1,-1,50.0,0.4911705201221145,2,1.607711116202069
low-rank,1.0001,0,1,-1,60.0,0.6494029971171754,2,1.505254483628584
low-rank,1.0001,0,1,-1,70.0,0.8525959368732333,2,1.3974003740290086
low-rank,1.0001,0,1,-1,75.0,0.981455288019786,2,1.3417639410632023
low-rank,1.0001,0,1,-1,80.0,1.1389225260858986,2,1.2866240412132424
low-rank,1.0001,0,1,-1,82.13,1.2190389061962643,2,1.2626057730890017
low-rank,1.0001,0,1,-1,85.0,1.3428751931319989,2,1.2307951877502945
low-rank,1.0001,0,1,-1,90.0,1.629261383711853,2,1.1788586133328638
low-rank,1.0001,0,1,-1,95.0,2.1154151741570355,2,1.107882990939449
low-rank,1.0001,0,1,-1,99.0,3.2378084925757493,2,1.0266070561694325
