eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
10.0,0,0,0,30.0,0.8520720079800643,10,0.9714371573080351
10.0,0,0,0,30.0,0.8519114433127314,20,0.9756931106598294
10.0,0,0,0,35.0,0.8818399359424554,10,0.9740901350022255
10.0,0,0,0,35.0,0.8816108344931972,20,0.9785728030168706
10.0,0,0,0,40.0,0.910590904453325,10,0.9766424074840963
10.0,0,0,0,40.0,0.9103289245675885,20,0.9811508744612911
10.0,0,0,0,45.0,0.9385411321267378,10,0.9792182310577878
10.0,0,0,0,45.0,0.9382769353859273,20,0.9835455865352193
10.0,0,0,0,50.0,0.9663636593276937,10,0.9816862947830819
10.0,0,0,0,50.0,0.965903141546945,20,0.9857578627487206
10.0,0,0,0,60.0,1.023278469413914,10,0.9863131181556947
10.0,0,0,0,60.0,1.0227805069604057,20,0.9897804797650407
10.0,0,0,0,70.0,1.0849586110931735,10,0.9903298623882408
10.0,0,0,0,70.0,1.084909918870352,20,0.993481663157004
10.0,0,0,0,75.0,1.1196927254932525,10,0.9922412746893643
10.0,0,0,0,75.0,1.11971411589602,20,0.9951578585197746
10.0,0,0,0,80.0,1.158801951652531,10,0.9940533055222206
10.0,0,0,0,80.0,1.1588844431558296,20,0.9966962668713564
10.0,0,0,0,82.13,1.1770416911009647,10,0.9947340045960555
10.0,0,0,0,82.13,1.177261361839747,20,0.997210615542701
10.0,0,0,0,85.0,1.2046841035184797,10,0.9957193384471932
10.0,0,0,0,85.0,1.2051793146322747,20,0.9979410273721298
10.0,0,0,0,90.0,1.263203761745587,10,0.9972698937547406
10.0,0,0,0,90.0,1.263982462167427,20,0.9990495197695403
10.0,0,0,0,95.0,1.350840734397015,10,0.9989645148908067
10.0,0,0,0,95.0,1.3517901526150575,20,0.9998886475261088
10.0,0,0,0,99.0,1.51701642073361,10,0.9998467414390652
10.0,0,0,0,99.0,1.5179669330358232,20,0.9996988511235843
10.0,0,0,0,99.73,1.6157835216687981,10,0.9998726414150999
10.0,0,0,0,99.73,1.6172717420169298,20,0.9998272155520723
10.01,0,0,0,5.0,0.6275217254343483,100,0.9480945498309993
10.01,0,0,0,10.0,0.6974946291473654,100,0.9585818475618815
10.01,0,0,0,15.0,0.7463276614606972,100,0.9635132380391148
10.01,0,0,0,20.0,0.7863696615741469,100,0.9672085587998047
10.01,0,0,0,25.0,0.8209648573761944,100,0.9706119445517386
10.01,0,0,0,30.0,0.8522455232108271,100,0.9736555171680326
10.01,0,0,0,35.0,0.8819815626074666,100,0.9762767902202147
10.01,0,0,0,40.0,0.9105409562515787,100,0.9788277563969865
10.01,0,0,0,45.0,0.9385965117353171,100,0.981245924421368
10.01,0,0,0,50.0,0.9662554868694064,100,0.9836529177473157
10.01,0,0,0,60.0,1.0230153829055715,100,0.9882810128905997
10.01,0,0,0,70.0,1.0849721145582922,100,0.9920221742387909
10.01,0,0,0,75.0,1.119732219477165,100,0.993888398167687
10.01,0,0,0,80.0,1.1587181809527078,100,0.9954744823792145
10.01,0,0,0,82.13,1.177013464893406,100,0.9961121428968658
10.01,0,0,0,85.0,1.204946913364767,100,0.9969448924176202
10.01,0,0,0,90.0,1.2634076617044925,100,0.9981627184955191
10.01,0,0,0,95.0,1.3515983137790462,100,0.9991483546036415
10.01,0,0,0,99.0,1.5174100020506422,100,0.9997013619450101
10.01,0,0,0,99.73,1.6146976313011527,100,0.9999446844680385
20.0,0,0,0,5.0,0.7359822529144497,20,0.9786541076444552
20.0,0,0,0,10.0,0.7885268054119207,20,0.9807325396726908
20.0,0,0,0,15.0,0.824584301829996,20,0.9825784559863273
20.0,0,0,0,20.0,0.8535161846040854,20,0.9842666265720327
20.0,0,0,0,25.0,0.8786125429508302,20,0.9857873482370845
20.0,0,0,0,30.0,0.901524126592544,20,0.9872765576034631
20.0,0,0,0,35.0,0.9229863172470647,20,0.9886497292913228
20.0,0,0,0,40.0,0.9433864248000189,20,0.9898762091310243
20.0,0,0,0,45.0,0.9633329497380739,20,0.9909433911226755
20.0,0,0,0,50.0,0.9829710635457033,20,0.9920056882280084
20.0,0,0,0,60.0,1.023439670723985,20,0.993901451497263
20.0,0,0,0,70.0,1.0673427953777537,20,0.9957786098456802
20.0,0,0,0,75.0,1.0915830297932079,20,0.996598443685121
20.0,0,0,0,80.0,1.118785525863816,20,0.9973776758920095
20.0,0,0,0,82.13,1.13155107853357,20,0.9977152369216039
20.0,0,0,0,85.0,1.1506801894641592,20,0.9981441403556964
20.0,0,0,0,90.0,1.1915019959625606,20,0.9988527375633653
20.0,0,0,0,95.0,1.2524210691741005,20,0.9995376311727991
20.0,0,0,0,99.0,1.3685049779392138,20,0.9999068403366881
20.0,0,0,0,99.73,1.4360054213318612,20,0.99997599131397
25.0,0,0,0,5.0,0.7638320472867557,50,0.9828577548213484
25.0,0,0,0,10.0,0.81152161483411,50,0.9841022589405014
25.0,0,0,0,15.0,0.8440622779970465,50,0.9853655394859662
25.0,0,0,0,20.0,0.8702417812452593,50,0.9866173465589917
25.0,0,0,0,25.0,0.8930602974795709,50,0.9877587692454218
25.0,0,0,0,30.0,0.913533892828186,50,0.9888372318990502
25.0,0,0,0,35.0,0.9327570680089583,50,0.9899331218928633
25.0,0,0,0,40.0,0.9510834738292328,50,0.991018859084655
25.0,0,0,0,45.0,0.9688967776715618,50,0.9920679826700883
25.0,0,0,0,50.0,0.9865659473010006,50,0.9931371628553889
25.0,0,0,0,60.0,1.022629397552337,50,0.9950337746119328
25.0,0,0,0,70.0,1.0615460970193504,50,0.996758289728745
25.0,0,0,0,75.0,1.08321794892124,50,0.9974898922346792
25.0,0,0,0,80.0,1.1075383925599656,50,0.998176954923301
25.0,0,0,0,82.13,1.1188693990346112,50,0.9984382433035774
25.0,0,0,0,85.0,1.1361125573654227,50,0.998800632683835
25.0,0,0,0,90.0,1.1723656068242965,50,0.9993390727516485
25.0,0,0,0,95.0,1.2263377987937054,50,0.9997293602858706
25.0,0,0,0,99.0,1.327620470924206,50,0.9999356587967693
25.0,0,0,0,99.73,1.3878035099838442,50,0.9999523911659537
50.0,0,0,0,5.0,0.8332131128317357,50,0.9927422297327461
50.0,0,0,0,5.0,0.8332540097622638,100,0.9910738463046901
50.0,0,0,0,10.0,0.8676926921190073,50,0.993501025822695
50.0,0,0,0,10.0,0.8677943051975536,100,0.9918528794706003
50.0,0,0,0,15.0,0.8913690203371687,50,0.9941756617505224
50.0,0,0,0,15.0,0.8914748790887238,100,0.99252861431026
50.0,0,0,0,20.0,0.9103181187413977,50,0.9947958304089767
50.0,0,0,0,20.0,0.9103091103673533,100,0.9931939988238876
50.0,0,0,0,25.0,0.9266431683712624,50,0.995325990894391
50.0,0,0,0,25.0,0.9265780449292382,100,0.9938267339121202
50.0,0,0,0,30.0,0.9413167704071947,50,0.9958464202667663
50.0,0,0,0,30.0,0.9411922033509426,100,0.9943911792992246
50.0,0,0,0,35.0,0.954978699580213,50,0.9963442424117984
50.0,0,0,0,35.0,0.9547777469075657,100,0.9949038961881043
50.0,0,0,0,40.0,0.9680150352562796,50,0.9967954383898041
50.0,0,0,0,40.0,0.9678934427476215,100,0.9953747469242588
50.0,0,0,0,45.0,0.9807159718904079,50,0.9971898232807046
50.0,0,0,0,45.0,0.9805117211191476,100,0.9958579850033085
50.0,0,0,0,50.0,0.9932028677515475,50,0.99759387161789
50.0,0,0,0,50.0,0.9930801835858496,100,0.9963100873394561
50.0,0,0,0,60.0,1.018498657337355,50,0.9984117250529208
50.0,0,0,0,60.0,1.0183867631050285,100,0.9972223653400609
50.0,0,0,0,70.0,1.0460775707922876,50,0.9990839988305632
50.0,0,0,0,70.0,1.0458593743779239,100,0.9980124431717808
50.0,0,0,0,75.0,1.0614210187819726,50,0.9993745838584962
50.0,0,0,0,75.0,1.0611325822318893,100,0.9983207201376196
50.0,0,0,0,80.0,1.0784388001819525,50,0.9996219510266819
50.0,0,0,0,80.0,1.0782492054354436,100,0.9986489294247161
50.0,0,0,0,82.13,1.0863657549462853,50,0.9997086763658748
50.0,0,0,0,82.13,1.0863015123999626,100,0.9987942063937428
50.0,0,0,0,85.0,1.0985186181728799,50,0.9998052329949978
50.0,0,0,0,85.0,1.0983275104937804,100,0.9990114955038196
50.0,0,0,0,90.0,1.123859220752554,50,0.9999229717279603
50.0,0,0,0,90.0,1.1236657490544686,100,0.9993927884918842
50.0,0,0,0,95.0,1.1615564103392535,50,1.0000168249427892
50.0,0,0,0,95.0,1.1614778226262052,100,0.9997524946681555
50.0,0,0,0,99.0,1.2321215938102354,50,1.0000324355762176
50.0,0,0,0,99.0,1.2321867443082,100,0.9999979170131278
50.0,0,0,0,99.73,1.2725739992714389,50,0.999991438899998
50.0,0,0,0,99.73,1.2733413029396545,100,1.0000037495879175
50.04,0,0,0,5.0,0.8334611998631324,500,0.994477692056623
50.04,0,0,0,10.0,0.8681263053594261,500,0.9950507503655092
50.04,0,0,0,15.0,0.8914926346157653,500,0.9957482159960146
50.04,0,0,0,20.0,0.9104085513320213,500,0.9963070709163643
50.04,0,0,0,25.0,0.9265402960303231,500,0.9967702327467821
50.04,0,0,0,30.0,0.9411483724767624,500,0.9971876469185312
50.04,0,0,0,35.0,0.9548746727032084,500,0.9974505455937407
50.04,0,0,0,40.0,0.9678603611665118,500,0.9977956128951411
50.04,0,0,0,45.0,0.9805251983735772,500,0.9982497630168183
50.04,0,0,0,50.0,0.9930606969380141,500,0.9986076914670924
50.04,0,0,0,60.0,1.0184662497172157,500,0.9991568244640056
50.04,0,0,0,70.0,1.045792390700092,500,0.9997205452921811
50.04,0,0,0,75.0,1.060984536646908,500,0.999920723266726
50.04,0,0,0,80.0,1.078054582021403,500,1.0001505555376915
50.04,0,0,0,82.13,1.0859449488627573,500,1.0002238248815034
50.04,0,0,0,85.0,1.0979875731136899,500,1.0002516871249603
50.04,0,0,0,90.0,1.1232444514263666,500,1.0002245133633996
50.04,0,0,0,95.0,1.1611987470126846,500,1.0000236965569955
50.04,0,0,0,99.0,1.232439969525849,500,0.9999852053301657
50.04,0,0,0,99.73,1.2736671052541306,500,1.0000020095387339
100.0,0,0,0,5.0,0.8825123592158668,100,0.9952244473295636
100.0,0,0,0,10.0,0.9074227165646482,100,0.9956618624583721
100.0,0,0,0,15.0,0.9243174661582934,100,0.9960238853196662
100.0,0,0,0,20.0,0.9377527174820791,100,0.9963675033455475
100.0,0,0,0,25.0,0.9493719259319351,100,0.9966808317694522
100.0,0,0,0,30.0,0.959775052011274,100,0.9969888980478009
100.0,0,0,0,35.0,0.9695519716060181,100,0.9972992422153037
100.0,0,0,0,40.0,0.9788015859501696,100,0.9976008064980812
100.0,0,0,0,45.0,0.9877717062096011,100,0.9978717793840287
100.0,0,0,0,50.0,0.9966349265853294,100,0.9981264510777358
100.0,0,0,0,60.0,1.0145797588879741,100,0.9986047211362112
100.0,0,0,0,70.0,1.0339771320558,100,0.9990578924356447
100.0,0,0,0,75.0,1.044726245897032,100,0.9992573354954436
100.0,0,0,0,80.0,1.0566794095956946,100,0.9994270854009647
100.0,0,0,0,82.13,1.0622087769527788,100,0.9994930415944145
100.0,0,0,0,85.0,1.07067203747328,100,0.999582585933314
100.0,0,0,0,90.0,1.088443868507923,100,0.9997310140436667
100.0,0,0,0,95.0,1.114621018743136,100,0.9998562641037572
100.0,0,0,0,99.0,1.163462319748691,100,0.9999719536814057
100.0,0,0,0,99.73,1.1925432695942655,100,0.9999899187526256
250.01,0,0,0,5.0,0.9258806014767167,500,0.9990556466822142
250.01,0,0,0,10.0,0.9417188517612537,500,0.9990776587002416
250.01,0,0,0,15.0,0.952547255147687,500,0.9990988810574314
250.01,0,0,0,20.0,0.9611536788110566,500,0.9991755605978679
250.01,0,0,0,25.0,0.9685262508518255,500,0.9992788003621395
250.01,0,0,0,30.0,0.9751567799868643,500,0.9993765294246676
250.01,0,0,0,35.0,0.9813621718292896,500,0.999457381249997
250.01,0,0,0,40.0,0.9872339123939607,500,0.9995347766163157
250.01,0,0,0,45.0,0.9928716709906984,500,0.9996047372804628
250.01,0,0,0,50.0,0.9985021049831524,500,0.9996785031921642
250.01,0,0,0,60.0,1.0098946032571576,500,0.9998290969192856
250.01,0,0,0,70.0,1.022048600076367,500,0.9999333988480443
250.01,0,0,0,75.0,1.0288856078166915,500,0.9999232478106869
250.01,0,0,0,80.0,1.0364380539631033,500,0.9999183069737596
250.01,0,0,0,82.13,1.0399451671183637,500,0.9999191539336598
250.01,0,0,0,85.0,1.0452012605523378,500,0.9999355454998229
250.01,0,0,0,90.0,1.056369206134184,500,0.9999783178376642
250.01,0,0,0,95.0,1.0729744568855835,500,0.9999754108524936
250.01,0,0,0,99.0,1.1035089289800446,500,0.99998384085705
250.01,0,0,0,99.73,1.1213411882011066,500,0.9999905054512938
500.0,0,0,0,5.0,0.9476600590841585,500,0.9994800569846227
500.0,0,0,0,10.0,0.9590251857812561,500,0.9995121101705181
500.0,0,0,0,15.0,0.9666744457126285,500,0.9995387427552088
500.0,0,0,0,20.0,0.9728196451452327,500,0.9995565042115012
500.0,0,0,0,25.0,0.9780565104523768,500,0.9995866789255897
500.0,0,0,0,30.0,0.9827877515645793,500,0.9996145092427122
500.0,0,0,0,35.0,0.987159360138899,500,0.9996435445301668
500.0,0,0,0,40.0,0.9913236696848585,500,0.9996870108776136
500.0,0,0,0,45.0,0.995342986872728,500,0.999741805753772
500.0,0,0,0,50.0,0.9993114606659503,500,0.9998093226122963
500.0,0,0,0,60.0,1.007337727852947,500,0.9998517780917696
500.0,0,0,0,70.0,1.0159084217445746,500,0.9998844781558184
500.0,0,0,0,75.0,1.020694593884718,500,0.9999094698935632
500.0,0,0,0,80.0,1.026017360850956,500,0.9999372956780908
500.0,0,0,0,82.13,1.0284629090670168,500,0.9999594772311338
500.0,0,0,0,85.0,1.0321487507084115,500,0.99996928418799
500.0,0,0,0,90.0,1.039947992327238,500,0.9999812055711824
500.0,0,0,0,95.0,1.0515251158798073,500,0.9999999039427205
500.0,0,0,0,99.0,1.073066128060729,500,0.9999999073838907
500.0,0,0,0,99.73,1.0859471086092072,500,0.9999990456144062
1.0,1,0,1,70.0,1.0351345591150896,10,0.9361977030997102
1.0,1,0,1,75.0,1.149029995178402,10,0.9625980449697982
1.0,1,0,1,80.0,1.2775928675242576,2,0.9129566639750563
1.0,1,0,1,80.0,1.281039594267397,2,0.9189431914115443
1.0,1,0,1,80.0,1.2815710276169612,5,0.9031552095322961
1.0,1,0,1,80.0,1.2800833571485302,10,0.9792136867045818
1.0,1,0,1,82.13,1.339679398826395,2,0.9214581030396038
1.0,1,0,1,82.13,1.3429976371494652,2,0.9296043972031705
1.0,1,0,1,82.13,1.3435783133144805,5,0.9141096499661959
1.0,1,0,1,82.13,1.3422062993174106,10,0.9840909898810539
1.0,1,0,1,85.0,1.4356840900871508,2,0.9335208496250678
1.0,1,0,1,85.0,1.437859894924119,2,0.9422671940486156
1.0,1,0,1,85.0,1.438948972073098,5,0.9271585661388577
1.0,1,0,1,85.0,1.4386060060944774,10,0.9927923231905176
1.0,1,0,1,90.0,1.6390889538373152,2,0.9545641520672206
1.0,1,0,1,90.0,1.6432295277884061,2,0.963391022902423
1.0,1,0,1,90.0,1.6444632190148134,5,0.9521788238741697
1.0,1,0,1,90.0,1.6420962958321774,10,1.0018268190043575
1.0,1,0,1,95.0,1.9505044745337785,2,0.975291466057187
1.0,1,0,1,95.0,1.9563421362056008,2,0.9821671311858051
1.0,1,0,1,95.0,1.9566035237207327,5,0.9753658557905454
1.0,1,0,1,95.0,1.9554533869056905,10,1.0056006174815146
1.0,1,0,1,99.0,2.5508520997475577,2,0.9946061454746591
1.0,1,0,1,99.0,2.5641779239124354,2,0.996842205512397
1.0,1,0,1,99.0,2.5581542922985188,5,0.98980634976697
1.0,1,0,1,99.0,2.5623255769094575,10,1.0007741012733022
1.0,1,0,1,99.73,2.9109397889247726,2,0.9971948294013979
1.0,1,0,1,99.73,2.919331987407054,2,0.999209204848631
1.0,1,0,1,99.73,2.921735369154933,5,0.9948804786738654
1.0,1,0,1,99.73,2.926443476836139,10,0.9998991177053338
2.0,1,0,1,60.0,0.9560154101942512,2,0.9356907891168003
2.0,1,0,1,60.0,0.9563860894946593,20,0.9019144019384282
2.0,1,0,1,70.0,1.0965625456644275,2,0.9585051229164426
2.0,1,0,1,70.0,1.0958955805542745,20,0.9335412432737614
2.0,1,0,1,75.0,1.1768665419525965,2,0.9676972503456411
2.0,1,0,1,75.0,1.176020836797154,20,0.9470219368748525
2.0,1,0,1,80.0,1.2685392387596934,2,0.9749677991323757
2.0,1,0,1,80.0,1.2667546531662464,20,0.9596787623742523
2.0,1,0,1,82.13,1.311924023279313,2,0.9772998725570137
2.0,1,0,1,82.13,1.3097666752177681,20,0.9644248569365503
2.0,1,0,1,85.0,1.3774017514480514,2,0.9807649357969812
2.0,1,0,1,85.0,1.375492178556398,20,0.9706123605334547
2.0,1,0,1,90.0,1.516639776850544,2,0.9850480037546328
2.0,1,0,1,90.0,1.5153249269984512,20,0.9797674470648502
2.0,1,0,1,95.0,1.7287124264695972,2,0.989115003857113
2.0,1,0,1,95.0,1.7279482049853208,20,0.9888116346742979
2.0,1,0,1,99.0,2.13035339338767,2,0.9969004517441421
2.0,1,0,1,99.0,2.1316085810792544,20,0.9978850781217886
2.0,1,0,1,99.73,2.362685573498519,2,0.9988660858568332
2.0,1,0,1,99.73,2.3721434530550214,20,0.999272987777241
2.5,1,0,1,40.0,0.7867480929919626,5,0.9016502619509394
2.5,1,0,1,45.0,0.8315703969993766,5,0.9157372026369718
2.5,1,0,1,50.0,0.8770874341661064,5,0.9272728329326674
2.5,1,0,1,60.0,0.9755536275964323,5,0.9458937799513378
2.5,1,0,1,70.0,1.0881683884962088,5,0.961643938389658
2.5,1,0,1,75.0,1.1526584354775924,5,0.9688577247005542
2.5,1,0,1,80.0,1.2277075749421587,5,0.9754669474677558
2.5,1,0,1,82.13,1.2633527031734733,5,0.9780348309752203
2.5,1,0,1,85.0,1.3178421452264582,5,0.9814262859105835
2.5,1,0,1,90.0,1.4344438624768583,5,0.9870944299740133
2.5,1,0,1,95.0,1.6153894492735876,5,0.9933304423253047
2.5,1,0,1,99.0,1.9672576742909154,5,0.999159560688993
2.5,1,0,1,99.73,2.1803323142641053,5,0.999457443972404
5.0,1,0,1,15.0,0.6312695757837273,50,0.9049912825485036
5.0,1,0,1,20.0,0.6838502468533197,5,0.9161043373964665
5.0,1,0,1,20.0,0.6839465698512963,10,0.9117415420060991
5.0,1,0,1,20.0,0.6843897748085394,50,0.9249369748641307
5.0,1,0,1,25.0,0.7307121141026165,5,0.9294566483021673
5.0,1,0,1,25.0,0.7309291904622426,10,0.9256467451150326
5.0,1,0,1,25.0,0.731399311467394,50,0.9383588118598858
5.0,1,0,1,30.0,0.7739019120316709,5,0.9388271211895421
5.0,1,0,1,30.0,0.7741554258689579,10,0.9359474364329647
5.0,1,0,1,30.0,0.7744989233487086,50,0.9482672811305897
5.0,1,0,1,35.0,0.8148569554741372,5,0.946380775026919
5.0,1,0,1,35.0,0.814909318054821,10,0.9440078551371783
5.0,1,0,1,35.0,0.8153187145783747,50,0.9558072666538328
5.0,1,0,1,40.0,0.8545767775476522,5,0.9528951741212378
5.0,1,0,1,40.0,0.8543902126749305,10,0.9509947884235231
5.0,1,0,1,40.0,0.8553218838126012,50,0.9617399954007452
5.0,1,0,1,45.0,0.89370585818743,5,0.9586946354745403
5.0,1,0,1,45.0,0.8935099128185637,10,0.9572523287841308
5.0,1,0,1,45.0,0.8942829058962676,50,0.9670415631003465
5.0,1,0,1,50.0,0.9325177435708889,5,0.9640731966730595
5.0,1,0,1,50.0,0.93228660497653,10,0.9630622775954525
5.0,1,0,1,50.0,0.9330690924248766,50,0.9718978193221881
5.0,1,0,1,60.0,1.0124286124661368,5,0.97409112003075
5.0,1,0,1,60.0,1.0122191376323737,10,0.9731426382504955
5.0,1,0,1,60.0,1.0132859317390925,50,0.9806082591767279
5.0,1,0,1,70.0,1.1008523421078995,5,0.9825115520337017
5.0,1,0,1,70.0,1.100529067805239,10,0.9819075605221776
5.0,1,0,1,70.0,1.1008754562217402,50,0.9877422729182748
5.0,1,0,1,75.0,1.1506794216191154,5,0.9861913610076509
5.0,1,0,1,75.0,1.1503571558926489,10,0.9857637051243557
5.0,1,0,1,75.0,1.1507205465452728,50,0.9906392757830291
5.0,1,0,1,80.0,1.206543317630127,5,0.990013807591297
5.0,1,0,1,80.0,1.2066976410296053,10,0.9892773456818891
5.0,1,0,1,80.0,1.2065535142962187,50,0.9933842569472615
5.0,1,0,1,82.13,1.232792342121965,5,0.9915513783323933
5.0,1,0,1,82.13,1.2330095053307584,10,0.9906514824491397
5.0,1,0,1,82.13,1.2325982620227767,50,0.9943300759990068
5.0,1,0,1,85.0,1.2731954566370773,5,0.9932829475998963
5.0,1,0,1,85.0,1.273060987507058,10,0.9926521923107352
5.0,1,0,1,85.0,1.2725186346907151,50,0.9954023666336983
5.0,1,0,1,90.0,1.3580227022710518,5,0.9962888329450046
5.0,1,0,1,90.0,1.357896800943156,10,0.9963002373896446
5.0,1,0,1,90.0,1.3576913373400405,50,0.9973287492341953
5.0,1,0,1,95.0,1.4854761241452163,5,0.9982560556029327
5.0,1,0,1,95.0,1.4860937880180827,10,0.998650059462521
5.0,1,0,1,95.0,1.4850359529396955,50,0.9986490622998767
5.0,1,0,1,99.0,1.7285340174294226,5,0.999778158926971
5.0,1,0,1,99.0,1.7304729427145737,10,0.9998119411513697
5.0,1,0,1,99.0,1.72747332136765,50,0.9995559270624239
5.0,1,0,1,99.73,1.8765135084615352,5,0.9996628371563512
5.0,1,0,1,99.73,1.8733976885074242,10,0.9999038269697976
5.0,1,0,1,99.73,1.8687670224023223,50,0.9995150361597428
10.0,1,0,1,5.0,0.6273158420772212,10,0.9453277431031124
10.0,1,0,1,5.0,0.6268630589920902,20,0.9469203107094758
10.0,1,0,1,10.0,0.6974283302736248,10,0.9574145132608111
10.0,1,0,1,10.0,0.697021499467516,20,0.9588092415092472
10.0,1,0,1,15.0,0.7461209652533989,10,0.9624856161745358
10.0,1,0,1,15.0,0.7460535269817721,20,0.964449209892881
10.0,1,0,1,20.0,0.7856501523712052,10,0.9659973002760773
10.0,1,0,1,20.0,0.7858091159970557,20,0.9687834852014768
10.0,1,0,1,25.0,0.8203039616242526,10,0.9687999825983212
10.0,1,0,1,25.0,0.8202514527714685,20,0.9724470665087306
10.0,1,0,1,30.0,0.8520720079800641,10,0.9714699742969776
10.0,1,0,1,30.0,0.851911443312731,20,0.9757555427979128
10.0,1,0,1,35.0,0.881839935942455,10,0.9741173759642512
10.0,1,0,1,35.0,0.8816108344931969,20,0.9786323391654003
10.0,1,0,1,40.0,0.9105909044533247,10,0.9766616105327353
10.0,1,0,1,40.0,0.9103289245675883,20,0.9812015693877637
10.0,1,0,1,45.0,0.9385411321267376,10,0.9792369653827292
10.0,1,0,1,45.0,0.938276935385927,20,0.983594004746626
10.0,1,0,1,50.0,0.9663636593276935,10,0.9817051309822846
10.0,1,0,1,50.0,0.9659031415469446,20,0.9858062190354889
10.0,1,0,1,60.0,1.023278469413914,10,0.9863242208362172
10.0,1,0,1,60.0,1.0227805069604055,20,0.9898269257301434
10.0,1,0,1,70.0,1.0849586110931733,10,0.9903421932793963
10.0,1,0,1,70.0,1.0849099188703515,20,0.9935148120978761
10.0,1,0,1,75.0,1.1196927254932523,10,0.9922494815131939
10.0,1,0,1,75.0,1.11971411589602,20,0.9951850189607118
10.0,1,0,1,80.0,1.1588019516525307,10,0.994057604451592
10.0,1,0,1,80.0,1.1588844431558294,20,0.9967187002516356
10.0,1,0,1,82.13,1.1770416911009645,10,0.99473556217384
10.0,1,0,1,82.13,1.1772613618397467,20,0.9972294191785324
10.0,1,0,1,85.0,1.2046841035184797,10,0.9957235767439929
10.0,1,0,1,85.0,1.2051793146322747,20,0.9979580922726488
10.0,1,0,1,90.0,1.2632037617455867,10,0.9972731776029133
10.0,1,0,1,90.0,1.263982462167427,20,0.9990599664264416
10.0,1,0,1,95.0,1.350840734397015,10,0.998964419160503
10.0,1,0,1,95.0,1.3517901526150573,20,0.999893676303149
10.0,1,0,1,99.0,1.5170164207336099,10,0.9998436050991355
10.0,1,0,1,99.0,1.5179669330358232,20,0.9996989444423585
10.0,1,0,1,99.73,1.615783521668798,10,0.9998687244819647
10.0,1,0,1,99.73,1.6172717420169298,20,0.9998231591627839
10.01,1,0,1,5.0,0.6275217254343478,100,0.9481535655322821
10.01,1,0,1,10.0,0.6974946291473649,100,0.9586388296685137
10.01,1,0,1,15.0,0.746327661460697,100,0.9635648708003257
10.01,1,0,1,20.0,0.7863696615741466,100,0.9672554128468998
10.01,1,0,1,25.0,0.8209648573761943,100,0.9706532868122304
10.01,1,0,1,30.0,0.8522455232108269,100,0.9736990962464341
10.01,1,0,1,35.0,0.8819815626074664,100,0.9763279402081297
10.01,1,0,1,40.0,0.9105409562515785,100,0.9788621663875599
10.01,1,0,1,45.0,0.9385965117353168,100,0.9812899057719171
10.01,1,0,1,50.0,0.9662554868694062,100,0.9836862838917615
10.01,1,0,1,60.0,1.0230153829055713,100,0.9883120839928285
10.01,1,0,1,70.0,1.084972114558292,100,0.9920536016967374
10.01,1,0,1,75.0,1.1197322194771648,100,0.9939161105964178
10.01,1,0,1,80.0,1.1587181809527074,100,0.9954885943654116
10.01,1,0,1,82.13,1.1770134648934056,100,0.9961283642672358
10.01,1,0,1,85.0,1.204946913364767,100,0.9969565679488126
10.01,1,0,1,90.0,1.2634076617044925,100,0.9981690892278822
10.01,1,0,1,95.0,1.351598313779046,100,0.9991518427496686
10.01,1,0,1,99.0,1.5174100020506422,100,0.999704639882934
10.01,1,0,1,99.73,1.6146976313011527,100,0.9999419327713077
20.0,1,0,1,5.0,0.7359822529144494,20,0.9786872561955757
20.0,1,0,1,10.0,0.7885268054119203,20,0.9807629735749238
20.0,1,0,1,15.0,0.8245843018299956,20,0.9826098933750135
20.0,1,0,1,20.0,0.8535161846040851,20,0.9842924552903893
20.0,1,0,1,25.0,0.8786125429508299,20,0.9858180034570843
20.0,1,0,1,30.0,0.9015241265925436,20,0.9873051642786775
20.0,1,0,1,35.0,0.9229863172470644,20,0.988672988577326
20.0,1,0,1,40.0,0.9433864248000188,20,0.989902422013024
20.0,1,0,1,45.0,0.9633329497380737,20,0.9909659943263074
20.0,1,0,1,50.0,0.9829710635457032,20,0.992023578260406
20.0,1,0,1,60.0,1.0234396707239848,20,0.9939148370909867
20.0,1,0,1,70.0,1.0673427953777535,20,0.9957868360268829
20.0,1,0,1,75.0,1.0915830297932076,20,0.9966087408229608
20.0,1,0,1,80.0,1.1187855258638157,20,0.997388007018732
20.0,1,0,1,82.13,1.1315510785335698,20,0.997726143939093
20.0,1,0,1,85.0,1.150680189464159,20,0.998152159889171
20.0,1,0,1,90.0,1.1915019959625603,20,0.9988564707456797
20.0,1,0,1,95.0,1.2524210691741002,20,0.9995384187534142
20.0,1,0,1,99.0,1.3685049779392133,20,0.9999075988312169
20.0,1,0,1,99.73,1.4360054213318612,20,0.9999749173768919
25.0,1,0,1,5.0,0.7638320472867554,50,0.9828845423076048
25.0,1,0,1,10.0,0.8115216148341096,50,0.9841238608742024
25.0,1,0,1,15.0,0.8440622779970461,50,0.9853816374209178
25.0,1,0,1,20.0,0.8702417812452591,50,0.9866365734261686
25.0,1,0,1,25.0,0.8930602974795706,50,0.9877848427220336
25.0,1,0,1,30.0,0.9135338928281858,50,0.9888491295684958
25.0,1,0,1,35.0,0.9327570680089579,50,0.9899415078251433
25.0,1,0,1,40.0,0.9510834738292326,50,0.99103711603293
25.0,1,0,1,45.0,0.9688967776715616,50,0.9920859050128898
