covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
full-rank,3,2.0,0,1,-1,30.0,0.38659011160608825,2,1.5260300920693792,6.253790198394233e-05,1.6779986535710154
full-rank,4,2.0,0,1,-1,30.0,0.3912772594916932,2,1.6202826894360147,6.427949183611606e-05,1.6779986535710154
full-rank,5,2.0,0,1,-1,30.0,0.3919995861933033,2,1.2287719615660533,6.085474677540805e-05,1.6779986535710154
full-rank,6,2.0,0,1,-1,30.0,0.38758381933137737,2,1.7046089365062589,6.437187356924717e-05,1.6779986535710154
full-rank,7,2.0,0,1,-1,30.0,0.3896604735480438,2,2.159131077184366,5.511314476380107e-05,1.6779986535710154
full-rank,8,2.0,0,1,-1,30.0,0.38572225437952073,2,1.910919881584209,5.052272246833994e-05,1.6779986535710154
full-rank,9,2.0,0,1,-1,30.0,0.3872855017324669,2,1.903738422754467,5.2105256987248346e-05,1.6779986535710154
full-rank,0,2.0,0,1,-1,35.0,0.44590610128179475,2,1.595678709242462,5.63011187396425e-05,1.663348642815473
full-rank,1,2.0,0,1,-1,35.0,0.44300710361007467,2,1.5880323808637982,5.747105345280685e-05,1.663348642815473
full-rank,2,2.0,0,1,-1,35.0,0.44257007401100207,2,1.4622860319065962,5.635987197516345e-05,1.663348642815473
full-rank,3,2.0,0,1,-1,35.0,0.44244046076458476,2,1.5347233138510188,6.218366493886827e-05,1.663348642815473
full-rank,4,2.0,0,1,-1,35.0,0.4472863902458166,2,1.6181396563815749,6.436462235942048e-05,1.663348642815473
full-rank,5,2.0,0,1,-1,35.0,0.44727415607230064,2,1.223148322457399,6.113453715538902e-05,1.663348642815473
full-rank,6,2.0,0,1,-1,35.0,0.4423073182664369,2,1.6728778686379417,6.559287620627745e-05,1.663348642815473
full-rank,7,2.0,0,1,-1,35.0,0.44489146489564485,2,2.1284591444535668,5.590734683866028e-05,1.663348642815473
full-rank,8,2.0,0,1,-1,35.0,0.4412893359383252,2,1.91924237098647,5.030363871494197e-05,1.663348642815473
full-rank,9,2.0,0,1,-1,35.0,0.4428277663806575,2,1.890898629373901,5.245906798661381e-05,1.663348642815473
full-rank,0,2.0,0,1,-1,40.0,0.5041381458736439,2,1.5740376544622872,5.707518890967662e-05,1.6375849820399329
full-rank,1,2.0,0,1,-1,40.0,0.5014506376337955,2,1.5053163059223509,6.062904752067388e-05,1.6375849820399329
full-rank,2,2.0,0,1,-1,40.0,0.5014685452524215,2,1.4256603783640351,5.780777441812406e-05,1.6375849820399329
full-rank,3,2.0,0,1,-1,40.0,0.5004652976959849,2,1.5576651913522725,6.126780058526606e-05,1.6375849820399329
full-rank,4,2.0,0,1,-1,40.0,0.5049771319663521,2,1.6047778454513002,6.490053947530218e-05,1.6375849820399329
full-rank,5,2.0,0,1,-1,40.0,0.504959469946789,2,1.200688823547607,6.227808995913314e-05,1.6375849820399329
full-rank,6,2.0,0,1,-1,40.0,0.5003383415522127,2,1.6370263113318748,6.702938748523536e-05,1.6375849820399329
full-rank,7,2.0,0,1,-1,40.0,0.5047562990564765,2,2.06898445236979,5.751445037906715e-05,1.6375849820399329
full-rank,8,2.0,0,1,-1,40.0,0.4987378831014143,2,1.921524323156562,5.024389942559459e-05,1.6375849820399329
full-rank,9,2.0,0,1,-1,40.0,0.5014003395537892,2,1.8801685344412473,5.275845113725364e-05,1.6375849820399329
full-rank,0,2.0,0,1,-1,45.0,0.5660580899243127,2,1.5515547191746089,5.790224177666859e-05,1.609896231490128
full-rank,1,2.0,0,1,-1,45.0,0.5628185635501594,2,1.4259816678684498,6.400215087044931e-05,1.609896231490128
full-rank,2,2.0,0,1,-1,45.0,0.5631952421252199,2,1.3969856055089946,5.8994346988491506e-05,1.609896231490128
full-rank,3,2.0,0,1,-1,45.0,0.5606605458839067,2,1.5634588075319613,6.10407641458954e-05,1.609896231490128
full-rank,4,2.0,0,1,-1,45.0,0.566191087473583,2,1.5888256909629688,6.555215496589673e-05,1.609896231490128
full-rank,5,2.0,0,1,-1,45.0,0.5656464063806674,2,1.1928659804415445,6.268651113526159e-05,1.609896231490128
full-rank,6,2.0,0,1,-1,45.0,0.561634054944887,2,1.591449258921215,6.894902261613477e-05,1.609896231490128
full-rank,7,2.0,0,1,-1,45.0,0.5659466942403777,2,2.0153063899560943,5.904635851597541e-05,1.609896231490128
full-rank,8,2.0,0,1,-1,45.0,0.5599614093129003,2,1.9229590303111102,5.0206412780875677e-05,1.609896231490128
full-rank,9,2.0,0,1,-1,45.0,0.5625342863610198,2,1.849575164224333,5.363111576799325e-05,1.609896231490128
full-rank,0,2.0,0,1,-1,50.0,0.6302196048589624,2,1.5141823812721142,5.9331357695433675e-05,1.574661934414419
full-rank,1,2.0,0,1,-1,50.0,0.628251035920498,2,1.3636049487991375,6.69298640532106e-05,1.574661934414419
full-rank,2,2.0,0,1,-1,50.0,0.6272323210688714,2,1.3592313245076255,6.0632985764347115e-05,1.574661934414419
full-rank,3,2.0,0,1,-1,50.0,0.6256630130219907,2,1.5507276713408231,6.154189551532574e-05,1.574661934414419
full-rank,4,2.0,0,1,-1,50.0,0.6299377269515336,2,1.5785499810677206,6.59788724822989e-05,1.574661934414419
full-rank,5,2.0,0,1,-1,50.0,0.6296402675801681,2,1.1750387425589486,6.363756687969142e-05,1.574661934414419
full-rank,6,2.0,0,1,-1,50.0,0.6265785442311732,2,1.537587936454264,7.13642897061411e-05,1.574661934414419
full-rank,7,2.0,0,1,-1,50.0,0.6320011452236678,2,1.963997146126255,6.058893917213158e-05,1.574661934414419
full-rank,8,2.0,0,1,-1,50.0,0.6247738476708317,2,1.9096273134338455,5.055691974938679e-05,1.574661934414419
full-rank,9,2.0,0,1,-1,50.0,0.627694460909224,2,1.7940718985834565,5.529030348919765e-05,1.574661934414419
full-rank,0,2.0,0,1,-1,60.0,0.7766672603709448,2,1.399078226428428,6.421263284807124e-05,1.4809507440984064
full-rank,1,2.0,0,1,-1,60.0,0.7729095654776301,2,1.2601909748549385,7.24222722321251e-05,1.4809507440984064
full-rank,2,2.0,0,1,-1,60.0,0.7751237838165965,2,1.2654199176570113,6.512798826647179e-05,1.4809507440984064
full-rank,3,2.0,0,1,-1,60.0,0.7717618129471983,2,1.5036546728974536,6.346850912150213e-05,1.4809507440984064
full-rank,4,2.0,0,1,-1,60.0,0.7747814624844297,2,1.5370869358716752,6.77586579374178e-05,1.4809507440984064
full-rank,5,2.0,0,1,-1,60.0,0.7769780353558436,2,1.1035437066697864,6.776043949494337e-05,1.4809507440984064
full-rank,6,2.0,0,1,-1,60.0,0.7726820545290034,2,1.4221898054011481,7.715487098069814e-05,1.4809507440984064
full-rank,7,2.0,0,1,-1,60.0,0.7767995568632817,2,1.8625574902120752,6.388876812996225e-05,1.4809507440984064
full-rank,8,2.0,0,1,-1,60.0,0.7718341436689702,2,1.7787720927573654,5.427613533493933e-05,1.4809507440984064
full-rank,9,2.0,0,1,-1,60.0,0.7758950118335267,2,1.677013618234181,5.914965667277522e-05,1.4809507440984064
full-rank,0,2.0,0,1,-1,70.0,0.9587017433759806,2,1.2760150083091257,7.040551709374188e-05,1.3763877977102168
full-rank,1,2.0,0,1,-1,70.0,0.9554839974858386,2,1.1729870779701472,7.780639323269186e-05,1.3763877977102168
full-rank,2,2.0,0,1,-1,70.0,0.9604150229284318,2,1.162175288710217,7.091378929661199e-05,1.3763877977102168
full-rank,3,2.0,0,1,-1,70.0,0.9534758637455516,2,1.4169811509232448,6.735073381900678e-05,1.3763877977102168
full-rank,4,2.0,0,1,-1,70.0,0.9596513492715438,2,1.46145578568616,7.126520619226475e-05,1.3763877977102168
full-rank,5,2.0,0,1,-1,70.0,0.9582260584335865,2,1.0167108311118278,7.354756561809356e-05,1.3763877977102168
full-rank,6,2.0,0,1,-1,70.0,0.9526981969920193,2,1.2879499291107979,8.519653479195943e-05,1.3763877977102168
full-rank,7,2.0,0,1,-1,70.0,0.9607638403785697,2,1.7084817399107353,6.965043924151101e-05,1.3763877977102168
full-rank,8,2.0,0,1,-1,70.0,0.9486044588267566,2,1.643068275801018,5.875889411195958e-05,1.3763877977102168
full-rank,9,2.0,0,1,-1,70.0,0.9579175065159428,2,1.6180528895688948,6.13050292691911e-05,1.3763877977102168
full-rank,0,2.0,0,1,-1,75.0,1.072309476498794,2,1.2153008447100302,7.392284541760089e-05,1.3235900275877248
full-rank,1,2.0,0,1,-1,75.0,1.0657924964846577,2,1.1295009266434028,8.08019645602515e-05,1.3235900275877248
full-rank,2,2.0,0,1,-1,75.0,1.072763182822851,2,1.120352670647909,7.356099173813251e-05,1.3235900275877248
full-rank,3,2.0,0,1,-1,75.0,1.0657832011031023,2,1.3661562668083291,6.98563719546812e-05,1.3235900275877248
full-rank,4,2.0,0,1,-1,75.0,1.072193985629142,2,1.403150159374529,7.422651610874564e-05,1.3235900275877248
full-rank,5,2.0,0,1,-1,75.0,1.0709259492998895,2,0.973653783143866,7.679999591268952e-05,1.3235900275877248
full-rank,6,2.0,0,1,-1,75.0,1.0626728217806265,2,1.2370234734065664,8.870395211144529e-05,1.3235900275877248
full-rank,7,2.0,0,1,-1,75.0,1.0743120550029477,2,1.6369519372646555,7.26939508191833e-05,1.3235900275877248
full-rank,8,2.0,0,1,-1,75.0,1.059900670560003,2,1.564412924660055,6.171316620737527e-05,1.3235900275877248
full-rank,9,2.0,0,1,-1,75.0,1.0684381741151063,2,1.5893972892179045,6.241031139730404e-05,1.3235900275877248
full-rank,0,2.0,0,1,-1,80.0,1.2096308686151311,2,1.1558746396097819,7.772339092906167e-05,1.265462511086424
full-rank,1,2.0,0,1,-1,80.0,1.1977036911173264,2,1.0848081725467789,8.413090549562201e-05,1.265462511086424
full-rank,2,2.0,0,1,-1,80.0,1.2081944741789796,2,1.0743248306226338,7.671260237144634e-05,1.265462511086424
full-rank,3,2.0,0,1,-1,80.0,1.198128853657526,2,1.3143297997784356,7.261093854713583e-05,1.265462511086424
full-rank,4,2.0,0,1,-1,80.0,1.2032814679413864,2,1.3504893380294194,7.712089608924676e-05,1.265462511086424
full-rank,5,2.0,0,1,-1,80.0,1.211479108313286,2,0.9297879063470712,8.042329444744466e-05,1.265462511086424
full-rank,6,2.0,0,1,-1,80.0,1.1938244885488105,2,1.1787316558467782,9.309062872920186e-05,1.265462511086424
full-rank,7,2.0,0,1,-1,80.0,1.2085031831199986,2,1.5544417930381873,7.655256321196992e-05,1.265462511086424
full-rank,8,2.0,0,1,-1,80.0,1.19452866991016,2,1.4759564463322257,6.541173696312483e-05,1.265462511086424
full-rank,9,2.0,0,1,-1,80.0,1.2030270102271012,2,1.5358805287129285,6.458495820455892e-05,1.265462511086424
full-rank,0,2.0,0,1,-1,82.13,1.2740755142485376,2,1.1319395252740518,7.936686940729338e-05,1.241110383471145
full-rank,1,2.0,0,1,-1,82.13,1.2648515563011042,2,1.066576535112735,8.556900591832808e-05,1.241110383471145
full-rank,2,2.0,0,1,-1,82.13,1.2766087751937027,2,1.0562160914344494,7.802783371478328e-05,1.241110383471145
full-rank,3,2.0,0,1,-1,82.13,1.2649768502617025,2,1.2969763407848471,7.358246817719924e-05,1.241110383471145
full-rank,4,2.0,0,1,-1,82.13,1.2686257475799003,2,1.3276839079792757,7.844559031096446e-05,1.241110383471145
full-rank,5,2.0,0,1,-1,82.13,1.276445535807699,2,0.9085223087596503,8.230574620441792e-05,1.241110383471145
full-rank,6,2.0,0,1,-1,82.13,1.2614597724224368,2,1.1517916464291593,9.526798643311624e-05,1.241110383471145
full-rank,7,2.0,0,1,-1,82.13,1.275316037560297,2,1.5222933840811113,7.816923128304372e-05,1.241110383471145
full-rank,8,2.0,0,1,-1,82.13,1.2596907864562497,2,1.4376079867369989,6.715660717470283e-05,1.241110383471145
full-rank,9,2.0,0,1,-1,82.13,1.2699831356914408,2,1.5114961081191696,6.562688400008742e-05,1.241110383471145
full-rank,0,2.0,0,1,-1,85.0,1.3797550033324362,2,1.0902460302692252,8.240203952606425e-05,1.2055494234230484
full-rank,1,2.0,0,1,-1,85.0,1.364383524131856,2,1.0410498887554633,8.766716641650716e-05,1.2055494234230484
full-rank,2,2.0,0,1,-1,85.0,1.3766964019276327,2,1.0294480293860715,8.005674030817724e-05,1.2055494234230484
full-rank,3,2.0,0,1,-1,85.0,1.3646469399872088,2,1.2662397335034532,7.536860343051386e-05,1.2055494234230484
full-rank,4,2.0,0,1,-1,85.0,1.3711533762058374,2,1.2908027595331792,8.068695789391467e-05,1.2055494234230484
full-rank,5,2.0,0,1,-1,85.0,1.3805376870118706,2,0.881006361570508,8.487635257539412e-05,1.2055494234230484
full-rank,6,2.0,0,1,-1,85.0,1.3630050342231639,2,1.1187338965783118,9.808308417345671e-05,1.2055494234230484
full-rank,7,2.0,0,1,-1,85.0,1.3773467294781236,2,1.4845083756792825,8.015886307575273e-05,1.2055494234230484
full-rank,8,2.0,0,1,-1,85.0,1.3612723972315288,2,1.381772098973371,6.987033166195997e-05,1.2055494234230484
full-rank,9,2.0,0,1,-1,85.0,1.3718813022089384,2,1.4716870599816174,6.74020873400622e-05,1.2055494234230484
full-rank,0,2.0,0,1,-1,90.0,1.6097940656362988,2,1.0140186525349166,8.85964930278103e-05,1.1396184983768425
full-rank,1,2.0,0,1,-1,90.0,1.5962246733627266,2,0.9922179672762222,9.198169843260263e-05,1.1396184983768425
full-rank,2,2.0,0,1,-1,90.0,1.6045343011695317,2,0.9841127924180658,8.374472335312833e-05,1.1396184983768425
full-rank,3,2.0,0,1,-1,90.0,1.6024055534615445,2,1.2010360247852625,7.946033120817042e-05,1.1396184983768425
full-rank,4,2.0,0,1,-1,90.0,1.6115145042030203,2,1.2252439598127436,8.500425329476431e-05,1.1396184983768425
full-rank,5,2.0,0,1,-1,90.0,1.6142406406154568,2,0.832898313044468,8.977879459557905e-05,1.1396184983768425
full-rank,6,2.0,0,1,-1,90.0,1.597402403500097,2,1.0511036566793022,0.00010439395795886635,1.1396184983768425
full-rank,7,2.0,0,1,-1,90.0,1.6104551276378534,2,1.4216780713586117,8.370144128843876e-05,1.1396184983768425
full-rank,8,2.0,0,1,-1,90.0,1.594358082672879,2,1.2821752457389375,7.529772170954035e-05,1.1396184983768425
full-rank,9,2.0,0,1,-1,90.0,1.6069800439074504,2,1.3917003001198942,7.127596347114013e-05,1.1396184983768425
full-rank,0,2.0,0,1,-1,95.0,2.0024612016545063,2,0.9349331910178642,9.609081947510275e-05,1.0708649971021393
full-rank,1,2.0,0,1,-1,95.0,1.9896759303089027,2,0.9512397485795112,9.59441549637713e-05,1.0708649971021393
full-rank,2,2.0,0,1,-1,95.0,1.9992859718731724,2,0.9439163234887235,8.73109739693045e-05,1.0708649971021393
full-rank,3,2.0,0,1,-1,95.0,1.9984685482745206,2,1.1205244230575322,8.516969229637338e-05,1.0708649971021393
full-rank,4,2.0,0,1,-1,95.0,2.0016395988317894,2,1.140393559115043,9.1328951374142e-05,1.0708649971021393
full-rank,5,2.0,0,1,-1,95.0,2.004930641373534,2,0.7835748327491129,9.543007692510433e-05,1.0708649971021393
full-rank,6,2.0,0,1,-1,95.0,1.9912256251252656,2,0.9830104675585979,0.00011162533316487677,1.0708649971021393
full-rank,7,2.0,0,1,-1,95.0,1.9986094045712854,2,1.3485441560746265,8.824071728378659e-05,1.0708649971021393
full-rank,8,2.0,0,1,-1,95.0,1.9679087797464982,2,1.1701702202033744,8.250498360805372e-05,1.0708649971021393
full-rank,9,2.0,0,1,-1,95.0,2.000780492056344,2,1.3323430491770072,7.445138083273169e-05,1.0708649971021393
full-rank,0,2.0,0,1,-1,99.0,2.8756838770021416,2,0.8683970326134431,0.00010345325134173956,1.0026754158403581
full-rank,1,2.0,0,1,-1,99.0,2.828698354235145,2,0.9078415827401144,0.00010053063836307873,1.0026754158403581
full-rank,2,2.0,0,1,-1,99.0,2.8585418318271967,2,0.9056565142080568,9.099945979121228e-05,1.0026754158403581
full-rank,3,2.0,0,1,-1,99.0,2.860985381769797,2,1.0380242587810948,9.193881502773935e-05,1.0026754158403581
full-rank,4,2.0,0,1,-1,99.0,2.864903772547755,2,1.0635479395055336,9.792783572710838e-05,1.0026754158403581
full-rank,5,2.0,0,1,-1,99.0,2.8583599175472534,2,0.727343481527896,0.00010280783215207199,1.0026754158403581
full-rank,6,2.0,0,1,-1,99.0,2.821394211353067,2,0.9204611441287206,0.0001192107582657991,1.0026754158403581
full-rank,7,2.0,0,1,-1,99.0,2.861312096499991,2,1.2706077421177513,9.365321780784169e-05,1.0026754158403581
full-rank,8,2.0,0,1,-1,99.0,2.840763060774509,2,1.0680356632540917,9.039480436669974e-05,1.0026754158403581
full-rank,9,2.0,0,1,-1,99.0,2.866094711621418,2,1.2568387995268795,7.892402732272501e-05,1.0026754158403581
full-rank,0,2.0,0,1,-1,99.73,3.5325049725676525,2,0.8495669589064068,0.00010574622228131693,0.9847173073024191
full-rank,1,2.0,0,1,-1,99.73,3.4629586011484736,2,0.8979716334051074,0.0001016356090217809,0.9847173073024191
full-rank,2,2.0,0,1,-1,99.73,3.5291227452418563,2,0.8921124575991224,9.238101412810784e-05,0.9847173073024191
full-rank,3,2.0,0,1,-1,99.73,3.5037954645498464,2,1.0126438664021404,9.424312286752385e-05,0.9847173073024191
full-rank,4,2.0,0,1,-1,99.73,3.54262840206658,2,1.0429471773882901,9.986215041936587e-05,0.9847173073024191
full-rank,5,2.0,0,1,-1,99.73,3.490398762585808,2,0.7156735454021927,0.00010448424012068351,0.9847173073024191
full-rank,6,2.0,0,1,-1,99.73,3.4790005809249718,2,0.9138872575244114,0.00012006827980404218,0.9847173073024191
full-rank,7,2.0,0,1,-1,99.73,3.4645001802320277,2,1.2498000984768811,9.521242938442999e-05,0.9847173073024191
full-rank,8,2.0,0,1,-1,99.73,3.461541799664862,2,1.0429202105074507,9.257167889146234e-05,0.9847173073024191
full-rank,9,2.0,0,1,-1,99.73,3.5049166735532213,2,1.2296498674121876,8.066912572672162e-05,0.9847173073024191
full-rank,0,5.0,0,1,-1,5.0,0.17916825899788208,5,2.173930901900642,4.502057405217011e-05,2.110009352696969
full-rank,1,5.0,0,1,-1,5.0,0.17855274662920087,5,2.4723561262315283,4.106309997474968e-05,2.110009352696969
full-rank,2,5.0,0,1,-1,5.0,0.18051309540284693,5,1.8330716536803553,4.996551738362512e-05,2.110009352696969
full-rank,3,5.0,0,1,-1,5.0,0.17889625973275952,5,2.22521312998297,4.38022195824701e-05,2.110009352696969
full-rank,4,5.0,0,1,-1,5.0,0.18029215161986825,5,1.8487706234672892,4.604405204007381e-05,2.110009352696969
full-rank,5,5.0,0,1,-1,5.0,0.1811898306402228,5,1.823034075092201,4.5269500912298493e-05,2.110009352696969
full-rank,6,5.0,0,1,-1,5.0,0.18188276133653009,5,2.1016884216561187,4.48961168922433e-05,2.110009352696969
full-rank,7,5.0,0,1,-1,5.0,0.1809022471155972,5,2.1069627521259937,4.5771386683725654e-05,2.110009352696969
full-rank,8,5.0,0,1,-1,5.0,0.17773768727773445,5,2.4648513983817595,3.958512974675304e-05,2.110009352696969
full-rank,9,5.0,0,1,-1,5.0,0.18019039118895364,5,2.0502144444508317,4.9757630012921374e-05,2.110009352696969
full-rank,0,5.0,0,1,-1,10.0,0.25973624401462814,5,2.0789250956255243,4.707799110187295e-05,2.067973159673983
full-rank,1,5.0,0,1,-1,10.0,0.2602055372081772,5,2.383037577456707,4.260218460045432e-05,2.067973159673983
full-rank,2,5.0,0,1,-1,10.0,0.26056487580340626,5,1.922980069527401,4.7629393059651336e-05,2.067973159673983
full-rank,3,5.0,0,1,-1,10.0,0.25987257901802024,5,2.139818779124557,4.555024709951665e-05,2.067973159673983
full-rank,4,5.0,0,1,-1,10.0,0.26097791216550703,5,1.8287089548797286,4.654917370527455e-05,2.067973159673983
full-rank,5,5.0,0,1,-1,10.0,0.26210295169079306,5,1.8827248077944803,4.383425680899958e-05,2.067973159673983
full-rank,6,5.0,0,1,-1,10.0,0.26185662955838035,5,2.034569096571088,4.637721530754145e-05,2.067973159673983
full-rank,7,5.0,0,1,-1,10.0,0.2616570461376772,5,2.1666841178336407,4.4509767742327764e-05,2.067973159673983
full-rank,8,5.0,0,1,-1,10.0,0.25729607353692274,5,2.243802217971578,4.348487653230563e-05,2.067973159673983
full-rank,9,5.0,0,1,-1,10.0,0.25995686678826774,5,1.9984808799551264,5.104567814350179e-05,2.067973159673983
full-rank,0,5.0,0,1,-1,15.0,0.3270759940607102,5,2.050960715321999,4.77198887439212e-05,2.0187440620311903
full-rank,1,5.0,0,1,-1,15.0,0.3271392773689405,5,2.2550444838253445,4.5020223553378526e-05,2.0187440620311903
full-rank,2,5.0,0,1,-1,15.0,0.32784992259686724,5,1.9475272563326793,4.702905865865358e-05,2.0187440620311903
full-rank,3,5.0,0,1,-1,15.0,0.32540476835104365,5,2.061658948231687,4.727710867062195e-05,2.0187440620311903
full-rank,4,5.0,0,1,-1,15.0,0.32774960435088124,5,1.7905971845521373,4.753994451207569e-05,2.0187440620311903
