i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
2,100.0,0,1,-1,30.0,0.9605844111192274,100,0.9976604760470157,9.118695027123702e-05,0.9971766386288534
3,100.0,0,1,-1,30.0,0.9594519561118771,100,0.9971421743650967,9.292496638790352e-05,0.9971766386288534
4,100.0,0,1,-1,30.0,0.9603718806340501,100,0.9979233983613973,9.43392609160868e-05,0.9971766386288534
5,100.0,0,1,-1,30.0,0.9593231971543172,100,0.9964615597291399,9.131996323815978e-05,0.9971766386288534
6,100.0,0,1,-1,30.0,0.9599172807315419,100,0.9980682128141576,9.267162250781443e-05,0.9971766386288534
7,100.0,0,1,-1,30.0,0.9597315667433669,100,0.9966462515928429,9.307575734612624e-05,0.9971766386288534
8,100.0,0,1,-1,30.0,0.9597289846497257,100,0.9959593193235012,9.414794918981136e-05,0.9971766386288534
9,100.0,0,1,-1,30.0,0.959819417616297,100,0.9963872272327148,9.150487852092349e-05,0.9971766386288534
0,100.0,0,1,-1,35.0,0.9696211050967171,100,0.9994911002480947,9.418607923915435e-05,0.9974545509755071
1,100.0,0,1,-1,35.0,0.969893041947909,100,0.9965298605214322,9.270403676790323e-05,0.9974545509755071
2,100.0,0,1,-1,35.0,0.9701785667705408,100,0.9979786734269572,9.115787605408814e-05,0.9974545509755071
3,100.0,0,1,-1,35.0,0.9693829487073502,100,0.9974210139033058,9.289898823589496e-05,0.9974545509755071
4,100.0,0,1,-1,35.0,0.9700136390218493,100,0.9981405005190397,9.431874150315383e-05,0.9974545509755071
5,100.0,0,1,-1,35.0,0.9692330351177574,100,0.9968494820616878,9.128442622501485e-05,0.9974545509755071
6,100.0,0,1,-1,35.0,0.9695968033192075,100,0.9984138580612377,9.263954011472622e-05,0.9974545509755071
7,100.0,0,1,-1,35.0,0.9695751209449118,100,0.9968177122595033,9.30597475669979e-05,0.9974545509755071
8,100.0,0,1,-1,35.0,0.9696608308030727,100,0.9962457191890522,9.412088361806485e-05,0.9974545509755071
9,100.0,0,1,-1,35.0,0.9696562512981449,100,0.9966575895647608,9.148005608179341e-05,0.9974545509755071
0,100.0,0,1,-1,40.0,0.9789207104180736,100,0.9996741628351579,9.416883167192509e-05,0.9977360622498859
1,100.0,0,1,-1,40.0,0.9794041253412443,100,0.9969385588270864,9.266603243712589e-05,0.9977360622498859
2,100.0,0,1,-1,40.0,0.9795191735333916,100,0.9982838791470082,9.113000632105871e-05,0.9977360622498859
3,100.0,0,1,-1,40.0,0.978608226297263,100,0.997704774644744,9.287256650629057e-05,0.9977360622498859
4,100.0,0,1,-1,40.0,0.9795891987207949,100,0.998313794097611,9.430236906360821e-05,0.9977360622498859
5,100.0,0,1,-1,40.0,0.9784954057760455,100,0.9972011013986076,9.125223876616094e-05,0.9977360622498859
6,100.0,0,1,-1,40.0,0.9787487282854557,100,0.9987448268210846,9.260884078805022e-05,0.9977360622498859
7,100.0,0,1,-1,40.0,0.9787396579757838,100,0.9970269711168128,9.304021592241705e-05,0.9977360622498859
8,100.0,0,1,-1,40.0,0.9788300254329454,100,0.9965687936812608,9.409037086583547e-05,0.9977360622498859
9,100.0,0,1,-1,40.0,0.9789774398612329,100,0.9969037599294854,9.145746646013095e-05,0.9977360622498859
0,100.0,0,1,-1,45.0,0.9877895300672911,100,0.9998492101590677,9.41523451839503e-05,0.9979836657916644
1,100.0,0,1,-1,45.0,0.9881165459109779,100,0.9973166087421037,9.263090579290803e-05,0.9979836657916644
2,100.0,0,1,-1,45.0,0.9882680287045814,100,0.9985871267545289,9.110233226473474e-05,0.9979836657916644
3,100.0,0,1,-1,45.0,0.9876508604551596,100,0.9979809840996017,9.284686232818032e-05,0.9979836657916644
4,100.0,0,1,-1,45.0,0.9882940494900341,100,0.9985073947245018,9.4284084774614e-05,0.9979836657916644
5,100.0,0,1,-1,45.0,0.9876784119789594,100,0.9974814058305232,9.122659577492435e-05,0.9979836657916644
6,100.0,0,1,-1,45.0,0.9877709535765279,100,0.998938509356509,9.259088501307654e-05,0.9979836657916644
7,100.0,0,1,-1,45.0,0.987735297203614,100,0.9971914263448146,9.30248718776142e-05,0.9979836657916644
8,100.0,0,1,-1,45.0,0.9877404234156227,100,0.9969039229753834,9.405874049620277e-05,0.9979836657916644
9,100.0,0,1,-1,45.0,0.9877560414249857,100,0.9970800689296112,9.144129446455297e-05,0.9979836657916644
0,100.0,0,1,-1,50.0,0.9966219243198986,100,1.0000302108142551,9.413530406261072e-05,0.9982054228606918
1,100.0,0,1,-1,50.0,0.9971194011800634,100,0.9975702237566945,9.260735598361665e-05,0.9982054228606918
2,100.0,0,1,-1,50.0,0.9972867944009404,100,0.9988192994383832,9.108115578867026e-05,0.9982054228606918
3,100.0,0,1,-1,50.0,0.9965695219724786,100,0.9982589149287712,9.282101231567681e-05,0.9982054228606918
4,100.0,0,1,-1,50.0,0.9970623238863519,100,0.9987001229119968,9.426588992277473e-05,0.9982054228606918
5,100.0,0,1,-1,50.0,0.9965304699858968,100,0.9977655113347952,9.120061975380393e-05,0.9982054228606918
6,100.0,0,1,-1,50.0,0.9965904174400375,100,0.9991357788044306,9.257260386134864e-05,0.9982054228606918
7,100.0,0,1,-1,50.0,0.9964547076221608,100,0.9973217507500729,9.301271590980084e-05,0.9982054228606918
8,100.0,0,1,-1,50.0,0.9967573954850836,100,0.9972254345053143,9.402841538764263e-05,0.9982054228606918
9,100.0,0,1,-1,50.0,0.9966033109718887,100,0.997226981362204,9.142782324560252e-05,0.9982054228606918
0,100.0,0,1,-1,60.0,1.0142875597531462,100,1.000411797005218,9.409939811645944e-05,0.9986446833472569
1,100.0,0,1,-1,60.0,1.015039042207751,100,0.998030561259875,9.25646412204777e-05,0.9986446833472569
2,100.0,0,1,-1,60.0,1.0152990636679466,100,0.9991721205072591,9.104899381168926e-05,0.9986446833472569
3,100.0,0,1,-1,60.0,1.0146349013425173,100,0.9987528674548931,9.277510589076975e-05,0.9986446833472569
4,100.0,0,1,-1,60.0,1.0148069901478762,100,0.9991509328775415,9.422335780756593e-05,0.9986446833472569
5,100.0,0,1,-1,60.0,1.014405748909899,100,0.9983377617557645,9.114834326477782e-05,0.9986446833472569
6,100.0,0,1,-1,60.0,1.0145861930508957,100,0.9994390529779972,9.254451322405834e-05,0.9986446833472569
7,100.0,0,1,-1,60.0,1.0143855513942226,100,0.9976273982056038,9.298421919850263e-05,0.9986446833472569
8,100.0,0,1,-1,60.0,1.0145666380230003,100,0.997871004300909,9.396758397292043e-05,0.9986446833472569
9,100.0,0,1,-1,60.0,1.0144886978744903,100,0.9976533371275078,9.138875077613916e-05,0.9986446833472569
0,100.0,0,1,-1,70.0,1.0336896733730498,100,1.000602987514942,9.408141804632662e-05,0.9990472299937603
1,100.0,0,1,-1,70.0,1.0343682715924414,100,0.9984748075685111,9.2523456906301e-05,0.9990472299937603
2,100.0,0,1,-1,70.0,1.0345155355922306,100,0.999438260514284,9.10247484122384e-05,0.9990472299937603
3,100.0,0,1,-1,70.0,1.0340061563019747,100,0.9992570331290528,9.272829708957454e-05,0.9990472299937603
4,100.0,0,1,-1,70.0,1.0343326683316856,100,0.9994404769158924,9.419606072269023e-05,0.9990472299937603
5,100.0,0,1,-1,70.0,1.0340003385501078,100,0.9989215576095336,9.10950737918442e-05,0.9990472299937603
6,100.0,0,1,-1,70.0,1.033939415772886,100,0.9996167171698711,9.252806507361038e-05,0.9990472299937603
7,100.0,0,1,-1,70.0,1.0338619881068816,100,0.9980142895450762,9.294817283173978e-05,0.9990472299937603
8,100.0,0,1,-1,70.0,1.0337110306669393,100,0.9985696221560157,9.390184250581772e-05,0.9990472299937603
9,100.0,0,1,-1,70.0,1.0335857833904676,100,0.9981365478144231,9.134450831138265e-05,0.9990472299937603
0,100.0,0,1,-1,75.0,1.0445912812216098,100,1.0006916906357706,9.407307849932052e-05,0.9992456039140871
1,100.0,0,1,-1,75.0,1.0454156814015148,100,0.9986579360484023,9.250649045622244e-05,0.9992456039140871
2,100.0,0,1,-1,75.0,1.0451183438139964,100,0.9995882919931135,9.101108620978588e-05,0.9992456039140871
3,100.0,0,1,-1,75.0,1.0445802385256864,100,0.9994530971111397,9.271010646188819e-05,0.9992456039140871
4,100.0,0,1,-1,75.0,1.0450544289413626,100,0.9996288979182505,9.41783056175542e-05,0.9992456039140871
5,100.0,0,1,-1,75.0,1.0446000182816975,100,0.9991669260600262,9.107270329846532e-05,0.9992456039140871
6,100.0,0,1,-1,75.0,1.044643796406961,100,0.9997351492095944,9.251710388305207e-05,0.9992456039140871
7,100.0,0,1,-1,75.0,1.0444972586376566,100,0.9982300795199518,9.292807998511895e-05,0.9992456039140871
8,100.0,0,1,-1,75.0,1.0446428077125869,100,0.998893103235667,9.387143337665602e-05,0.9992456039140871
9,100.0,0,1,-1,75.0,1.0441454533879408,100,0.9984108674089546,9.131941083968977e-05,0.9992456039140871
0,100.0,0,1,-1,80.0,1.056606349749046,100,1.0007092457274105,9.40714282082685e-05,0.9994223642177278
1,100.0,0,1,-1,80.0,1.0573417199468185,100,0.9988540496772926,9.24883278592493e-05,0.9994223642177278
2,100.0,0,1,-1,80.0,1.0570100092027572,100,0.9997720491391587,9.099435845922034e-05,0.9994223642177278
3,100.0,0,1,-1,80.0,1.0565649626348839,100,0.9996372817169453,9.269302449153235e-05,0.9994223642177278
4,100.0,0,1,-1,80.0,1.0570178437114512,100,0.9997746805251058,9.416457296441787e-05,0.9994223642177278
5,100.0,0,1,-1,80.0,1.0567694875189815,100,0.9994210904171706,9.104954245534403e-05,0.9994223642177278
6,100.0,0,1,-1,80.0,1.0566313492046187,100,0.9998077051297592,9.251038992838981e-05,0.9994223642177278
7,100.0,0,1,-1,80.0,1.0566311426289725,100,0.9984906386096214,9.290383012739432e-05,0.9994223642177278
8,100.0,0,1,-1,80.0,1.0563305658975939,100,0.9991635881336588,9.384602131662623e-05,0.9994223642177278
9,100.0,0,1,-1,80.0,1.05615165704807,100,0.9985933131011552,9.130272653697773e-05,0.9994223642177278
0,100.0,0,1,-1,82.13,1.0621388405267262,100,1.0006669054412376,9.407540856493801e-05,0.9994861105927335
1,100.0,0,1,-1,82.13,1.063020109739986,100,0.9989513292073918,9.247932119314781e-05,0.9994861105927335
2,100.0,0,1,-1,82.13,1.0627023328080722,100,0.9998258214720682,9.098946462788405e-05,0.9994861105927335
3,100.0,0,1,-1,82.13,1.06219406352597,100,0.9997179236751758,9.268554743542254e-05,0.9994861105927335
4,100.0,0,1,-1,82.13,1.0628659635290367,100,0.9998058724677554,9.41616352181609e-05,0.9994861105927335
5,100.0,0,1,-1,82.13,1.0624410408707394,100,0.9995084609401544,9.104158349706341e-05,0.9994861105927335
6,100.0,0,1,-1,82.13,1.0621108548716696,100,0.9998319945530542,9.250814252679396e-05,0.9994861105927335
7,100.0,0,1,-1,82.13,1.0622609622287,100,0.9986151556749915,9.289224597285453e-05,0.9994861105927335
8,100.0,0,1,-1,82.13,1.0620510949085815,100,0.9992658858519541,9.383641402992937e-05,0.9994861105927335
9,100.0,0,1,-1,82.13,1.0615384530656633,100,0.9986717566435518,9.129555490200119e-05,0.9994861105927335
0,100.0,0,1,-1,85.0,1.0704574729063108,100,1.000593912333123,9.40822713455163e-05,0.9995720795819647
1,100.0,0,1,-1,85.0,1.0714530662750166,100,0.9990504522732018,9.247014564668784e-05,0.9995720795819647
2,100.0,0,1,-1,85.0,1.0709769750715,100,0.9998877760000567,9.098382678584993e-05,0.9995720795819647
3,100.0,0,1,-1,85.0,1.070634839739005,100,0.9997909608341785,9.267877653097302e-05,0.9995720795819647
4,100.0,0,1,-1,85.0,1.0708419830724694,100,0.9998813809972151,9.415452436807211e-05,0.9995720795819647
5,100.0,0,1,-1,85.0,1.0708286224885504,100,0.999662886183508,9.102751963725512e-05,0.9995720795819647
6,100.0,0,1,-1,85.0,1.0708306684866586,100,0.9998754953278765,9.250411784982558e-05,0.9995720795819647
7,100.0,0,1,-1,85.0,1.0708878666236805,100,0.9987905677715452,9.287593181837064e-05,0.9995720795819647
8,100.0,0,1,-1,85.0,1.070347680912569,100,0.9993697304047545,9.38266634840054e-05,0.9995720795819647
9,100.0,0,1,-1,85.0,1.0700624716815874,100,0.9988176336941877,9.128222121040824e-05,0.9995720795819647
0,100.0,0,1,-1,90.0,1.0880292235630717,100,1.0004231243985595,9.40983326663817e-05,0.9997324472035232
1,100.0,0,1,-1,90.0,1.088992044168632,100,0.999316996316108,9.244548143447123e-05,0.9997324472035232
2,100.0,0,1,-1,90.0,1.0886954197540641,100,0.9999558984065309,9.097762847526367e-05,0.9997324472035232
3,100.0,0,1,-1,90.0,1.0883347367602585,100,0.9999413174961566,9.266484084171648e-05,0.9997324472035232
4,100.0,0,1,-1,90.0,1.0888531489950648,100,0.999989840367942,9.414431232385745e-05,0.9997324472035232
5,100.0,0,1,-1,90.0,1.0888490398577337,100,0.99987911073038,9.100783487339194e-05,0.9997324472035232
6,100.0,0,1,-1,90.0,1.0888321136328654,100,0.9999154089756946,9.250042536069255e-05,0.9997324472035232
7,100.0,0,1,-1,90.0,1.0888794584032897,100,0.9991813179018089,9.283961080054717e-05,0.9997324472035232
8,100.0,0,1,-1,90.0,1.0882256711629275,100,0.9996228231511805,9.380290767591542e-05,0.9997324472035232
9,100.0,0,1,-1,90.0,1.0878147923786474,100,0.9990986342908709,9.125654771056917e-05,0.9997324472035232
0,100.0,0,1,-1,95.0,1.1141315912012522,100,1.0002262217940943,9.411685668262335e-05,0.9999014725711481
1,100.0,0,1,-1,95.0,1.1150828857111363,100,0.9997465561499601,9.240576050179977e-05,0.9999014725711481
2,100.0,0,1,-1,95.0,1.1147950554365726,100,0.9999588127712973,9.09773633223478e-05,0.9999014725711481
3,100.0,0,1,-1,95.0,1.1144769070875065,100,1.0000410586800474,9.265559872025518e-05,0.9999014725711481
4,100.0,0,1,-1,95.0,1.1151271550546074,100,1.0000213149033534,9.41413492385233e-05,0.9999014725711481
5,100.0,0,1,-1,95.0,1.1153066037652286,100,1.0000291370786867,9.099418169807224e-05,0.9999014725711481
6,100.0,0,1,-1,95.0,1.1148679714430658,100,1.0000021383431867,9.24924028744631e-05,0.9999014725711481
7,100.0,0,1,-1,95.0,1.1150950471552477,100,0.9996865778062618,9.279268796100533e-05,0.9999014725711481
8,100.0,0,1,-1,95.0,1.1145735853697878,100,0.9998959222044831,9.377728752414317e-05,0.9999014725711481
9,100.0,0,1,-1,95.0,1.1141014581859172,100,0.9994069859801097,9.122839190313996e-05,0.9999014725711481
0,100.0,0,1,-1,99.0,1.1637384893019134,100,1.0000466624339883,9.413375545664654e-05,0.9999906717372229
1,100.0,0,1,-1,99.0,1.163632833480165,100,0.999918133720639,9.238990444781998e-05,0.9999906717372229
2,100.0,0,1,-1,99.0,1.1632238516726365,100,0.9998900515543316,9.098361972444786e-05,0.9999906717372229
3,100.0,0,1,-1,99.0,1.1628261296580689,100,1.0000629465925084,9.26535708102714e-05,0.9999906717372229
4,100.0,0,1,-1,99.0,1.1637484203255835,100,0.9999699928304935,9.414618091269292e-05,0.9999906717372229
5,100.0,0,1,-1,99.0,1.1651457925917215,100,1.0000638186220878,9.099102608079758e-05,0.9999906717372229
6,100.0,0,1,-1,99.0,1.163948316840134,100,1.0000835454891934,9.248487396092455e-05,0.9999906717372229
7,100.0,0,1,-1,99.0,1.1653757723039453,100,0.999959128255685,9.276739623848156e-05,0.9999906717372229
8,100.0,0,1,-1,99.0,1.1628532788987833,100,1.0000796486819963,9.3760059525623e-05,0.9999906717372229
9,100.0,0,1,-1,99.0,1.1628686970420883,100,0.9998327891913045,9.11895400644681e-05,0.9999906717372229
0,100.0,0,1,-1,99.73,1.193340580127371,100,1.0000401725845585,9.413436634600472e-05,1.0000048781409014
1,100.0,0,1,-1,99.73,1.1969975771805408,100,0.9999749906889654,9.238465130657167e-05,1.0000048781409014
2,100.0,0,1,-1,99.73,1.1955422638509117,100,0.9999456212396884,9.097856351837692e-05,1.0000048781409014
3,100.0,0,1,-1,99.73,1.1939123422605054,100,1.0000678078412362,9.265312042875756e-05,1.0000048781409014
4,100.0,0,1,-1,99.73,1.1941180154779962,100,0.9999949902769781,9.414382748678382e-05,1.0000048781409014
5,100.0,0,1,-1,99.73,1.1955053762408723,100,1.0000322511054733,9.099389834889132e-05,1.0000048781409014
6,100.0,0,1,-1,99.73,1.1951423593387231,100,1.0000321044193976,9.248963132904849e-05,1.0000048781409014
7,100.0,0,1,-1,99.73,1.197549916028088,100,0.9999815263240623,9.276531838961191e-05,1.0000048781409014
8,100.0,0,1,-1,99.73,1.1923400791724812,100,1.0000362144621822,9.376413177318395e-05,1.0000048781409014
9,100.0,0,1,-1,99.73,1.194700882792555,100,0.9999431024664709,9.11794800752541e-05,1.0000048781409014
0,250.01,0,1,-1,5.0,0.9261817582824651,500,0.9984919082386627,9.273345566006486e-05,0.9984919082386627
0,250.01,0,1,-1,10.0,0.942101322017215,500,0.9986657324871232,9.27173148006032e-05,0.9986657324871232
0,250.01,0,1,-1,15.0,0.952752916717837,500,0.9988036613174168,9.270451109225321e-05,0.9988036613174168
0,250.01,0,1,-1,20.0,0.9612645732230272,500,0.9989288844455099,9.269288989574155e-05,0.9989288844455099
0,250.01,0,1,-1,25.0,0.968636589658076,500,0.9990581671088268,9.268089501489198e-05,0.9990581671088268
0,250.01,0,1,-1,30.0,0.9752701425414553,500,0.9991948520703233,9.266821672242447e-05,0.9991948520703233
0,250.01,0,1,-1,35.0,0.9813775510225697,500,0.9993193219014307,9.265667446858061e-05,0.9993193219014307
0,250.01,0,1,-1,40.0,0.9873286455588609,500,0.9994291271527944,9.264649446766395e-05,0.9994291271527944
0,250.01,0,1,-1,45.0,0.9929801740444877,500,0.9995325718258999,9.26369061995027e-05,0.9995325718258999
0,250.01,0,1,-1,50.0,0.9986752986232978,500,0.9996271632881037,9.262814027083123e-05,0.9996271632881037
0,250.01,0,1,-1,60.0,1.0100603926703118,500,0.9998068745500458,9.261149073540279e-05,0.9998068745500458
0,250.01,0,1,-1,70.0,1.0224112718635063,500,0.9999464634839257,9.259856250401354e-05,0.9999464634839257
0,250.01,0,1,-1,75.0,1.0290774162617236,500,0.9999960574365085,9.259397015718985e-05,0.9999960574365085
0,250.01,0,1,-1,80.0,1.036702439859655,500,1.0000184611026903,9.259189575108784e-05,1.0000184611026903
0,250.01,0,1,-1,82.13,1.0402728482093955,500,1.0000189079588055,9.25918543766153e-05,1.0000189079588055
0,250.01,0,1,-1,85.0,1.0454321341799822,500,1.0000077347822498,9.259288891374995e-05,1.0000077347822498
0,250.01,0,1,-1,90.0,1.0564157921369628,500,1.0000290552136417,9.25909148507713e-05,1.0000290552136417
0,250.01,0,1,-1,95.0,1.072716658799769,500,1.0000476545616321,9.258919280218873e-05,1.0000476545616321
0,250.01,0,1,-1,99.0,1.1036709737459505,500,1.0000211193049726,9.259164962829717e-05,1.0000211193049726
0,250.01,0,1,-1,99.73,1.123699722511653,500,1.0000206613023654,9.259169203463794e-05,1.0000206613023654
0,500.0,0,1,-1,5.0,0.947963206562886,500,0.9993892887449818,9.225386771511695e-05,0.9993892887449818
0,500.0,0,1,-1,10.0,0.959100871075468,500,0.9994303823990345,9.225007450591331e-05,0.9994303823990345
0,500.0,0,1,-1,15.0,0.966765947227579,500,0.9994680781905256,9.224659521562932e-05,0.9994680781905256
0,500.0,0,1,-1,20.0,0.9728126812792488,500,0.9995110937426144,9.224262523646016e-05,0.9995110937426144
0,500.0,0,1,-1,25.0,0.9781099270811326,500,0.9995534472176297,9.223871669536695e-05,0.9995534472176297
0,500.0,0,1,-1,30.0,0.982885048143089,500,0.9996007791272407,9.22343491171373e-05,0.9996007791272407
0,500.0,0,1,-1,35.0,0.987284599133585,500,0.9996409288567707,9.223064460278267e-05,0.9996409288567707
0,500.0,0,1,-1,40.0,0.9914310567691154,500,0.9996784378693339,9.222718400957983e-05,0.9996784378693339
0,500.0,0,1,-1,45.0,0.9954164876886942,500,0.9997230584578866,9.222306763835457e-05,0.9997230584578866
0,500.0,0,1,-1,50.0,0.9993257794380596,500,0.9997731406782016,9.221844785432191e-05,0.9997731406782016
0,500.0,0,1,-1,60.0,1.0073984084443732,500,0.9998635637696719,9.22101080393234e-05,0.9998635637696719
0,500.0,0,1,-1,70.0,1.0160037481106035,500,0.9999121903886606,9.220562377977178e-05,0.9999121903886606
0,500.0,0,1,-1,75.0,1.0206927462428692,500,0.9999297312473188,9.22040063002993e-05,0.9999297312473188
0,500.0,0,1,-1,80.0,1.025955118950938,500,0.9999600704175198,9.220120879555575e-05,0.9999600704175198
0,500.0,0,1,-1,82.13,1.0282982775734903,500,0.9999727195075421,9.220004250234847e-05,0.9999727195075421
0,500.0,0,1,-1,85.0,1.0319612966849196,500,0.9999886218560804,9.219857628845457e-05,0.9999886218560804
0,500.0,0,1,-1,90.0,1.0396855752630512,500,1.0000030457629474,9.219724642882733e-05,1.0000030457629474
0,500.0,0,1,-1,95.0,1.0515371724137572,500,1.0000100618735852,9.219659956925452e-05,1.0000100618735852
0,500.0,0,1,-1,99.0,1.0729537609533906,500,1.0000117233932697,9.219644638458534e-05,1.0000117233932697
0,500.0,0,1,-1,99.73,1.0860107909986574,500,1.000005502263282,9.219701994750679e-05,1.000005502263282
0,1.0,0,0,0,60.0,0.8440308847381088,10,0.8334194456498322,0.00011066280574664267,0.9176143301890081
1,1.0,0,0,0,60.0,0.844102210295308,10,0.9364706798067538,0.00010661770791682362,0.9176143301890081
2,1.0,0,0,0,60.0,0.8415272399579723,10,0.9669539981707559,0.0001343388663469559,0.9176143301890081
3,1.0,0,0,0,60.0,0.8383677407871063,10,0.9105262940787335,9.736544642054525e-05,0.9176143301890081
4,1.0,0,0,0,60.0,0.8374649887711793,10,0.9141739427276182,9.54861190760639e-05,0.9176143301890081
5,1.0,0,0,0,60.0,0.8438189834340086,10,0.9703526058885312,0.00010733849860118277,0.9176143301890081
6,1.0,0,0,0,60.0,0.840239287696397,10,0.8517433849442828,0.00011564607810199504,0.9176143301890081
7,1.0,0,0,0,60.0,0.8394716137769845,10,0.9021675141494153,0.0001082244256168875,0.9176143301890081
8,1.0,0,0,0,60.0,0.836745826963459,10,0.9187031182165575,0.00010743892584756854,0.9176143301890081
9,1.0,0,0,0,60.0,0.8447145075654066,10,0.971632318257601,8.426972986397623e-05,0.9176143301890081
0,1.0,0,0,0,70.0,1.0350962653325537,10,0.8944773267362156,0.00010310885638202488,0.9604283379484284
1,1.0,0,0,0,70.0,1.0384799823811166,10,0.9845724573741265,0.00010140884671768346,0.9604283379484284
2,1.0,0,0,0,70.0,1.0337329394485288,10,0.9858898746104918,0.00013175863478183798,0.9604283379484284
3,1.0,0,0,0,70.0,1.03382831242139,10,0.9490018803362783,9.341793829660921e-05,0.9604283379484284
4,1.0,0,0,0,70.0,1.0346373814332457,10,0.9590416211324245,9.101890890663549e-05,0.9604283379484284
5,1.0,0,0,0,70.0,1.0356761500367857,10,1.0114792345597552,0.00010297412766477008,0.9604283379484284
6,1.0,0,0,0,70.0,1.0368387660373877,10,0.8973326777898714,0.00010977063964808614,0.9604283379484284
7,1.0,0,0,0,70.0,1.0331148272551876,10,0.9545138247894238,0.000102289310529971,0.9604283379484284
8,1.0,0,0,0,70.0,1.0329335223010312,10,0.9526913807366233,0.00010360592967439273,0.9604283379484284
9,1.0,0,0,0,70.0,1.0370074445036708,10,1.0152831014190742,8.064666187414467e-05,0.9604283379484284
0,1.0,0,0,0,75.0,1.1442080331055982,2,0.9407672971389983,0.00010907324749143478,0.9077407542703673
0,1.0,0,0,0,75.0,1.1487835661060408,2,0.9103369582791312,9.812428229847103e-05,0.9048043208361614
0,1.0,0,0,0,75.0,1.1485983226467442,10,0.916942785765508,0.00010058264883171,0.9747805603135731
1,1.0,0,0,0,75.0,1.1445692451766347,2,0.8552186689705236,0.00010662519619779624,0.9077407542703673
1,1.0,0,0,0,75.0,1.1493608440957377,2,0.8891248501487055,0.00010590374177292618,0.9048043208361614
1,1.0,0,0,0,75.0,1.1533145239921427,10,1.0002804651589532,9.981636240035898e-05,0.9747805603135731
2,1.0,0,0,0,75.0,1.143580156395809,2,0.9414064545210457,8.199467756161887e-05,0.9077407542703673
2,1.0,0,0,0,75.0,1.1539307735526407,2,0.938984247388864,0.00011565138691247266,0.9048043208361614
2,1.0,0,0,0,75.0,1.1460455690316025,10,0.9899484401393948,0.00013121845406981466,0.9747805603135731
3,1.0,0,0,0,75.0,1.1424324306247144,2,0.9634502370582755,8.894387801527368e-05,0.9077407542703673
3,1.0,0,0,0,75.0,1.151922221932498,2,0.8808418941185092,0.00012427392770514133,0.9048043208361614
3,1.0,0,0,0,75.0,1.1489554977959455,10,0.9634612444014806,9.201594731056763e-05,0.9747805603135731
4,1.0,0,0,0,75.0,1.1489644434336648,2,0.956536639369275,0.00014272669900651335,0.9077407542703673
4,1.0,0,0,0,75.0,1.1489261170060947,2,0.8567760434421852,0.00013259725348033102,0.9048043208361614
4,1.0,0,0,0,75.0,1.147244339745457,10,0.9745181647668175,8.95734170049166e-05,0.9747805603135731
5,1.0,0,0,0,75.0,1.154681003786862,2,0.8865530279458179,0.0001117910682637907,0.9077407542703673
5,1.0,0,0,0,75.0,1.150269518253839,2,0.9399764472191823,0.00010936115365822087,0.9048043208361614
5,1.0,0,0,0,75.0,1.1496131554828555,10,1.0172410029862617,0.00010239087052532705,0.9747805603135731
6,1.0,0,0,0,75.0,1.1522790357068822,2,0.872657890394481,8.670971425330169e-05,0.9077407542703673
6,1.0,0,0,0,75.0,1.1431142729072197,2,0.9609042822263009,0.00012050882132073601,0.9048043208361614
6,1.0,0,0,0,75.0,1.1501418055297101,10,0.9176941002454085,0.00010733509346064577,0.9747805603135731
7,1.0,0,0,0,75.0,1.1458120429120773,2,0.9728815641206278,9.108711260321182e-05,0.9077407542703673
7,1.0,0,0,0,75.0,1.1486289916644996,2,0.9806349854752161,7.807060534049621e-05,0.9048043208361614
7,1.0,0,0,0,75.0,1.148238030559612,10,0.9731816090168542,0.00010032717441883425,0.9747805603135731
8,1.0,0,0,0,75.0,1.1456106086962594,2,0.8546734515258131,0.0001055114457484528,0.9077407542703673
8,1.0,0,0,0,75.0,1.1544108897359926,2,0.8530094956126295,0.00012003550771844805,0.9048043208361614
8,1.0,0,0,0,75.0,1.1466400004806891,10,0.9697631551699164,0.00010178204406693949,0.9747805603135731
9,1.0,0,0,0,75.0,1.1487292791602781,2,0.8332623116588146,0.00010773240412490087,0.9077407542703673
9,1.0,0,0,0,75.0,1.1506174671232525,2,0.8374540044508907,0.00012187517476278891,0.9048043208361614
9,1.0,0,0,0,75.0,1.1515087065192635,10,1.0247746354851361,7.989970687351641e-05,0.9747805603135731
0,1.0,0,0,0,80.0,1.2769313666970634,2,0.9417506967277838,0.00010895935048333776,0.9223888170432799
0,1.0,0,0,0,80.0,1.2791305984027672,2,0.9321532857600006,9.582775928111841e-05,0.9252602441237773
0,1.0,0,0,0,80.0,1.286742997430219,5,0.8253263362892944,0.00010506891968835382,0.9143362171945262
0,1.0,0,0,0,80.0,1.2815625728136435,10,0.9335188577968704,9.879664824027638e-05,0.9845255246039837
1,1.0,0,0,0,80.0,1.274943467198244,2,0.8762224075657703,0.00010406930658658779,0.9223888170432799
1,1.0,0,0,0,80.0,1.278930360410175,2,0.9063891256024305,0.0001038865602800075,0.9252602441237773
1,1.0,0,0,0,80.0,1.2799400938334249,5,0.9573866687982575,0.0001097517870662433,0.9143362171945262
1,1.0,0,0,0,80.0,1.2811100994706959,10,1.0111451923560737,9.874383834002906e-05,0.9845255246039837
2,1.0,0,0,0,80.0,1.2707759746798182,2,0.9599638248254321,8.040961200482413e-05,0.9223888170432799
