covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
full-rank,1,2.0,0,1,-1,35.0,0.4923010770296062,2,1.3678183793354697,6.971342988884311e-05,1.2721958950572168
full-rank,2,2.0,0,1,-1,35.0,0.49167037690624266,2,1.046571696925438,8.293953012729033e-05,1.2721958950572168
full-rank,3,2.0,0,1,-1,35.0,0.4909653369058422,2,1.2476917898977844,7.807177651733195e-05,1.2721958950572168
full-rank,4,2.0,0,1,-1,35.0,0.4894990658968968,2,1.3459670397713506,7.196083315125665e-05,1.2721958950572168
full-rank,5,2.0,0,1,-1,35.0,0.4886240815507766,2,1.3387222321132393,7.603706786173091e-05,1.2721958950572168
full-rank,6,2.0,0,1,-1,35.0,0.489590373235907,2,1.143687964672638,8.082071351154149e-05,1.2721958950572168
full-rank,7,2.0,0,1,-1,35.0,0.4884497101845004,2,1.207882572732538,7.045830977059152e-05,1.2721958950572168
full-rank,8,2.0,0,1,-1,35.0,0.49099964484255165,2,1.3020629961369197,6.696050466074818e-05,1.2721958950572168
full-rank,9,2.0,0,1,-1,35.0,0.49243384936553786,2,1.389682680725188,7.714181280492516e-05,1.2721958950572168
full-rank,0,2.0,0,1,-1,40.0,0.5431795755020118,2,1.3643574980493212,6.581548417682495e-05,1.300311572632047
full-rank,1,2.0,0,1,-1,40.0,0.541617129999352,2,1.3844502814640836,6.887593723310465e-05,1.300311572632047
full-rank,2,2.0,0,1,-1,40.0,0.5395796186083804,2,1.0784797987398005,8.048566592433602e-05,1.300311572632047
full-rank,3,2.0,0,1,-1,40.0,0.5398726962966428,2,1.2886172444605815,7.559227924517308e-05,1.300311572632047
full-rank,4,2.0,0,1,-1,40.0,0.5382575124587093,2,1.3705053612300286,7.06724047318924e-05,1.300311572632047
full-rank,5,2.0,0,1,-1,40.0,0.5379488367038262,2,1.3675093885214658,7.443642732227167e-05,1.300311572632047
full-rank,6,2.0,0,1,-1,40.0,0.5382692650433206,2,1.1725993239297838,7.882801520781045e-05,1.300311572632047
full-rank,7,2.0,0,1,-1,40.0,0.5374990940613221,2,1.2349139736460957,6.891602677781171e-05,1.300311572632047
full-rank,8,2.0,0,1,-1,40.0,0.5395216363692313,2,1.3376501459176136,6.51790721120168e-05,1.300311572632047
full-rank,9,2.0,0,1,-1,40.0,0.5407229983306218,2,1.4040327103616972,7.6353378680994e-05,1.300311572632047
full-rank,0,2.0,0,1,-1,45.0,0.5947607815467799,2,1.3899633489409124,6.460303388058243e-05,1.3249369674177207
full-rank,1,2.0,0,1,-1,45.0,0.5920077486288677,2,1.3995807379532053,6.813133969528986e-05,1.3249369674177207
full-rank,2,2.0,0,1,-1,45.0,0.591505552349261,2,1.1098806479279741,7.820855778462927e-05,1.3249369674177207
full-rank,3,2.0,0,1,-1,45.0,0.5903044215428658,2,1.3248174061577274,7.352674725637817e-05,1.3249369674177207
full-rank,4,2.0,0,1,-1,45.0,0.589482495592498,2,1.3922037598817827,6.957092946243837e-05,1.3249369674177207
full-rank,5,2.0,0,1,-1,45.0,0.589096188545313,2,1.3953937943260342,7.294895077297327e-05,1.3249369674177207
full-rank,6,2.0,0,1,-1,45.0,0.5892475570945594,2,1.1998400939369047,7.703833019624531e-05,1.3249369674177207
full-rank,7,2.0,0,1,-1,45.0,0.5884238598532264,2,1.2557517125996822,6.777244547801682e-05,1.3249369674177207
full-rank,8,2.0,0,1,-1,45.0,0.5906338662052656,2,1.3666386206229084,6.379652528894182e-05,1.3249369674177207
full-rank,9,2.0,0,1,-1,45.0,0.5909217395089441,2,1.415299551830077,7.574554876112893e-05,1.3249369674177207
full-rank,0,2.0,0,1,-1,50.0,0.6478339058234394,2,1.413951996672818,6.350699990925924e-05,1.3461290567209285
full-rank,1,2.0,0,1,-1,50.0,0.6463675238879515,2,1.4101914060503928,6.761870075179481e-05,1.3461290567209285
full-rank,2,2.0,0,1,-1,50.0,0.6451509321836634,2,1.1390306129735517,7.620705167959544e-05,1.3461290567209285
full-rank,3,2.0,0,1,-1,50.0,0.6430616689506808,2,1.3549933694944236,7.188929243229821e-05,1.3461290567209285
full-rank,4,2.0,0,1,-1,50.0,0.642675529144149,2,1.4082152360428162,6.877990458919598e-05,1.3461290567209285
full-rank,5,2.0,0,1,-1,50.0,0.6412919706412811,2,1.4158469423079298,7.189513934696452e-05,1.3461290567209285
full-rank,6,2.0,0,1,-1,50.0,0.6409314274811533,2,1.2229466064775638,7.558275794692354e-05,1.3461290567209285
full-rank,7,2.0,0,1,-1,50.0,0.641637646826993,2,1.2754325647332032,6.672666735139436e-05,1.3461290567209285
full-rank,8,2.0,0,1,-1,50.0,0.6451334649962945,2,1.3960854911935505,6.245089994229195e-05,1.3461290567209285
full-rank,9,2.0,0,1,-1,50.0,0.6439094150882032,2,1.4245963412630365,7.525124002473849e-05,1.3461290567209285
full-rank,0,2.0,0,1,-1,60.0,0.7661458856160377,2,1.449979451906602,6.192904955054606e-05,1.3792481474142988
full-rank,1,2.0,0,1,-1,60.0,0.7636023473540899,2,1.425511625168985,6.689199092092324e-05,1.3792481474142988
full-rank,2,2.0,0,1,-1,60.0,0.7620048381913996,2,1.191049702444127,7.287870909953793e-05,1.3792481474142988
full-rank,3,2.0,0,1,-1,60.0,0.7650517561257496,2,1.4077758070844613,6.919391148307006e-05,1.3792481474142988
full-rank,4,2.0,0,1,-1,60.0,0.7619447074665825,2,1.4266237178435481,6.789240103373837e-05,1.3792481474142988
full-rank,5,2.0,0,1,-1,60.0,0.7616299870043268,2,1.4458195772238132,7.040471357197894e-05,1.3792481474142988
full-rank,6,2.0,0,1,-1,60.0,0.7588935575264364,2,1.2650006918678698,7.307006069927116e-05,1.3792481474142988
full-rank,7,2.0,0,1,-1,60.0,0.7600661303155937,2,1.3052526364209378,6.520221610848532e-05,1.3792481474142988
full-rank,8,2.0,0,1,-1,60.0,0.7637531634561519,2,1.4404566375291528,6.0527191898651936e-05,1.3792481474142988
full-rank,9,2.0,0,1,-1,60.0,0.762819159092914,2,1.4350116266534911,7.470506804516295e-05,1.3792481474142988
full-rank,0,2.0,0,1,-1,70.0,0.9109830545025419,2,1.4736039997376362,6.093621443778996e-05,1.400872466809544
full-rank,1,2.0,0,1,-1,70.0,0.9077207617619903,2,1.4285130550662115,6.675144504300982e-05,1.400872466809544
full-rank,2,2.0,0,1,-1,70.0,0.9047499481058546,2,1.2384740740768063,7.00879950613593e-05,1.400872466809544
full-rank,3,2.0,0,1,-1,70.0,0.9126593036370907,2,1.442697035298144,6.751903705359686e-05,1.400872466809544
full-rank,4,2.0,0,1,-1,70.0,0.9088138734895759,2,1.4304713903999897,6.770978449907605e-05,1.400872466809544
full-rank,5,2.0,0,1,-1,70.0,0.908243882050986,2,1.4632777637740817,6.95647236165602e-05,1.400872466809544
full-rank,6,2.0,0,1,-1,70.0,0.9046464155297117,2,1.2975406549062904,7.12375962863999e-05,1.400872466809544
full-rank,7,2.0,0,1,-1,70.0,0.905757526458642,2,1.3255684828192658,6.420291790212386e-05,1.400872466809544
full-rank,8,2.0,0,1,-1,70.0,0.9099013546764095,2,1.472525496341611,5.920902255208727e-05,1.400872466809544
full-rank,9,2.0,0,1,-1,70.0,0.9086282814290576,2,1.4360527156754035,7.465090943011068e-05,1.400872466809544
full-rank,0,2.0,0,1,-1,75.0,1.0036218101520307,2,1.4798896815373364,6.067739402785485e-05,1.407258193598659
full-rank,1,2.0,0,1,-1,75.0,0.9984263232229564,2,1.4230730085486523,6.700661885627652e-05,1.407258193598659
full-rank,2,2.0,0,1,-1,75.0,0.997438585300568,2,1.2619296106450164,6.878526667042e-05,1.407258193598659
full-rank,3,2.0,0,1,-1,75.0,1.0045788402844753,2,1.4556587304662938,6.691782389970372e-05,1.407258193598659
full-rank,4,2.0,0,1,-1,75.0,1.0032505837226708,2,1.4248420724834692,6.79772947799453e-05,1.407258193598659
full-rank,5,2.0,0,1,-1,75.0,0.9983208065033885,2,1.467116035730886,6.938272824513938e-05,1.407258193598659
full-rank,6,2.0,0,1,-1,75.0,0.9944569533125522,2,1.3107851440631897,7.051779443645362e-05,1.407258193598659
full-rank,7,2.0,0,1,-1,75.0,0.9963107697894895,2,1.3336507012756509,6.381383400817323e-05,1.407258193598659
full-rank,8,2.0,0,1,-1,75.0,1.0012570004040287,2,1.4818545211957306,5.8836271762400544e-05,1.407258193598659
full-rank,9,2.0,0,1,-1,75.0,0.998664555903783,2,1.4337824300403657,7.476911347820807e-05,1.407258193598659
full-rank,0,2.0,0,1,-1,80.0,1.1158936846027654,2,1.479642761690223,6.068751975093106e-05,1.4098179977784873
full-rank,1,2.0,0,1,-1,80.0,1.1075451710550481,2,1.4150259312547167,6.738767720243956e-05,1.4098179977784873
full-rank,2,2.0,0,1,-1,80.0,1.1060165365947505,2,1.2837519508866113,6.761599445092771e-05,1.4098179977784873
full-rank,3,2.0,0,1,-1,80.0,1.1163692046539604,2,1.4619529175266037,6.66297207082506e-05,1.4098179977784873
full-rank,4,2.0,0,1,-1,80.0,1.1173416015478688,2,1.4171119992781056,6.834809783942066e-05,1.4098179977784873
full-rank,5,2.0,0,1,-1,80.0,1.1108213816657502,2,1.465737802048299,6.944796884473611e-05,1.4098179977784873
full-rank,6,2.0,0,1,-1,80.0,1.1042334711593984,2,1.323456252305326,6.984263905844656e-05,1.4098179977784873
full-rank,7,2.0,0,1,-1,80.0,1.1093581631439784,2,1.3383210037877302,6.359114460224573e-05,1.4098179977784873
full-rank,8,2.0,0,1,-1,80.0,1.1150846533581134,2,1.4852916008464576,5.870012007859384e-05,1.4098179977784873
full-rank,9,2.0,0,1,-1,80.0,1.1076920091260283,2,1.4278877581607985,7.507777876941266e-05,1.4098179977784873
full-rank,0,2.0,0,1,-1,82.13,1.1732536011916754,2,1.4792331159775398,6.070432601494099e-05,1.4094280642999286
full-rank,1,2.0,0,1,-1,82.13,1.1650077800678713,2,1.4094768486949338,6.765298115876533e-05,1.4094280642999286
full-rank,2,2.0,0,1,-1,82.13,1.16075895327657,2,1.292096874969883,6.717930092473908e-05,1.4094280642999286
full-rank,3,2.0,0,1,-1,82.13,1.1738969671770052,2,1.4637653237955572,6.654722106056314e-05,1.4094280642999286
full-rank,4,2.0,0,1,-1,82.13,1.1725274580455385,2,1.4120909183035875,6.859112846107376e-05,1.4094280642999286
full-rank,5,2.0,0,1,-1,82.13,1.1671273022226363,2,1.4621780549376568,6.961704346981353e-05,1.4094280642999286
full-rank,6,2.0,0,1,-1,82.13,1.162665752009563,2,1.3276334528219365,6.962288961831587e-05,1.4094280642999286
full-rank,7,2.0,0,1,-1,82.13,1.1660901884456747,2,1.3373788127099409,6.363594492994738e-05,1.4094280642999286
full-rank,8,2.0,0,1,-1,82.13,1.1704185327672898,2,1.485272765312253,5.8700864486049075e-05,1.4094280642999286
full-rank,9,2.0,0,1,-1,82.13,1.16591417438011,2,1.4251544754759993,7.522176933061486e-05,1.4094280642999286
full-rank,0,2.0,0,1,-1,85.0,1.2615755065180791,2,1.472437785208923,6.098447773238617e-05,1.4069618316032018
full-rank,1,2.0,0,1,-1,85.0,1.254950380276602,2,1.4012869675079407,6.804838188001911e-05,1.4069618316032018
full-rank,2,2.0,0,1,-1,85.0,1.2467258771098937,2,1.302902394883297,6.662215460528933e-05,1.4069618316032018
full-rank,3,2.0,0,1,-1,85.0,1.2631620746104295,2,1.4637008748195297,6.655015123593476e-05,1.4069618316032018
full-rank,4,2.0,0,1,-1,85.0,1.2604524451662713,2,1.4024565150566513,6.906232637962719e-05,1.4069618316032018
full-rank,5,2.0,0,1,-1,85.0,1.259060116213876,2,1.455855431950882,6.99193827747016e-05,1.4069618316032018
full-rank,6,2.0,0,1,-1,85.0,1.2501577513839062,2,1.33064101142055,6.946552567226678e-05,1.4069618316032018
full-rank,7,2.0,0,1,-1,85.0,1.257754885545816,2,1.3369881653394802,6.3654538373927e-05,1.4069618316032018
full-rank,8,2.0,0,1,-1,85.0,1.2563618440251154,2,1.4843885029126935,5.87358330722277e-05,1.4069618316032018
full-rank,9,2.0,0,1,-1,85.0,1.252046313874656,2,1.4189606669320705,7.555011475161708e-05,1.4069618316032018
full-rank,0,2.0,0,1,-1,90.0,1.4743080220916034,2,1.4551190396238223,6.171031158221366e-05,1.39557527239995
full-rank,1,2.0,0,1,-1,90.0,1.4667991880197473,2,1.3759568176038208,6.930109249687945e-05,1.39557527239995
full-rank,2,2.0,0,1,-1,90.0,1.458173064816967,2,1.3201265432496918,6.575291227297047e-05,1.39557527239995
full-rank,3,2.0,0,1,-1,90.0,1.4751407112642396,2,1.4527337834841456,6.705255683514763e-05,1.39557527239995
full-rank,4,2.0,0,1,-1,90.0,1.4708467649307302,2,1.3767242959839265,7.035316356268314e-05,1.39557527239995
full-rank,5,2.0,0,1,-1,90.0,1.4749678807305124,2,1.4351199569877855,7.09296200053252e-05,1.39557527239995
full-rank,6,2.0,0,1,-1,90.0,1.4632428489653662,2,1.3334767057400736,6.931780430922862e-05,1.39557527239995
full-rank,7,2.0,0,1,-1,90.0,1.4732475443192468,2,1.334156162385816,6.378965736956745e-05,1.39557527239995
full-rank,8,2.0,0,1,-1,90.0,1.4703390077879979,2,1.4712489707135725,5.926039511798424e-05,1.39557527239995
full-rank,9,2.0,0,1,-1,90.0,1.4641826507012252,2,1.4010904482268447,7.651371926089407e-05,1.39557527239995
full-rank,0,2.0,0,1,-1,95.0,1.8655640892591274,2,1.4114495202169641,6.361959676077853e-05,1.3637641424726021
full-rank,1,2.0,0,1,-1,95.0,1.857262868271601,2,1.332982291250398,7.153531694635393e-05,1.3637641424726021
full-rank,2,2.0,0,1,-1,95.0,1.8479638318135787,2,1.3282963431805215,6.534849337887542e-05,1.3637641424726021
full-rank,3,2.0,0,1,-1,95.0,1.8693506146972312,2,1.4195854342654615,6.861828265645209e-05,1.3637641424726021
full-rank,4,2.0,0,1,-1,95.0,1.866518682744033,2,1.327494506249249,7.296219240088609e-05,1.3637641424726021
full-rank,5,2.0,0,1,-1,95.0,1.8487602614855798,2,1.3954383579135994,7.294662113444992e-05,1.3637641424726021
full-rank,6,2.0,0,1,-1,95.0,1.8485238120042267,2,1.3168935220026088,7.019069939598514e-05,1.3637641424726021
full-rank,7,2.0,0,1,-1,95.0,1.8665105001863482,2,1.313726720339795,6.478163468736916e-05,1.3637641424726021
full-rank,8,2.0,0,1,-1,95.0,1.864205164301185,2,1.4279588503119542,6.105693823205548e-05,1.3637641424726021
full-rank,9,2.0,0,1,-1,95.0,1.8624638988872266,2,1.363815878995471,7.86049223108547e-05,1.3637641424726021
full-rank,0,2.0,0,1,-1,99.0,2.9904646960726375,2,1.3024931146863181,6.894151555344175e-05,1.2723366829378455
full-rank,1,2.0,0,1,-1,99.0,2.9602116014914492,2,1.2338103348209557,7.728522609782788e-05,1.2723366829378455
full-rank,2,2.0,0,1,-1,99.0,2.916777416533945,2,1.2950528036006115,6.702596569513017e-05,1.2723366829378455
full-rank,3,2.0,0,1,-1,99.0,2.9955823496767957,2,1.3112762239580424,7.428603737615438e-05,1.2723366829378455
full-rank,4,2.0,0,1,-1,99.0,2.988049877169395,2,1.2315679599548908,7.864520085405973e-05,1.2723366829378455
full-rank,5,2.0,0,1,-1,99.0,2.987382473271443,2,1.289270571324519,7.895356915393389e-05,1.2723366829378455
full-rank,6,2.0,0,1,-1,99.0,2.9584887547964502,2,1.2472410812019226,7.411051378321354e-05,1.2723366829378455
full-rank,7,2.0,0,1,-1,99.0,2.9417431829428273,2,1.237463943174137,6.877401555457856e-05,1.2723366829378455
full-rank,8,2.0,0,1,-1,99.0,2.978054492390449,2,1.3017518356953217,6.697651036907792e-05,1.2723366829378455
full-rank,9,2.0,0,1,-1,99.0,2.9985935235537906,2,1.2734389609617383,8.418357259447007e-05,1.2723366829378455
full-rank,0,2.0,0,1,-1,99.73,4.159546363120278,2,1.223817055019897,7.337358876971826e-05,1.2078982829319607
full-rank,1,2.0,0,1,-1,99.73,4.068769150009917,2,1.1830002579697718,8.060464065504102e-05,1.2078982829319607
full-rank,2,2.0,0,1,-1,99.73,4.056791653787735,2,1.2414949944127252,6.991745047556756e-05,1.2078982829319607
full-rank,3,2.0,0,1,-1,99.73,4.163122251710456,2,1.2360025793532579,7.881012241445285e-05,1.2078982829319607
full-rank,4,2.0,0,1,-1,99.73,4.181568556566602,2,1.1667847343454727,8.301180734114632e-05,1.2078982829319607
full-rank,5,2.0,0,1,-1,99.73,4.121148073588499,2,1.225595823997741,8.305553202618442e-05,1.2078982829319607
full-rank,6,2.0,0,1,-1,99.73,4.0957067701726375,2,1.1833211645295132,7.811377004835095e-05,1.2078982829319607
full-rank,7,2.0,0,1,-1,99.73,4.112563156220212,2,1.1880735617114782,7.16330766198431e-05,1.2078982829319607
full-rank,8,2.0,0,1,-1,99.73,4.126095733833376,2,1.2158460915943596,7.170874333862801e-05,1.2078982829319607
full-rank,9,2.0,0,1,-1,99.73,4.263018943370402,2,1.215046566385391,8.822924501870183e-05,1.2078982829319607
full-rank,0,5.0,0,1,-1,5.0,0.3108753201066739,5,1.4335181988483006,6.211349059281883e-05,1.509315922866796
full-rank,1,5.0,0,1,-1,5.0,0.3097494378040448,5,1.5202537637916413,5.978096675505612e-05,1.509315922866796
full-rank,2,5.0,0,1,-1,5.0,0.3121694428955646,5,1.615023190388822,6.129685133507912e-05,1.509315922866796
full-rank,3,5.0,0,1,-1,5.0,0.3101435592470597,5,1.5947335321260974,5.704111751732078e-05,1.509315922866796
full-rank,4,5.0,0,1,-1,5.0,0.3117886225497626,5,1.440434472808651,6.238010402025196e-05,1.509315922866796
full-rank,5,5.0,0,1,-1,5.0,0.3125653722763718,5,1.3968805578943206,7.425183038209459e-05,1.509315922866796
full-rank,6,5.0,0,1,-1,5.0,0.31092999892519185,5,1.4948056982151667,6.207184777192818e-05,1.509315922866796
full-rank,7,5.0,0,1,-1,5.0,0.31066353301197647,5,1.5239003268622895,5.753555651307482e-05,1.509315922866796
full-rank,8,5.0,0,1,-1,5.0,0.31246142183470654,5,1.4985922367370184,6.138137552577665e-05,1.509315922866796
full-rank,9,5.0,0,1,-1,5.0,0.3113498728739249,5,1.5750172509956542,5.9958131544295284e-05,1.509315922866796
full-rank,0,5.0,0,1,-1,10.0,0.375790373235459,5,1.4602760909184758,6.0975331796875576e-05,1.5496275596555353
full-rank,1,5.0,0,1,-1,10.0,0.37668102318396207,5,1.5622586134599936,5.81736205065285e-05,1.5496275596555353
full-rank,2,5.0,0,1,-1,10.0,0.3783116102283252,5,1.660056707890999,5.963400884644296e-05,1.5496275596555353
full-rank,3,5.0,0,1,-1,10.0,0.375051593782241,5,1.6350087071207857,5.5636023477211204e-05,1.5496275596555353
full-rank,4,5.0,0,1,-1,10.0,0.37720491258466227,5,1.4906562775480408,6.027845157970337e-05,1.5496275596555353
full-rank,5,5.0,0,1,-1,10.0,0.3784438782878829,5,1.4340718164941968,7.232618133614544e-05,1.5496275596555353
full-rank,6,5.0,0,1,-1,10.0,0.37697830161808044,5,1.5315627215608054,6.0582142958967876e-05,1.5496275596555353
full-rank,7,5.0,0,1,-1,10.0,0.3772676723346296,5,1.5605273650632465,5.618514313776544e-05,1.5496275596555353
full-rank,8,5.0,0,1,-1,10.0,0.37792243019737914,5,1.5392154664112538,5.9761388090542625e-05,1.5496275596555353
full-rank,9,5.0,0,1,-1,10.0,0.37693566015841085,5,1.622641830087557,5.819835885448368e-05,1.5496275596555353
full-rank,0,5.0,0,1,-1,15.0,0.4271248677360291,5,1.4744112656847754,6.03907615406373e-05,1.572633627326582
full-rank,1,5.0,0,1,-1,15.0,0.427697307031382,5,1.5869191147438058,5.7269610573157155e-05,1.572633627326582
full-rank,2,5.0,0,1,-1,15.0,0.42819001144594737,5,1.6839073939511953,5.878935905832717e-05,1.572633627326582
full-rank,3,5.0,0,1,-1,15.0,0.4265669086517064,5,1.6560793603771822,5.492815440565533e-05,1.572633627326582
full-rank,4,5.0,0,1,-1,15.0,0.42881423664715557,5,1.5226954001631912,5.9010129168664005e-05,1.572633627326582
