covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
full-rank,0,2.0,0,1,-1,95.0,1.8655640892591274,2,1.2007107589272155,7.478557900541043e-05,1.190279200447982
full-rank,1,2.0,0,1,-1,95.0,1.857262868271601,2,1.1425594960770524,8.345763263608959e-05,1.190279200447982
full-rank,2,2.0,0,1,-1,95.0,1.8479638318135787,2,1.2479884431905066,6.955366074192588e-05,1.190279200447982
full-rank,3,2.0,0,1,-1,95.0,1.8693506146972312,2,1.2197650741826376,7.985924227965263e-05,1.190279200447982
full-rank,4,2.0,0,1,-1,95.0,1.866518682744033,2,1.1335983592055763,8.544199873750182e-05,1.190279200447982
full-rank,5,2.0,0,1,-1,95.0,1.8487602614855798,2,1.200309367423246,8.480523102950075e-05,1.190279200447982
full-rank,6,2.0,0,1,-1,95.0,1.8485238120042267,2,1.182358095949858,7.81773962186539e-05,1.190279200447982
full-rank,7,2.0,0,1,-1,95.0,1.8665105001863482,2,1.1814570016230717,7.203424615468143e-05,1.190279200447982
full-rank,8,2.0,0,1,-1,95.0,1.864205164301185,2,1.2022278983949384,7.252102154492892e-05,1.190279200447982
full-rank,9,2.0,0,1,-1,95.0,1.8624638988872266,2,1.191817509505718,8.994887250751093e-05,1.190279200447982
full-rank,0,2.0,0,1,-1,99.0,2.9904646960726375,2,1.0907006357703724,8.232859354755388e-05,1.089103780118551
full-rank,1,2.0,0,1,-1,99.0,2.9602116014914492,2,1.0604513794628703,8.99195498588278e-05,1.089103780118551
full-rank,2,2.0,0,1,-1,99.0,2.916777416533945,2,1.1418683186943657,7.601766628114178e-05,1.089103780118551
full-rank,3,2.0,0,1,-1,99.0,2.9955823496767957,2,1.1092526127363782,8.78154475048866e-05,1.089103780118551
full-rank,4,2.0,0,1,-1,99.0,2.988049877169395,2,1.0637446795218408,9.105277933762705e-05,1.089103780118551
full-rank,5,2.0,0,1,-1,99.0,2.987382473271443,2,1.1068815480674996,9.196333012228945e-05,1.089103780118551
full-rank,6,2.0,0,1,-1,99.0,2.9584887547964502,2,1.0718368404910845,8.623857087899201e-05,1.089103780118551
full-rank,7,2.0,0,1,-1,99.0,2.9417431829428273,2,1.0597020129529298,8.031065661462366e-05,1.089103780118551
full-rank,8,2.0,0,1,-1,99.0,2.978054492390449,2,1.0877365807213732,8.015432860002994e-05,1.089103780118551
full-rank,9,2.0,0,1,-1,99.0,2.9985935235537906,2,1.0988631927667958,9.755776871989552e-05,1.089103780118551
full-rank,0,2.0,0,1,-1,99.73,4.159546363120278,2,1.0368258450175218,8.66064920699195e-05,1.0488835441664541
full-rank,1,2.0,0,1,-1,99.73,4.068769150009917,2,1.0497576434400904,9.083554788512118e-05,1.0488835441664541
full-rank,2,2.0,0,1,-1,99.73,4.056791653787735,2,1.0651893084392523,8.148989489455344e-05,1.0488835441664541
full-rank,3,2.0,0,1,-1,99.73,4.163122251710456,2,1.0648646281249314,9.147596042788409e-05,1.0488835441664541
full-rank,4,2.0,0,1,-1,99.73,4.181568556566602,2,1.032050711525655,9.38489828982297e-05,1.0488835441664541
full-rank,5,2.0,0,1,-1,99.73,4.121148073588499,2,1.0674914682080654,9.535674639355695e-05,1.0488835441664541
full-rank,6,2.0,0,1,-1,99.73,4.0957067701726375,2,1.0267735265602485,9.00234325762795e-05,1.0488835441664541
full-rank,7,2.0,0,1,-1,99.73,4.112563156220212,2,1.038764528518662,8.19294095433287e-05,1.0488835441664541
full-rank,8,2.0,0,1,-1,99.73,4.126095733833376,2,1.0500383652593663,8.303200931127715e-05,1.0488835441664541
full-rank,9,2.0,0,1,-1,99.73,4.263018943370402,2,1.0570794165707473,0.00010141398984243135,1.0488835441664541
full-rank,0,5.0,0,1,-1,5.0,0.3108753201066739,5,1.4933462293592414,5.9625033638049065e-05,1.5804744792586378
full-rank,1,5.0,0,1,-1,5.0,0.3097494378040448,5,1.5685477990498227,5.794036991893437e-05,1.5804744792586378
full-rank,2,5.0,0,1,-1,5.0,0.3121694428955646,5,1.6386787129536031,6.0411986572728326e-05,1.5804744792586378
full-rank,3,5.0,0,1,-1,5.0,0.3101435592470597,5,1.6379351632282724,5.553662004271856e-05,1.5804744792586378
full-rank,4,5.0,0,1,-1,5.0,0.3117886225497626,5,1.5637983465377037,5.7459104268207526e-05,1.5804744792586378
full-rank,5,5.0,0,1,-1,5.0,0.3125653722763718,5,1.46603546463782,7.074926954406163e-05,1.5804744792586378
full-rank,6,5.0,0,1,-1,5.0,0.31092999892519185,5,1.6126511626596078,5.753590974702779e-05,1.5804744792586378
full-rank,7,5.0,0,1,-1,5.0,0.31066353301197647,5,1.5673187324389088,5.59416866281192e-05,1.5804744792586378
full-rank,8,5.0,0,1,-1,5.0,0.31246142183470654,5,1.586650841759886,5.79747291730168e-05,1.5804744792586378
full-rank,9,5.0,0,1,-1,5.0,0.3113498728739249,5,1.669782339961512,5.655533015273624e-05,1.5804744792586378
full-rank,0,5.0,0,1,-1,10.0,0.375790373235459,5,1.4897905768354331,5.976733947930873e-05,1.581667345624596
full-rank,1,5.0,0,1,-1,10.0,0.37668102318396207,5,1.568979619808111,5.7924423341835454e-05,1.581667345624596
full-rank,2,5.0,0,1,-1,10.0,0.3783116102283252,5,1.6427142151908436,6.026357810050842e-05,1.581667345624596
full-rank,3,5.0,0,1,-1,10.0,0.375051593782241,5,1.637730507829184,5.55435600545731e-05,1.581667345624596
full-rank,4,5.0,0,1,-1,10.0,0.37720491258466227,5,1.5677537322942747,5.731413703392437e-05,1.581667345624596
full-rank,5,5.0,0,1,-1,10.0,0.3784438782878829,5,1.475158048359804,7.031174616451425e-05,1.581667345624596
full-rank,6,5.0,0,1,-1,10.0,0.37697830161808044,5,1.6081069400768797,5.7698495936959755e-05,1.581667345624596
full-rank,7,5.0,0,1,-1,10.0,0.3772676723346296,5,1.5694483686370273,5.58657775104905e-05,1.581667345624596
full-rank,8,5.0,0,1,-1,10.0,0.37792243019737914,5,1.5841947425212881,5.806461186506079e-05,1.581667345624596
full-rank,9,5.0,0,1,-1,10.0,0.37693566015841085,5,1.6727967046931147,5.645341795257571e-05,1.581667345624596
full-rank,0,5.0,0,1,-1,15.0,0.4271248677360291,5,1.4833031744865934,6.002873902674526e-05,1.5810141586272024
full-rank,1,5.0,0,1,-1,15.0,0.427697307031382,5,1.5682249706324471,5.7952297287949246e-05,1.5810141586272024
full-rank,2,5.0,0,1,-1,15.0,0.42819001144594737,5,1.6471999252005776,6.0099466306079506e-05,1.5810141586272024
full-rank,3,5.0,0,1,-1,15.0,0.4265669086517064,5,1.6360900046272815,5.559925343810143e-05,1.5810141586272024
full-rank,4,5.0,0,1,-1,15.0,0.42881423664715557,5,1.5725533917501031,5.713920603240119e-05,1.5810141586272024
