covtype,i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
full-rank,4,2.0,0,1,-1,50.0,0.6299377269515336,2,1.7488228872834752,5.9554886126624754e-05,1.5943616262708782
full-rank,5,2.0,0,1,-1,50.0,0.6296402675801681,2,1.4334373632929343,5.216593935715795e-05,1.5943616262708782
full-rank,6,2.0,0,1,-1,50.0,0.6265785442311732,2,1.7511662982155267,6.266045152742243e-05,1.5943616262708782
full-rank,7,2.0,0,1,-1,50.0,0.6320011452236678,2,1.604046801436955,7.41851818252952e-05,1.5943616262708782
full-rank,8,2.0,0,1,-1,50.0,0.6247738476708317,2,1.4906353864401254,6.4767598914364e-05,1.5943616262708782
full-rank,9,2.0,0,1,-1,50.0,0.627694460909224,2,1.6801293094342127,5.903996745793596e-05,1.5943616262708782
full-rank,0,2.0,0,1,-1,60.0,0.7766672603709448,2,1.4917350785009977,6.022416297245989e-05,1.4956717406749456
full-rank,1,2.0,0,1,-1,60.0,0.7729095654776301,2,1.4634868734422364,6.236194905578271e-05,1.4956717406749456
full-rank,2,2.0,0,1,-1,60.0,0.7751237838165965,2,1.4551730413524575,5.663536308556721e-05,1.4956717406749456
full-rank,3,2.0,0,1,-1,60.0,0.7717618129471983,2,1.4107144314489846,6.764992134117295e-05,1.4956717406749456
full-rank,4,2.0,0,1,-1,60.0,0.7747814624844297,2,1.624640832802228,6.41070603452456e-05,1.4956717406749456
full-rank,5,2.0,0,1,-1,60.0,0.7769780353558436,2,1.369937326576477,5.4583961700418115e-05,1.4956717406749456
full-rank,6,2.0,0,1,-1,60.0,0.7726820545290034,2,1.6617033837828665,6.603396973050153e-05,1.4956717406749456
full-rank,7,2.0,0,1,-1,60.0,0.7767995568632817,2,1.5256675846029057,7.799635046441365e-05,1.4956717406749456
full-rank,8,2.0,0,1,-1,60.0,0.7718341436689702,2,1.3992958433800944,6.899532739502842e-05,1.4956717406749456
full-rank,9,2.0,0,1,-1,60.0,0.7758950118335267,2,1.5543630108602065,6.381699709852498e-05,1.4956717406749456
full-rank,0,2.0,0,1,-1,70.0,0.9587017433759806,2,1.3909677506032156,6.458704484012618e-05,1.3921712008183418
full-rank,1,2.0,0,1,-1,70.0,0.9554839974858386,2,1.3260610240623119,6.882480684472848e-05,1.3921712008183418
full-rank,2,2.0,0,1,-1,70.0,0.9604150229284318,2,1.361403890656593,6.053622596125964e-05,1.3921712008183418
full-rank,3,2.0,0,1,-1,70.0,0.9534758637455516,2,1.317786120693245,7.242049284308457e-05,1.3921712008183418
full-rank,4,2.0,0,1,-1,70.0,0.9596513492715438,2,1.4821276683743483,7.027123919900844e-05,1.3921712008183418
full-rank,5,2.0,0,1,-1,70.0,0.9582260584335865,2,1.3224736706167155,5.6542983219433525e-05,1.3921712008183418
full-rank,6,2.0,0,1,-1,70.0,0.9526981969920193,2,1.5365076421585115,7.141446481297082e-05,1.3921712008183418
full-rank,7,2.0,0,1,-1,70.0,0.9607638403785697,2,1.4258124033346586,8.345873786942608e-05,1.3921712008183418
full-rank,8,2.0,0,1,-1,70.0,0.9486044588267566,2,1.315706816735464,7.337871447383657e-05,1.3921712008183418
full-rank,9,2.0,0,1,-1,70.0,0.9579175065159428,2,1.442865020948355,6.874848188427382e-05,1.3921712008183418
full-rank,0,2.0,0,1,-1,75.0,1.072309476498794,2,1.3274985786075832,6.767502272854498e-05,1.3380236710451037
full-rank,1,2.0,0,1,-1,75.0,1.0657924964846577,2,1.268061999718521,7.197273782013047e-05,1.3380236710451037
full-rank,2,2.0,0,1,-1,75.0,1.072763182822851,2,1.3120675429363802,6.281250839029531e-05,1.3380236710451037
full-rank,3,2.0,0,1,-1,75.0,1.0657832011031023,2,1.2724351834022007,7.50016358925338e-05,1.3380236710451037
full-rank,4,2.0,0,1,-1,75.0,1.072193985629142,2,1.4055477700642312,7.409989907567706e-05,1.3380236710451037
full-rank,5,2.0,0,1,-1,75.0,1.0709259492998895,2,1.2904927469650513,5.794422846752247e-05,1.3380236710451037
full-rank,6,2.0,0,1,-1,75.0,1.0626728217806265,2,1.4678897541837228,7.475280117804813e-05,1.3380236710451037
full-rank,7,2.0,0,1,-1,75.0,1.0743120550029477,2,1.3692805007613729,8.690440238849311e-05,1.3380236710451037
full-rank,8,2.0,0,1,-1,75.0,1.059900670560003,2,1.281678891442147,7.532688217083733e-05,1.3380236710451037
full-rank,9,2.0,0,1,-1,75.0,1.0684381741151063,2,1.3852837423698265,7.160610979554721e-05,1.3380236710451037
full-rank,0,2.0,0,1,-1,80.0,1.2096308686151311,2,1.2619639060306607,7.118943422237356e-05,1.2811607432643846
full-rank,1,2.0,0,1,-1,80.0,1.1977036911173264,2,1.209308604926566,7.546948187882405e-05,1.2811607432643846
full-rank,2,2.0,0,1,-1,80.0,1.2081944741789796,2,1.2514741949189585,6.58537378428825e-05,1.2811607432643846
full-rank,3,2.0,0,1,-1,80.0,1.198128853657526,2,1.2294378306341767,7.762468174023371e-05,1.2811607432643846
full-rank,4,2.0,0,1,-1,80.0,1.2032814679413864,2,1.3346449336094623,7.80364464623058e-05,1.2811607432643846
full-rank,5,2.0,0,1,-1,80.0,1.211479108313286,2,1.2583342698070767,5.942507357547218e-05,1.2811607432643846
full-rank,6,2.0,0,1,-1,80.0,1.1938244885488105,2,1.3967178830400142,7.856194316561648e-05,1.2811607432643846
full-rank,7,2.0,0,1,-1,80.0,1.2085031831199986,2,1.3106670536705611,9.07907948762659e-05,1.2811607432643846
full-rank,8,2.0,0,1,-1,80.0,1.19452866991016,2,1.2399762633726297,7.786026046492067e-05,1.2811607432643846
full-rank,9,2.0,0,1,-1,80.0,1.2030270102271012,2,1.31908249263374,7.519983041853852e-05,1.2811607432643846
full-rank,0,2.0,0,1,-1,82.13,1.2740755142485376,2,1.2351132879165339,7.273704959560797e-05,1.256488136708824
full-rank,1,2.0,0,1,-1,82.13,1.2648515563011042,2,1.1832732018312104,7.713002686460756e-05,1.256488136708824
full-rank,2,2.0,0,1,-1,82.13,1.2766087751937027,2,1.2298966718377558,6.700908737819349e-05,1.256488136708824
full-rank,3,2.0,0,1,-1,82.13,1.2649768502617025,2,1.2098354533280404,7.888239682500419e-05,1.256488136708824
full-rank,4,2.0,0,1,-1,82.13,1.2686257475799003,2,1.3068168102563555,7.969820030656892e-05,1.256488136708824
full-rank,5,2.0,0,1,-1,82.13,1.276445535807699,2,1.244033356263636,6.010820062768229e-05,1.256488136708824
full-rank,6,2.0,0,1,-1,82.13,1.2614597724224368,2,1.359806426339892,8.069447887604141e-05,1.256488136708824
full-rank,7,2.0,0,1,-1,82.13,1.275316037560297,2,1.2849028978897818,9.261128122312877e-05,1.256488136708824
full-rank,8,2.0,0,1,-1,82.13,1.2596907864562497,2,1.2187741498097031,7.921473790003368e-05,1.256488136708824
full-rank,9,2.0,0,1,-1,82.13,1.2699831356914408,2,1.2924291116153321,7.675065414623982e-05,1.256488136708824
full-rank,0,2.0,0,1,-1,85.0,1.3797550033324362,2,1.1952971846660478,7.515996660234682e-05,1.2216771827615314
full-rank,1,2.0,0,1,-1,85.0,1.364383524131856,2,1.150153593764958,7.935104871224903e-05,1.2216771827615314
full-rank,2,2.0,0,1,-1,85.0,1.3766964019276327,2,1.1986671318065192,6.875491232091971e-05,1.2216771827615314
full-rank,3,2.0,0,1,-1,85.0,1.3646469399872088,2,1.1886944652810523,8.028532403389037e-05,1.2216771827615314
full-rank,4,2.0,0,1,-1,85.0,1.3711533762058374,2,1.268958012821492,8.207596063499834e-05,1.2216771827615314
full-rank,5,2.0,0,1,-1,85.0,1.3805376870118706,2,1.2175510417407696,6.141558259349293e-05,1.2216771827615314
full-rank,6,2.0,0,1,-1,85.0,1.3630050342231639,2,1.3092162699325027,8.38126392604691e-05,1.2216771827615314
full-rank,7,2.0,0,1,-1,85.0,1.3773467294781236,2,1.248391975049655,9.531982422119509e-05,1.2216771827615314
full-rank,8,2.0,0,1,-1,85.0,1.3612723972315288,2,1.18948401542347,8.116534025229497e-05,1.2216771827615314
full-rank,9,2.0,0,1,-1,85.0,1.3718813022089384,2,1.2503581371288475,7.933309410206083e-05,1.2216771827615314
full-rank,0,2.0,0,1,-1,90.0,1.6097940656362988,2,1.1332558792843561,7.927467937436316e-05,1.1581446839276974
full-rank,1,2.0,0,1,-1,90.0,1.5962246733627266,2,1.0958359067020762,8.328427028831045e-05,1.1581446839276974
full-rank,2,2.0,0,1,-1,90.0,1.6045343011695317,2,1.1335924643043434,7.270183610465428e-05,1.1581446839276974
full-rank,3,2.0,0,1,-1,90.0,1.6024055534615445,2,1.1475603860147323,8.316313588848138e-05,1.1581446839276974
full-rank,4,2.0,0,1,-1,90.0,1.6115145042030203,2,1.19822603082597,8.692095249842669e-05,1.1581446839276974
full-rank,5,2.0,0,1,-1,90.0,1.6142406406154568,2,1.1673056874012804,6.405914695086885e-05,1.1581446839276974
full-rank,6,2.0,0,1,-1,90.0,1.597402403500097,2,1.210425419319477,9.065314491452214e-05,1.1581446839276974
full-rank,7,2.0,0,1,-1,90.0,1.6104551276378534,2,1.18734912276384,0.00010022031544007106,1.1581446839276974
full-rank,8,2.0,0,1,-1,90.0,1.594358082672879,2,1.1345664332921777,8.509406942030466e-05,1.1581446839276974
full-rank,9,2.0,0,1,-1,90.0,1.6069800439074504,2,1.173329509368722,8.454128099743217e-05,1.1581446839276974
full-rank,0,2.0,0,1,-1,95.0,2.0024612016545063,2,1.0612269898517894,8.465530686505265e-05,1.0874283101584505
full-rank,1,2.0,0,1,-1,95.0,1.9896759303089027,2,1.0527052202289733,8.669653393146496e-05,1.0874283101584505
full-rank,2,2.0,0,1,-1,95.0,1.9992859718731724,2,1.0745854336196514,7.66939984210655e-05,1.0874283101584505
full-rank,3,2.0,0,1,-1,95.0,1.9984685482745206,2,1.0934011230734417,8.728244219662389e-05,1.0874283101584505
full-rank,4,2.0,0,1,-1,95.0,2.0016395988317894,2,1.1068934667109522,9.409301892193738e-05,1.0874283101584505
full-rank,5,2.0,0,1,-1,95.0,2.004930641373534,2,1.0970654210648245,6.81605719495238e-05,1.0874283101584505
full-rank,6,2.0,0,1,-1,95.0,1.9912256251252656,2,1.1160137768080531,9.83221472943003e-05,1.0874283101584505
full-rank,7,2.0,0,1,-1,95.0,1.9986094045712854,2,1.1094774506563543,0.00010725454902259322,1.0874283101584505
full-rank,8,2.0,0,1,-1,95.0,1.9679087797464982,2,1.0715163132079417,9.010117125279475e-05,1.0874283101584505
full-rank,9,2.0,0,1,-1,95.0,2.000780492056344,2,1.091397906362522,9.088782301655936e-05,1.0874283101584505
full-rank,0,2.0,0,1,-1,99.0,2.8756838770021416,2,1.0027493131404202,8.959217952293805e-05,1.020047165806393
full-rank,1,2.0,0,1,-1,99.0,2.828698354235145,2,1.0203992248629852,8.944135944210097e-05,1.020047165806393
full-rank,2,2.0,0,1,-1,99.0,2.8585418318271967,2,1.0247264187808742,8.042561608529082e-05,1.020047165806393
full-rank,3,2.0,0,1,-1,99.0,2.860985381769797,2,1.0253896275322123,9.30716654039718e-05,1.020047165806393
full-rank,4,2.0,0,1,-1,99.0,2.864903772547755,2,1.0297668926595378,0.00010114031500742464,1.020047165806393
full-rank,5,2.0,0,1,-1,99.0,2.8583599175472534,2,1.0226746273008274,7.3118668019743e-05,1.020047165806393
full-rank,6,2.0,0,1,-1,99.0,2.821394211353067,2,1.0301577897540695,0.00010651656672128399,1.020047165806393
full-rank,7,2.0,0,1,-1,99.0,2.861312096499991,2,1.029845716406531,0.00011554789394677627,1.020047165806393
full-rank,8,2.0,0,1,-1,99.0,2.840763060774509,2,1.0071390273790746,9.586052393159195e-05,1.020047165806393
full-rank,9,2.0,0,1,-1,99.0,2.866094711621418,2,1.007623020247399,9.844433658310555e-05,1.020047165806393
full-rank,0,2.0,0,1,-1,99.73,3.5325049725676525,2,0.9984656370271471,8.997655317098984e-05,1.0054602848878935
full-rank,1,2.0,0,1,-1,99.73,3.4629586011484736,2,1.0106185208722822,9.030696742687666e-05,1.0054602848878935
full-rank,2,2.0,0,1,-1,99.73,3.5291227452418563,2,1.0082458841087718,8.174023306048478e-05,1.0054602848878935
full-rank,3,2.0,0,1,-1,99.73,3.5037954645498464,2,1.0061876100802698,9.484783887844526e-05,1.0054602848878935
full-rank,4,2.0,0,1,-1,99.73,3.54262840206658,2,1.0095104077799009,0.00010316976140627375,1.0054602848878935
full-rank,5,2.0,0,1,-1,99.73,3.490398762585808,2,1.0062151292409895,7.431473090871656e-05,1.0054602848878935
full-rank,6,2.0,0,1,-1,99.73,3.4790005809249718,2,1.0077236332424995,0.00010888786104253698,1.0054602848878935
full-rank,7,2.0,0,1,-1,99.73,3.4645001802320277,2,1.0103046486077432,0.00011778279332364509,1.0054602848878935
full-rank,8,2.0,0,1,-1,99.73,3.461541799664862,2,0.9984151925577494,9.669812274108375e-05,1.0054602848878935
full-rank,9,2.0,0,1,-1,99.73,3.5049166735532213,2,0.9989161853615804,9.9302405154457e-05,1.0054602848878935
full-rank,0,5.0,0,1,-1,5.0,0.17916825899788208,5,2.230030963056449,4.38880081822619e-05,2.271786658288863
full-rank,1,5.0,0,1,-1,5.0,0.17855274662920087,5,2.448120644534394,4.14696093557671e-05,2.271786658288863
full-rank,2,5.0,0,1,-1,5.0,0.18051309540284693,5,2.1891987083184663,4.18373961346557e-05,2.271786658288863
full-rank,3,5.0,0,1,-1,5.0,0.17889625973275952,5,2.38172714593709,4.09237784872122e-05,2.271786658288863
full-rank,4,5.0,0,1,-1,5.0,0.18029215161986825,5,2.290046876530823,3.717168048806176e-05,2.271786658288863
full-rank,5,5.0,0,1,-1,5.0,0.1811898306402228,5,2.132197389138894,3.87055359630035e-05,2.271786658288863
full-rank,6,5.0,0,1,-1,5.0,0.18188276133653009,5,2.245305780154935,4.2024409273660883e-05,2.271786658288863
full-rank,7,5.0,0,1,-1,5.0,0.1809022471155972,5,2.339428486753539,4.1223148047408366e-05,2.271786658288863
full-rank,8,5.0,0,1,-1,5.0,0.17773768727773445,5,2.2437304244621425,4.348626793470389e-05,2.271786658288863
full-rank,9,5.0,0,1,-1,5.0,0.18019039118895364,5,2.218080164001901,4.599194088191855e-05,2.271786658288863
full-rank,0,5.0,0,1,-1,10.0,0.25973624401462814,5,2.079859090189134,4.705684996401308e-05,2.1059395531258245
full-rank,1,5.0,0,1,-1,10.0,0.2602055372081772,5,2.2283719439823906,4.555909396489528e-05,2.1059395531258245
full-rank,2,5.0,0,1,-1,10.0,0.26056487580340626,5,2.0169734830400343,4.540980550688692e-05,2.1059395531258245
full-rank,3,5.0,0,1,-1,10.0,0.25987257901802024,5,2.1990907005984788,4.4322534814404656e-05,2.1059395531258245
full-rank,4,5.0,0,1,-1,10.0,0.26097791216550703,5,2.129583821528463,3.997254765768788e-05,2.1059395531258245
full-rank,5,5.0,0,1,-1,10.0,0.26210295169079306,5,2.0034176759039948,4.119352829823611e-05,2.1059395531258245
full-rank,6,5.0,0,1,-1,10.0,0.26185662955838035,5,2.0799411256606355,4.5365538421082645e-05,2.1059395531258245
full-rank,7,5.0,0,1,-1,10.0,0.2616570461376772,5,2.169107420133162,4.446004193275282e-05,2.1059395531258245
full-rank,8,5.0,0,1,-1,10.0,0.25729607353692274,5,2.091622464023065,4.66486969277127e-05,2.1059395531258245
full-rank,9,5.0,0,1,-1,10.0,0.25995686678826774,5,2.0614278061988904,4.948696794880099e-05,2.1059395531258245
full-rank,0,5.0,0,1,-1,15.0,0.3270759940607102,5,1.9657781775426515,4.978772186578274e-05,1.9865705041317558
full-rank,1,5.0,0,1,-1,15.0,0.3271392773689405,5,2.0881526369710417,4.861838401425154e-05,1.9865705041317558
full-rank,2,5.0,0,1,-1,15.0,0.32784992259686724,5,1.9008958637756548,4.81827412657287e-05,1.9865705041317558
