i,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE,variance,value_aggf
6,100.0,0,0,0,95.0,1.1147476817749309,100,0.9931327803085441,9.852411776689657e-05,0.9957541782319217
7,100.0,0,0,0,95.0,1.114753706340781,100,0.9950282516153931,0.00010024941342868667,0.9957541782319217
8,100.0,0,0,0,95.0,1.1148432884181376,100,0.9943979115646543,9.975550370428318e-05,0.9957541782319217
9,100.0,0,0,0,95.0,1.1132518658630535,100,0.9963640449173323,9.643014345790935e-05,0.9957541782319217
0,100.0,0,0,0,99.0,1.1626377615329786,100,0.997846278169661,9.799439173341956e-05,0.9961334705295327
1,100.0,0,0,0,99.0,1.1649852702755255,100,0.9948303442309816,0.0001008696298417137,0.9961334705295327
2,100.0,0,0,0,99.0,1.1633166509127586,100,0.9973312385522035,9.840942240620816e-05,0.9961334705295327
3,100.0,0,0,0,99.0,1.1621346923915858,100,0.9948288403184541,9.624895309985359e-05,0.9961334705295327
4,100.0,0,0,0,99.0,1.163057700789151,100,0.9994276207824023,9.957201926407715e-05,0.9961334705295327
5,100.0,0,0,0,99.0,1.1638931897523106,100,0.9964385067765742,0.00010018481878744139,0.9961334705295327
6,100.0,0,0,0,99.0,1.1637221814789909,100,0.993624274535642,9.847538301236879e-05,0.9961334705295327
7,100.0,0,0,0,99.0,1.16451137506703,100,0.9954456349195874,0.00010020737955968107,0.9961334705295327
8,100.0,0,0,0,99.0,1.162776937438791,100,0.9948442804752554,9.97107451864037e-05,0.9961334705295327
9,100.0,0,0,0,99.0,1.16358743784779,100,0.9967176865345652,9.639592944491134e-05,0.9961334705295327
0,100.0,0,0,0,99.73,1.1903215074644642,100,0.9980005519880374,9.797924347627474e-05,0.9963378629408652
1,100.0,0,0,0,99.73,1.195018125712206,100,0.995047748812192,0.0001008475911810979,0.9963378629408652
2,100.0,0,0,0,99.73,1.1935299798710415,100,0.9975222667519741,9.839057673686391e-05,0.9963378629408652
3,100.0,0,0,0,99.73,1.191406078745305,100,0.9950879332657209,9.622389257595784e-05,0.9963378629408652
4,100.0,0,0,0,99.73,1.191063446417646,100,0.9995641388483996,9.95584199571702e-05,0.9963378629408652
5,100.0,0,0,0,99.73,1.1932697720491052,100,0.9966425641432397,0.00010016430646834411,0.9963378629408652
6,100.0,0,0,0,99.73,1.1919923346605474,100,0.9938953629741981,9.844852350702091e-05,0.9963378629408652
7,100.0,0,0,0,99.73,1.19508975218537,100,0.9956541786669836,0.0001001863907234989,0.9963378629408652
8,100.0,0,0,0,99.73,1.1912041897603465,100,0.9950847869892304,9.968664564830988e-05,0.9963378629408652
9,100.0,0,0,0,99.73,1.1925375090766241,100,0.9968790969686769,9.63803214249763e-05,0.9963378629408652
0,250.01,0,0,0,5.0,0.925380451390226,500,0.9981466932040625,9.820233042965633e-05,0.9973438796868385
1,250.01,0,0,0,5.0,0.926428598026485,500,0.9976355456589115,9.904039087386678e-05,0.9973438796868385
2,250.01,0,0,0,5.0,0.925873265508943,500,0.9975290686329119,9.792346999679499e-05,0.9973438796868385
3,250.01,0,0,0,5.0,0.9261494137972999,500,0.9954947128869073,9.931499811606063e-05,0.9973438796868385
4,250.01,0,0,0,5.0,0.9260200667746984,500,0.9978022674174666,9.850437800615786e-05,0.9973438796868385
5,250.01,0,0,0,5.0,0.9259462321069882,500,0.9974601894411304,9.807106877415562e-05,0.9973438796868385
6,250.01,0,0,0,5.0,0.925729516423176,500,0.9980600174767865,9.938214982035472e-05,0.9973438796868385
7,250.01,0,0,0,5.0,0.9254350032575839,500,0.9973930287917412,9.849052776498624e-05,0.9973438796868385
8,250.01,0,0,0,5.0,0.925916429753769,500,0.9967560312790084,9.811506269933663e-05,0.9973438796868385
9,250.01,0,0,0,5.0,0.9259270377279971,500,0.997161242079458,9.919913726697953e-05,0.9973438796868385
0,250.01,0,0,0,10.0,0.9414952514491044,500,0.9982375468740199,9.819339263509445e-05,0.9974380496175754
1,250.01,0,0,0,10.0,0.9422755151182103,500,0.9977159876795233,9.903240562629888e-05,0.9974380496175754
2,250.01,0,0,0,10.0,0.9415786784381693,500,0.9976122354319567,9.791530652279002e-05,0.9974380496175754
3,250.01,0,0,0,10.0,0.9417045950393246,500,0.9956168491825352,9.930281474855319e-05,0.9974380496175754
4,250.01,0,0,0,10.0,0.9420360854721194,500,0.9979057341653004,9.849416468911724e-05,0.9974380496175754
5,250.01,0,0,0,10.0,0.9416538265184391,500,0.9975775938179805,9.805952684219183e-05,0.9974380496175754
6,250.01,0,0,0,10.0,0.9415168285197155,500,0.9981175638323233,9.937641995371895e-05,0.9974380496175754
7,250.01,0,0,0,10.0,0.9414472027615974,500,0.9975004985227289,9.847991649156892e-05,0.9974380496175754
8,250.01,0,0,0,10.0,0.9418964861576369,500,0.9968493251704781,9.810588023235803e-05,0.9974380496175754
9,250.01,0,0,0,10.0,0.9415840481382197,500,0.997247161498909,9.91905906071212e-05,0.9974380496175754
0,250.01,0,0,0,15.0,0.9523896764448482,500,0.998262966460986,9.819089225636917e-05,0.9974793928212058
1,250.01,0,0,0,15.0,0.9529211480525689,500,0.9977776944079889,9.902628104985511e-05,0.9974793928212058
2,250.01,0,0,0,15.0,0.952555572542957,500,0.9976658323704475,9.791004628384954e-05,0.9974793928212058
3,250.01,0,0,0,15.0,0.9526745793870831,500,0.9956736055287301,9.929715419382853e-05,0.9974793928212058
4,250.01,0,0,0,15.0,0.952691996230554,500,0.9979480989252604,9.848998342793842e-05,0.9974793928212058
5,250.01,0,0,0,15.0,0.9524599478500069,500,0.9975808492710532,9.805920683987001e-05,0.9974793928212058
6,250.01,0,0,0,15.0,0.952436076705329,500,0.998171424257882,9.937105769214832e-05,0.9974793928212058
7,250.01,0,0,0,15.0,0.9521526531624303,500,0.9975202493955128,9.84779665920019e-05,0.9974793928212058
8,250.01,0,0,0,15.0,0.9528222914052831,500,0.9969136114639916,9.809955384325119e-05,0.9974793928212058
9,250.01,0,0,0,15.0,0.9523686096958093,500,0.9972795961302058,9.918736462090134e-05,0.9974793928212058
0,250.01,0,0,0,20.0,0.9611246874851135,500,0.9982728490834165,9.818992019395638e-05,0.9975231734942097
1,250.01,0,0,0,20.0,0.9612770279388284,500,0.9977865294482885,9.902540420780728e-05,0.9975231734942097
2,250.01,0,0,0,20.0,0.9611205237275806,500,0.9976887367559866,9.790779851922555e-05,0.9975231734942097
3,250.01,0,0,0,20.0,0.9612407541857803,500,0.9957451441715887,9.929002025630212e-05,0.9975231734942097
4,250.01,0,0,0,20.0,0.9613695966979027,500,0.9979666109086399,9.848815646808191e-05,0.9975231734942097
5,250.01,0,0,0,20.0,0.9610019048092352,500,0.9976515573607415,9.805225693923501e-05,0.9975231734942097
6,250.01,0,0,0,20.0,0.9609819214964059,500,0.9982182464204017,9.936639661945234e-05,0.9975231734942097
7,250.01,0,0,0,20.0,0.9609933711000346,500,0.9975772765960316,9.847233703038369e-05,0.9975231734942097
8,250.01,0,0,0,20.0,0.9614823397289721,500,0.9969721172845857,9.809379701736007e-05,0.9975231734942097
9,250.01,0,0,0,20.0,0.9609446609407128,500,0.9973526669124162,9.918009768458214e-05,0.9975231734942097
0,250.01,0,0,0,25.0,0.9683749738819382,500,0.9983396251471738,9.818335255283905e-05,0.9975648868020303
1,250.01,0,0,0,25.0,0.9686434027322439,500,0.9978347750281252,9.902061630287136e-05,0.9975648868020303
2,250.01,0,0,0,25.0,0.9684842710096306,500,0.997737561554474,9.790300735096924e-05,0.9975648868020303
3,250.01,0,0,0,25.0,0.9686907682611854,500,0.9957968360495908,9.928486610494503e-05,0.9975648868020303
4,250.01,0,0,0,25.0,0.9687071304901979,500,0.9980110929361852,9.848376678452037e-05,0.9975648868020303
5,250.01,0,0,0,25.0,0.9684427369768477,500,0.9976991841173402,9.804757625887611e-05,0.9975648868020303
6,250.01,0,0,0,25.0,0.9685248499358879,500,0.9982285026046069,9.936537569081237e-05,0.9975648868020303
7,250.01,0,0,0,25.0,0.968285890752146,500,0.9976144830974907,9.846866445824939e-05,0.9975648868020303
8,250.01,0,0,0,25.0,0.9687039526131054,500,0.9969928338411438,9.809175872217385e-05,0.9975648868020303
9,250.01,0,0,0,25.0,0.9684045318650724,500,0.9973939736441717,9.917599017461236e-05,0.9975648868020303
0,250.01,0,0,0,30.0,0.9751229558200412,500,0.99837211561299,9.818015732852343e-05,0.9975965574222144
1,250.01,0,0,0,30.0,0.9751536225479738,500,0.9978593007882003,9.901818253703283e-05,0.9975965574222144
2,250.01,0,0,0,30.0,0.9751267310484445,500,0.9977831584715683,9.789853335752532e-05,0.9975965574222144
3,250.01,0,0,0,30.0,0.9753778638553483,500,0.9958312032567255,9.928143967730588e-05,0.9975965574222144
4,250.01,0,0,0,30.0,0.9752673762593018,500,0.9980546204305086,9.847947167730688e-05,0.9975965574222144
5,250.01,0,0,0,30.0,0.9749570373258044,500,0.9977298378129585,9.804456389977362e-05,0.9975965574222144
6,250.01,0,0,0,30.0,0.9752552621408067,500,0.9982626820184219,9.93619735298824e-05,0.9975965574222144
7,250.01,0,0,0,30.0,0.9749987230371312,500,0.997641684448207,9.846597964593826e-05,0.9975965574222144
8,250.01,0,0,0,30.0,0.9752111389584452,500,0.9970181581727938,9.808926718457281e-05,0.9975965574222144
9,250.01,0,0,0,30.0,0.9750970888753466,500,0.9974128132097703,9.917411689551674e-05,0.9975965574222144
0,250.01,0,0,0,35.0,0.9811837608915385,500,0.998375761941953,9.817979874895359e-05,0.997612640887174
1,250.01,0,0,0,35.0,0.9814654235253177,500,0.9978981917520517,9.901432351354775e-05,0.997612640887174
2,250.01,0,0,0,35.0,0.9814389674285817,500,0.9977935466147864,9.789751412465013e-05,0.997612640887174
3,250.01,0,0,0,35.0,0.9815764781110773,500,0.9958469907846592,9.927986573219512e-05,0.997612640887174
4,250.01,0,0,0,35.0,0.981449242841248,500,0.998065734247346,9.847837507337298e-05,0.997612640887174
5,250.01,0,0,0,35.0,0.9811136895764947,500,0.997717380311843,9.804578808438567e-05,0.997612640887174
6,250.01,0,0,0,35.0,0.9814406721633018,500,0.9982998036057869,9.935827877389044e-05,0.997612640887174
7,250.01,0,0,0,35.0,0.9811861652072791,500,0.997654765713298,9.846468855845343e-05,0.997612640887174
8,250.01,0,0,0,35.0,0.9813299329781118,500,0.9970503478505166,9.808610038170719e-05,0.997612640887174
9,250.01,0,0,0,35.0,0.9814373855699464,500,0.9974238860495,9.917301592017708e-05,0.997612640887174
0,250.01,0,0,0,40.0,0.987061927715744,500,0.9983750548294976,9.81798682861062e-05,0.9976414597612864
1,250.01,0,0,0,40.0,0.9874385866379876,500,0.9978997985278605,9.901416408489572e-05,0.9976414597612864
2,250.01,0,0,0,40.0,0.9872878845859144,500,0.9978080918202185,9.789608705719507e-05,0.9976414597612864
3,250.01,0,0,0,40.0,0.9874804428976267,500,0.9959032455500403,9.927425779228852e-05,0.9976414597612864
4,250.01,0,0,0,40.0,0.9871722648862425,500,0.9980687530594415,9.847807721041624e-05,0.9976414597612864
5,250.01,0,0,0,40.0,0.9869842784512556,500,0.997766000273705,9.804101042862662e-05,0.9976414597612864
6,250.01,0,0,0,40.0,0.9873483921315275,500,0.9983174455607393,9.935652294533503e-05,0.9976414597612864
7,250.01,0,0,0,40.0,0.9870431739920028,500,0.997691918039728,9.846102190326157e-05,0.9976414597612864
8,250.01,0,0,0,40.0,0.9872204821289423,500,0.9970963725204164,9.80815728550646e-05,0.9976414597612864
9,250.01,0,0,0,40.0,0.9873016905123646,500,0.9974879174312173,9.916664974257485e-05,0.9976414597612864
0,250.01,0,0,0,45.0,0.9927259730847143,500,0.9984123274559266,9.817620304535062e-05,0.9976726598069661
1,250.01,0,0,0,45.0,0.99306318443114,500,0.9979235834565277,9.901180413983696e-05,0.9976726598069661
2,250.01,0,0,0,45.0,0.9927945778865772,500,0.9978365008271718,9.789329989655742e-05,0.9976726598069661
3,250.01,0,0,0,45.0,0.9931078816304488,500,0.9959486447524124,9.92697324865475e-05,0.9976726598069661
4,250.01,0,0,0,45.0,0.9928916504318722,500,0.998102993136115,9.847469890483302e-05,0.9976726598069661
5,250.01,0,0,0,45.0,0.9926711903468155,500,0.9977964736604409,9.803801618911423e-05,0.9976726598069661
6,250.01,0,0,0,45.0,0.9929208884090972,500,0.9983430930717674,9.935397046860069e-05,0.9976726598069661
7,250.01,0,0,0,45.0,0.9925981021220215,500,0.9977269843715346,9.845756137055256e-05,0.9976726598069661
8,250.01,0,0,0,45.0,0.992889894939207,500,0.9971253442281364,9.807872307225853e-05,0.9976726598069661
9,250.01,0,0,0,45.0,0.9930533666250907,500,0.9975106531096288,9.916438949497683e-05,0.9976726598069661
0,250.01,0,0,0,50.0,0.9983912389164361,500,0.9984502626028365,9.817247293597503e-05,0.9977001156954195
1,250.01,0,0,0,50.0,0.9986750927861962,500,0.997963461646971,9.90078476707543e-05,0.9977001156954195
2,250.01,0,0,0,50.0,0.998475416545181,500,0.9978689767817219,9.789011392882801e-05,0.9977001156954195
3,250.01,0,0,0,50.0,0.9987480136085704,500,0.9959872102166714,9.926588867883498e-05,0.9977001156954195
4,250.01,0,0,0,50.0,0.9984845276938795,500,0.9981340820123011,9.847163171398472e-05,0.9977001156954195
5,250.01,0,0,0,50.0,0.9981880355216695,500,0.9978194916048928,9.8035754624142e-05,0.9977001156954195
6,250.01,0,0,0,50.0,0.9984944318947853,500,0.9983547794825727,9.935280746388744e-05,0.9977001156954195
7,250.01,0,0,0,50.0,0.9982585869089592,500,0.997744181029068,9.84558644015332e-05,0.9977001156954195
8,250.01,0,0,0,50.0,0.9985042479858997,500,0.9971406291143823,9.80772196512951e-05,0.9977001156954195
9,250.01,0,0,0,50.0,0.9988014579699462,500,0.9975380824627769,9.916166276693809e-05,0.9977001156954195
0,250.01,0,0,0,60.0,1.0097132581137735,500,0.9984947970373079,9.816809428966077e-05,0.9977417423314614
1,250.01,0,0,0,60.0,1.0100452799807684,500,0.9979909267490669,9.900512293591787e-05,0.9977417423314614
2,250.01,0,0,0,60.0,1.0097535820076715,500,0.9979094928395592,9.788613949873581e-05,0.9977417423314614
3,250.01,0,0,0,60.0,1.0100429007966274,500,0.996049425486595,9.925968832983588e-05,0.9977417423314614
4,250.01,0,0,0,60.0,1.0100108500326883,500,0.9981858466898701,9.846652509753422e-05,0.9977417423314614
5,250.01,0,0,0,60.0,1.0097750980407678,500,0.9978538989636242,9.803237421807118e-05,0.9977417423314614
6,250.01,0,0,0,60.0,1.0098704687943858,500,0.9983923984314419,9.934906389754031e-05,0.9977417423314614
7,250.01,0,0,0,60.0,1.0094779821120914,500,0.9977819901274835,9.845213359910986e-05,0.9977417423314614
8,250.01,0,0,0,60.0,1.0101865461275708,500,0.9971805600388637,9.807329226421177e-05,0.9977417423314614
9,250.01,0,0,0,60.0,1.0100700665652316,500,0.9975780869508029,9.915768622454739e-05,0.9977417423314614
0,250.01,0,0,0,70.0,1.0218172093913354,500,0.998507975001388,9.816679870098973e-05,0.9977977041225092
1,250.01,0,0,0,70.0,1.0220066909800627,500,0.9980411015323776,9.900014562528172e-05,0.9977977041225092
2,250.01,0,0,0,70.0,1.0220040559861994,500,0.9979671517069993,9.788048399801925e-05,0.9977977041225092
3,250.01,0,0,0,70.0,1.022290550015429,500,0.9961318378113002,9.925147634287365e-05,0.9977977041225092
4,250.01,0,0,0,70.0,1.022101147459465,500,0.9982122314872635,9.846392242524393e-05,0.9977977041225092
5,250.01,0,0,0,70.0,1.0219644695216472,500,0.9979142557546208,9.80264449315744e-05,0.9977977041225092
6,250.01,0,0,0,70.0,1.0221973446348345,500,0.9984515989281132,9.934317326254822e-05,0.9977977041225092
7,250.01,0,0,0,70.0,1.0216429890858867,500,0.9978364589985896,9.844675939522426e-05,0.9977977041225092
8,250.01,0,0,0,70.0,1.0223309782278087,500,0.9972738070987079,9.806412221874603e-05,0.9977977041225092
9,250.01,0,0,0,70.0,1.022130565461002,500,0.9976406229057313,9.915147063904076e-05,0.9977977041225092
0,250.01,0,0,0,75.0,1.0285646315298598,500,0.998539539945523,9.816369553942932e-05,0.9978297171695611
1,250.01,0,0,0,75.0,1.0287691883400354,500,0.9980675905704244,9.899751812925952e-05,0.9978297171695611
2,250.01,0,0,0,75.0,1.028900662188064,500,0.99799764209346,9.787749359638083e-05,0.9978297171695611
3,250.01,0,0,0,75.0,1.0290841026663846,500,0.9961730848522181,9.924736678624326e-05,0.9978297171695611
4,250.01,0,0,0,75.0,1.0290005325197493,500,0.9982485574746462,9.846033935049076e-05,0.9978297171695611
5,250.01,0,0,0,75.0,1.028804851366406,500,0.997954618062283,9.802248024875441e-05,0.9978297171695611
6,250.01,0,0,0,75.0,1.0289747598284984,500,0.9984776216568663,9.934058414047356e-05,0.9978297171695611
7,250.01,0,0,0,75.0,1.0285610645557706,500,0.997865629077495,9.844388155310218e-05,0.9978297171695611
8,250.01,0,0,0,75.0,1.0291111403965987,500,0.9972975255759885,9.806178998428717e-05,0.9978297171695611
9,250.01,0,0,0,75.0,1.0290851447755467,500,0.997675362386708,9.914801814260963e-05,0.9978297171695611
0,250.01,0,0,0,80.0,1.036105761741055,500,0.9985842751376741,9.815929794185888e-05,0.9978622883945294
1,250.01,0,0,0,80.0,1.0362778899426326,500,0.9981075555580992,9.899355419313877e-05,0.9978622883945294
2,250.01,0,0,0,80.0,1.0365158177896248,500,0.9980219306231614,9.787511158418514e-05,0.9978622883945294
3,250.01,0,0,0,80.0,1.0365982780563527,500,0.9962167536517026,9.924301631397538e-05,0.9978622883945294
4,250.01,0,0,0,80.0,1.0364972745963583,500,0.9982867590857932,9.845657155174652e-05,0.9978622883945294
5,250.01,0,0,0,80.0,1.0363071122155891,500,0.9979864961875139,9.801934917141744e-05,0.9978622883945294
6,250.01,0,0,0,80.0,1.0367038896456642,500,0.9984813314025031,9.934021505165138e-05,0.9978622883945294
7,250.01,0,0,0,80.0,1.0362549580063531,500,0.9979114736609667,9.84393589888625e-05,0.9978622883945294
8,250.01,0,0,0,80.0,1.0365451782335688,500,0.9973240263274217,9.805918430042429e-05,0.9978622883945294
9,250.01,0,0,0,80.0,1.0365743794038336,500,0.997702282310457,9.914534293865791e-05,0.9978622883945294
0,250.01,0,0,0,82.13,1.0395537795250291,500,0.9986044697929731,9.815731287845661e-05,0.9978741060969855
1,250.01,0,0,0,82.13,1.0398669337280206,500,0.998112818698048,9.899303219109653e-05,0.9978741060969855
2,250.01,0,0,0,82.13,1.0400714423011854,500,0.9980399316637419,9.787334627019362e-05,0.9978741060969855
3,250.01,0,0,0,82.13,1.040001540809904,500,0.9962318955812997,9.924150789934553e-05,0.9978741060969855
4,250.01,0,0,0,82.13,1.0400342203920245,500,0.9983101888178172,9.845426083598573e-05,0.9978741060969855
5,250.01,0,0,0,82.13,1.0399923388405627,500,0.9979961823185678,9.801839783685453e-05,0.9978741060969855
6,250.01,0,0,0,82.13,1.0401576929774965,500,0.9984850088601647,9.933984917792098e-05,0.9978741060969855
7,250.01,0,0,0,82.13,1.0397496836458393,500,0.9979141492950773,9.843909505062e-05,0.9978741060969855
8,250.01,0,0,0,82.13,1.0399745867632286,500,0.9973338658115145,9.805821686933911e-05,0.9978741060969855
9,250.01,0,0,0,82.13,1.040049452200347,500,0.99771255013065,9.914432259812584e-05,0.9978741060969855
0,250.01,0,0,0,85.0,1.0447314648202874,500,0.9986124914658733,9.815652439857738e-05,0.9978896049303779
1,250.01,0,0,0,85.0,1.0450665773445205,500,0.9981359232862934,9.899074072638257e-05,0.9978896049303779
2,250.01,0,0,0,85.0,1.0454584668725584,500,0.9980745239149105,9.786995407923418e-05,0.9978896049303779
3,250.01,0,0,0,85.0,1.0453511168964598,500,0.9962606225722389,9.923864628880545e-05,0.9978896049303779
4,250.01,0,0,0,85.0,1.0453074979962684,500,0.998318683067781,9.845342313243903e-05,0.9978896049303779
5,250.01,0,0,0,85.0,1.0452869234034792,500,0.9979882233975671,9.801917953013178e-05,0.9978896049303779
6,250.01,0,0,0,85.0,1.0454185664311366,500,0.9985178824014499,9.93365786780223e-05,0.9978896049303779
7,250.01,0,0,0,85.0,1.044971620337341,500,0.9979199668861122,9.843852117855025e-05,0.9978896049303779
8,250.01,0,0,0,85.0,1.0451218267735398,500,0.997343384424327,9.805728100490763e-05,0.9978896049303779
9,250.01,0,0,0,85.0,1.0452985446477858,500,0.9977243478872265,9.914315024968467e-05,0.9978896049303779
0,250.01,0,0,0,90.0,1.0561708527423526,500,0.9986180733571087,9.815597574133007e-05,0.997930858607031
1,250.01,0,0,0,90.0,1.0562264529245542,500,0.9981681435758387,9.898754536260641e-05,0.997930858607031
2,250.01,0,0,0,90.0,1.0566513919999343,500,0.9980981875021471,9.786763371213483e-05,0.997930858607031
3,250.01,0,0,0,90.0,1.0564683185640782,500,0.9963154648739634,9.923318368587055e-05,0.997930858607031
4,250.01,0,0,0,90.0,1.0567878306270897,500,0.9983477488164749,9.845055677404016e-05,0.997930858607031
5,250.01,0,0,0,90.0,1.0562404674885055,500,0.9980424116188596,9.801385762704483e-05,0.997930858607031
6,250.01,0,0,0,90.0,1.0566906415558308,500,0.9985618167902501,9.93322081004613e-05,0.997930858607031
7,250.01,0,0,0,90.0,1.0560029726014992,500,0.9979670417012569,9.843387776349347e-05,0.997930858607031
8,250.01,0,0,0,90.0,1.0562080353878716,500,0.9974149685730156,9.805024346566406e-05,0.997930858607031
9,250.01,0,0,0,90.0,1.0562450974501243,500,0.9977747292613943,9.913814414158991e-05,0.997930858607031
0,250.01,0,0,0,95.0,1.0729185947344306,500,0.9987052660498738,9.814740616216913e-05,0.998006763992447
1,250.01,0,0,0,95.0,1.0730684296830224,500,0.998247101841656,9.897971575317913e-05,0.998006763992447
2,250.01,0,0,0,95.0,1.0732811155239057,500,0.9981701312629364,9.786057983884381e-05,0.998006763992447
3,250.01,0,0,0,95.0,1.0731325953285893,500,0.9964264411161746,9.922213166499505e-05,0.998006763992447
4,250.01,0,0,0,95.0,1.0732435656680699,500,0.9984136836888543,9.844405513548829e-05,0.998006763992447
5,250.01,0,0,0,95.0,1.0729040427066094,500,0.9981151748706059,9.80067123524546e-05,0.998006763992447
6,250.01,0,0,0,95.0,1.07304177127307,500,0.9986013763008377,9.932827306328702e-05,0.998006763992447
7,250.01,0,0,0,95.0,1.0725207261027923,500,0.9980480103251671,9.842589211997111e-05,0.998006763992447
8,250.01,0,0,0,95.0,1.072545621724145,500,0.9974797914532894,9.804387150780842e-05,0.998006763992447
9,250.01,0,0,0,95.0,1.0730881061112003,500,0.9978606630150756,9.912960656397527e-05,0.998006763992447
0,250.01,0,0,0,99.0,1.1029989326699314,500,0.9987712878334583,9.814091832367401e-05,0.9981082169575188
1,250.01,0,0,0,99.0,1.1033729450978158,500,0.9983272489308553,9.897176952501006e-05,0.9981082169575188
2,250.01,0,0,0,99.0,1.1035726559707062,500,0.9982591542821119,9.785185280214383e-05,0.9981082169575188
3,250.01,0,0,0,99.0,1.103634532542139,500,0.9965665081473695,9.920818603337135e-05,0.9981082169575188
4,250.01,0,0,0,99.0,1.103515714870027,500,0.998501918021914,9.843535595785849e-05,0.9981082169575188
5,250.01,0,0,0,99.0,1.1031023372195965,500,0.998217335296452,9.799668206434431e-05,0.9981082169575188
6,250.01,0,0,0,99.0,1.1041085560445787,500,0.9987111617386729,9.931735419268115e-05,0.9981082169575188
7,250.01,0,0,0,99.0,1.1032537126904594,500,0.9981525730191685,9.841558139522046e-05,0.9981082169575188
8,250.01,0,0,0,99.0,1.1038682591678204,500,0.9976163498873069,9.803045079997857e-05,0.9981082169575188
9,250.01,0,0,0,99.0,1.1036616435273723,500,0.9979586324178789,9.911987502998206e-05,0.9981082169575188
0,250.01,0,0,0,99.73,1.1202764439605553,500,0.9988382690723647,9.813433707774033e-05,0.998169479331889
1,250.01,0,0,0,99.73,1.1206515224668536,500,0.9983795103884505,9.896658872063424e-05,0.998169479331889
2,250.01,0,0,0,99.73,1.12159969844781,500,0.9983492441712818,9.784302276333178e-05,0.998169479331889
3,250.01,0,0,0,99.73,1.122386737247104,500,0.9966380635304481,9.920106320712587e-05,0.998169479331889
4,250.01,0,0,0,99.73,1.1198720028000062,500,0.9985622975867361,9.842940391663862e-05,0.998169479331889
5,250.01,0,0,0,99.73,1.1209943827851974,500,0.9982643240796747,9.799206931325325e-05,0.998169479331889
6,250.01,0,0,0,99.73,1.1229075249808547,500,0.9987507621076428,9.931341626940704e-05,0.998169479331889
7,250.01,0,0,0,99.73,1.120523462327184,500,0.9982121609849944,9.840970650756618e-05,0.998169479331889
8,250.01,0,0,0,99.73,1.1222338312919382,500,0.99768223455009,9.802397709224904e-05,0.998169479331889
9,250.01,0,0,0,99.73,1.121966275703563,500,0.998017926847207,9.911398610126958e-05,0.998169479331889
0,500.0,0,0,0,5.0,0.9472521323926,500,0.9988889718088089,9.809644817824368e-05,0.9987418633638777
1,500.0,0,0,0,5.0,0.9478332507083123,500,0.9989787868178751,9.99311352069805e-05,0.9987418633638777
2,500.0,0,0,0,5.0,0.9471194716743657,500,0.9979039030839918,9.985818884138662e-05,0.9987418633638777
3,500.0,0,0,0,5.0,0.9479387040377061,500,0.9984850551551571,9.76541840916701e-05,0.9987418633638777
4,500.0,0,0,0,5.0,0.9478574431702846,500,0.9992197573328505,9.94095816270626e-05,0.9987418633638777
5,500.0,0,0,0,5.0,0.9478292867735485,500,0.9989158473038662,9.919183137303344e-05,0.9987418633638777
6,500.0,0,0,0,5.0,0.9475851269334419,500,0.9987775232014368,9.85650665807828e-05,0.9987418633638777
7,500.0,0,0,0,5.0,0.9476402018499583,500,0.998660165688865,9.868819924232456e-05,0.9987418633638777
8,500.0,0,0,0,5.0,0.9477594695176627,500,0.9986610522761192,9.894145903052418e-05,0.9987418633638777
9,500.0,0,0,0,5.0,0.9477855037837057,500,0.9989275709698064,0.0001000558488239488,0.9987418633638777
0,500.0,0,0,0,10.0,0.9587481244900943,500,0.9989129717681203,9.809409130549158e-05,0.9987657698622071
1,500.0,0,0,0,10.0,0.958963555793101,500,0.9990075475274729,9.992825826138927e-05,0.9987657698622071
2,500.0,0,0,0,10.0,0.9587590419526358,500,0.9979291808840294,9.985565940805809e-05,0.9987657698622071
3,500.0,0,0,0,10.0,0.9593771723747697,500,0.9985190146148417,9.76508628896908e-05,0.9987657698622071
4,500.0,0,0,0,10.0,0.9592717941278375,500,0.9992367615869253,9.940788995012632e-05,0.9987657698622071
5,500.0,0,0,0,10.0,0.9589686795383601,500,0.9989357228294857,9.918985778280071e-05,0.9987657698622071
6,500.0,0,0,0,10.0,0.9586914848699046,500,0.9988040755941885,9.85624463087761e-05,0.9987657698622071
7,500.0,0,0,0,10.0,0.9592071322408867,500,0.9986723892932163,9.868699131316319e-05,0.9987657698622071
8,500.0,0,0,0,10.0,0.9591983309609535,500,0.9986891355482158,9.893867678345981e-05,0.9987657698622071
9,500.0,0,0,0,10.0,0.9590665414640177,500,0.9989508989755745,0.00010005351226924837,0.9987657698622071
0,500.0,0,0,0,15.0,0.9663287538824119,500,0.9989388470328585,9.809155039861893e-05,0.9987949211626693
1,500.0,0,0,0,15.0,0.9666334753848187,500,0.9990240863639988,9.992660394979633e-05,0.9987949211626693
2,500.0,0,0,0,15.0,0.9664225351471556,500,0.9979715244801628,9.985142256601411e-05,0.9987949211626693
3,500.0,0,0,0,15.0,0.9669463578381481,500,0.9985472689634535,9.76480998141629e-05,0.9987949211626693
4,500.0,0,0,0,15.0,0.9668276055241665,500,0.9992630677193435,9.940527298448342e-05,0.9987949211626693
5,500.0,0,0,0,15.0,0.9666303871026319,500,0.9989717431494105,9.918628125480067e-05,0.9987949211626693
6,500.0,0,0,0,15.0,0.9664848017580443,500,0.9988272225603979,9.856016220842052e-05,0.9987949211626693
