n,epsilon,M-estimator,m_est,x,y,theta
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.6022472268883096,-0.7983096377379778,-0.924483215427834
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.6321738196342874,0.7748266010979455,0.8864407589614882
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.6036025813201329,0.7972853465501993,0.9227843455777917
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.600926466862696,0.7993043109003712,0.9261366307924782
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.6949382517028033,0.719069416899545,0.8024623020703228
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.544062732248164,-0.839044541951535,-0.9955246827014129
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5533772670444216,0.8329307296038774,0.9843828451452776
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5229610504621466,-0.8523565801350554,-1.0204751061199995
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5215878481731231,-0.8531975835866689,-1.022085376871301
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5866493338344668,0.8098410702795802,0.9438811535378334
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.535059281724325,-0.844814515169246,-1.006218409929791
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.6361825213071354,0.7715385924134296,0.8812560940325025
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5980609377937947,-0.8014506314709642,-0.9297168490160148
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5605486443644218,-0.8281214991178578,-0.9757481584820983
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5267969589614577,0.8499911552651359,1.0159685039406234
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5973692505549218,0.8019663200480742,0.9305796154914615
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.6804317065875549,-0.7328114987296167,-0.8224447431273957
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5644745618196862,0.825450464327492,0.9709997590589333
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5516937615126198,-0.8340467573871719,-0.9864026744142247
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.680441920469106,-0.7328020147818332,-0.8224308050987724
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5713020221961413,-0.8207399097366962,-0.9627049453634683
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.6122094536218148,-0.790695633538013,-0.9119444323406114
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5589736793292117,0.8291853989411314,0.9776487896360962
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5384298596159428,0.8426703307189328,1.002223620385546
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5651047896198566,0.8250191372014936,0.9702360639639667
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.4832509521878531,-0.8754818771451146,-1.0664320747723501
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5591916624437506,0.829038409636968,0.9773858780651058
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5150551271020054,-0.8571570544806453,-1.0297243649011278
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.4501985317460754,-0.892928486505877,-1.1038086624165346
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.6806265363788164,0.7326305467129901,0.8221788441234472
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.599318261258089,0.800510850471485,0.9281471193810746
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.537688839735776,0.8431433517638594,1.0031027446210905
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.5407940453531267,0.841155039520421,0.999415509490668
500,0.2,"$L^2 loss$
(Fréchet mean)",frechet,0.651062086310857,0.7590244790311786,0.8618134502738273
