n,epsilon,m_est,var_mu_n,var_mu_n_fm,RE,var_X,modulation,M-estimator
20,0.3,cauchy,0.0038349593888578042,0.46180101090122333,120.4187486946935,1.8821669692592637,0.04075046955443142,"Cauchy
(Cutoff: π/2)"
50,0.3,cauchy,0.0012242960825275795,0.3909949538921517,319.36306868264757,1.8821669692592637,0.032523577942965586,"Cauchy
(Cutoff: π/2)"
100,0.3,cauchy,0.0007230631932007579,0.40684029506488334,562.6621557984967,1.8821669692592637,0.03841652759878807,"Cauchy
(Cutoff: π/2)"
500,0.3,cauchy,0.00011266824100249822,0.41569198442040256,3689.5222710647035,1.8821669692592637,0.029930458573194322,"Cauchy
(Cutoff: π/2)"
1000,0.3,cauchy,7.447497302157379e-05,0.39343169308040354,5282.736966771843,1.8821669692592637,0.03956873871337981,"Cauchy
(Cutoff: π/2)"
5000,0.3,cauchy,1.7357954491777117e-05,0.39266389380881106,22621.553363031653,1.8821669692592637,0.046111622335526445,"Cauchy
(Cutoff: π/2)"
10000,0.3,cauchy,7.4583830994102835e-06,0.390407875878062,52344.84078847205,1.8821669692592637,0.039626575225393354,"Cauchy
(Cutoff: π/2)"
10,0.375,frechet,0.2231813955171284,0.2231813955171284,1.0,1.1835248783491672,1.8857347200713828,"$L^2 loss$
(Fréchet mean)"
20,0.375,frechet,0.2065685034706231,0.2065685034706231,1.0,1.1835248783491672,3.4907336085533576,"$L^2 loss$
(Fréchet mean)"
50,0.375,frechet,0.1535089279329209,0.1535089279329209,1.0,1.1835248783491672,6.485242969587675,"$L^2 loss$
(Fréchet mean)"
100,0.375,frechet,0.16063412810960517,0.16063412810960517,1.0,1.1835248783491672,13.57251808121387,"$L^2 loss$
(Fréchet mean)"
500,0.375,frechet,0.14935445724246818,0.14935445724246818,1.0,1.1835248783491672,63.097303645528086,"$L^2 loss$
(Fréchet mean)"
1000,0.375,frechet,0.15769452910651036,0.15769452910651036,1.0,1.1835248783491672,133.24141468531667,"$L^2 loss$
(Fréchet mean)"
5000,0.375,frechet,0.15168043983939591,0.15168043983939591,1.0,1.1835248783491672,640.79954132847,"$L^2 loss$
(Fréchet mean)"
10000,0.375,frechet,0.15403173038252482,0.15403173038252482,1.0,1.1835248783491672,1301.4659277578946,"$L^2 loss$
(Fréchet mean)"
10,0.375,huber_90,0.10731889343076594,0.2231813955171284,2.0796095485377717,1.1835248783491672,0.906773447639386,"Huber
(Cutoff: π/2)"
20,0.375,huber_90,0.08296875523827564,0.2065685034706231,2.489714385582679,1.1835248783491672,1.4020618705371724,"Huber
(Cutoff: π/2)"
50,0.375,huber_90,0.0545314097009154,0.1535089279329209,2.815055190666454,1.1835248783491672,2.3037711626720605,"Huber
(Cutoff: π/2)"
100,0.375,huber_90,0.053673540568451805,0.16063412810960517,2.9927991782979673,1.1835248783491672,4.535058075274094,"Huber
(Cutoff: π/2)"
500,0.375,huber_90,0.04723512521152856,0.14935445724246818,3.1619363042572313,1.1835248783491672,19.955273469795667,"Huber
(Cutoff: π/2)"
1000,0.375,huber_90,0.04990425658485838,0.15769452910651036,3.159941453859008,1.1835248783491672,42.1657858637218,"Huber
(Cutoff: π/2)"
5000,0.375,huber_90,0.04754360866550452,0.15168043983939591,3.190343436202989,1.1835248783491672,200.8559749577062,"Huber
(Cutoff: π/2)"
10000,0.375,huber_90,0.0475460856557023,0.15403173038252482,3.239630103262801,1.1835248783491672,401.7328788391984,"Huber
(Cutoff: π/2)"
10,0.375,huber_45,0.02811040118740693,0.2231813955171284,7.93945963379244,1.1835248783491672,0.23751423989174236,"Huber
(Cutoff: π/4)"
20,0.375,huber_45,0.019824207484090858,0.2065685034706231,10.420013190257244,1.1835248783491672,0.335002801322479,"Huber
(Cutoff: π/4)"
50,0.375,huber_45,0.011655873665736886,0.1535089279329209,13.170091949792598,1.1835248783491672,0.4924219963164194,"Huber
(Cutoff: π/4)"
100,0.375,huber_45,0.00907554453139666,0.16063412810960517,17.69966832886938,1.1835248783491672,0.7668233002466016,"Huber
(Cutoff: π/4)"
500,0.375,huber_45,0.004578217065212354,0.14935445724246818,32.62284315379891,1.1835248783491672,1.93414483673476,"Huber
(Cutoff: π/4)"
1000,0.375,huber_45,0.0028301033517971748,0.15769452910651036,55.720413534145685,1.1835248783491672,2.391249566079868,"Huber
(Cutoff: π/4)"
5000,0.375,huber_45,0.0008634585602326667,0.15168043983939591,175.66614870147822,1.1835248783491672,3.647825981643313,"Huber
(Cutoff: π/4)"
10000,0.375,huber_45,0.0006721915579101001,0.15403173038252482,229.14856422984897,1.1835248783491672,5.679572691768867,"Huber
(Cutoff: π/4)"
10,0.375,biweight,0.0010247276759675283,0.2231813955171284,217.795811268984,1.1835248783491672,0.008658268995552198,"Tukey's biweight
(Cutoff: π/2)"
20,0.375,biweight,0.000527136357525455,0.2065685034706231,391.8692014345607,1.1835248783491672,0.0089079049738393,"Tukey's biweight
(Cutoff: π/2)"
50,0.375,biweight,0.0002614055095497467,0.1535089279329209,587.2444241796189,1.1835248783491672,0.011043515617279068,"Tukey's biweight
(Cutoff: π/2)"
100,0.375,biweight,0.00012038545784821391,0.16063412810960517,1334.331662484834,1.1835248783491672,0.01017177247816986,"Tukey's biweight
(Cutoff: π/2)"
500,0.375,biweight,2.0941095346056586e-05,0.14935445724246818,7132.1224976225085,1.1835248783491672,0.008846918104191503,"Tukey's biweight
(Cutoff: π/2)"
1000,0.375,biweight,1.0204145624820485e-05,0.15769452910651036,15453.966937019735,1.1835248783491672,0.008621826048180481,"Tukey's biweight
(Cutoff: π/2)"
5000,0.375,biweight,2.4682380421540025e-06,0.15168043983939591,61452.921982770415,1.1835248783491672,0.010427486938833132,"Tukey's biweight
(Cutoff: π/2)"
10000,0.375,biweight,1.0389153783543264e-06,0.15403173038252482,148262.05636354693,1.1835248783491672,0.008778145667740008,"Tukey's biweight
(Cutoff: π/2)"
10,0.375,hampel,0.0010294373951569393,0.2231813955171284,216.7993863124664,1.1835248783491672,0.008698062997989904,"Hampel
(Cutoff: π/4,π/2,3π/4)"
20,0.375,hampel,0.0005245498965323048,0.2065685034706231,393.80143783500193,1.1835248783491672,0.008864197215084657,"Hampel
(Cutoff: π/4,π/2,3π/4)"
50,0.375,hampel,0.0002621527969586399,0.1535089279329209,585.5704372177274,1.1835248783491672,0.011075086031326278,"Hampel
(Cutoff: π/4,π/2,3π/4)"
100,0.375,hampel,0.00012023152111733756,0.16063412810960517,1336.040055193492,1.1835248783491672,0.01015876584572027,"Hampel
(Cutoff: π/4,π/2,3π/4)"
500,0.375,hampel,2.0884111156564685e-05,0.14935445724246818,7151.5831400619745,1.1835248783491672,0.00882284417446922,"Hampel
(Cutoff: π/4,π/2,3π/4)"
1000,0.375,hampel,1.0229099225241421e-05,0.15769452910651036,15416.267418482154,1.1835248783491672,0.00864291018496326,"Hampel
(Cutoff: π/4,π/2,3π/4)"
5000,0.375,hampel,2.46033370243965e-06,0.15168043983939591,61650.35242536028,1.1835248783491672,0.010394093725648725,"Hampel
(Cutoff: π/4,π/2,3π/4)"
10000,0.375,hampel,1.0322541941219053e-06,0.15403173038252482,149218.7982956592,1.1835248783491672,0.008721863080408915,"Hampel
(Cutoff: π/4,π/2,3π/4)"
10,0.375,cauchy,0.0025936598260477527,0.2231813955171284,86.04883079721934,1.1835248783491672,0.021914704739164452,"Cauchy
(Cutoff: π/2)"
20,0.375,cauchy,0.001389961892085259,0.2065685034706231,148.61450853211764,1.1835248783491672,0.023488511606516282,"Cauchy
(Cutoff: π/2)"
50,0.375,cauchy,0.0006682347708902954,0.1535089279329209,229.72304737809367,1.1835248783491672,0.02823070233311778,"Cauchy
(Cutoff: π/2)"
100,0.375,cauchy,0.00034540973744055315,0.16063412810960517,465.05384966818184,1.1835248783491672,0.029184831156430432,"Cauchy
(Cutoff: π/2)"
500,0.375,cauchy,5.043429539029103e-05,0.14935445724246818,2961.3669842450104,1.1835248783491672,0.02130681674416469,"Cauchy
(Cutoff: π/2)"
1000,0.375,cauchy,2.053435747230703e-05,0.15769452910651036,7679.545333676974,1.1835248783491672,0.017350169690517413,"Cauchy
(Cutoff: π/2)"
5000,0.375,cauchy,4.670534829892713e-06,0.15168043983939591,32476.032266925664,1.1835248783491672,0.01973146029852529,"Cauchy
(Cutoff: π/2)"
10000,0.375,cauchy,2.641248840632172e-06,0.15403173038252482,58317.76544979305,1.1835248783491672,0.02231680033896966,"Cauchy
(Cutoff: π/2)"
10,0.4,frechet,0.1690908148977759,0.1690908148977759,1.0,0.9479061953773987,1.7838348955030743,"$L^2 loss$
(Fréchet mean)"
20,0.4,frechet,0.12747810346824962,0.12747810346824962,1.0,0.9479061953773987,2.689677609238445,"$L^2 loss$
(Fréchet mean)"
50,0.4,frechet,0.10522179624761224,0.10522179624761224,1.0,0.9479061953773987,5.550221992468321,"$L^2 loss$
(Fréchet mean)"
100,0.4,frechet,0.10201304520357202,0.10201304520357202,1.0,0.9479061953773987,10.76193464090153,"$L^2 loss$
(Fréchet mean)"
500,0.4,frechet,0.0953522839683777,0.0953522839683777,1.0,0.9479061953773987,50.29626582956038,"$L^2 loss$
(Fréchet mean)"
1000,0.4,frechet,0.09817526725907076,0.09817526725907076,1.0,0.9479061953773987,103.57065682009107,"$L^2 loss$
(Fréchet mean)"
5000,0.4,frechet,0.09601934115982505,0.09601934115982505,1.0,0.9479061953773987,506.4812405915122,"$L^2 loss$
(Fréchet mean)"
10000,0.4,frechet,0.09906095677383336,0.09906095677383336,1.0,0.9479061953773987,1045.0502091548553,"$L^2 loss$
(Fréchet mean)"
10,0.4,huber_90,0.07595386694563168,0.1690908148977759,2.226230496188065,0.9479061953773987,0.8012804148346289,"Huber
(Cutoff: π/2)"
20,0.4,huber_90,0.047472894016102815,0.12747810346824962,2.685281908977553,0.9479061953773987,1.0016369604421036,"Huber
(Cutoff: π/2)"
50,0.4,huber_90,0.03366509441746923,0.10522179624761224,3.125545853007065,0.9479061953773987,1.7757608601801487,"Huber
(Cutoff: π/2)"
100,0.4,huber_90,0.02851963193176301,0.10201304520357202,3.5769411557502466,0.9479061953773987,3.008697703511498,"Huber
(Cutoff: π/2)"
500,0.4,huber_90,0.024484305298232215,0.0953522839683777,3.894424726653862,0.9479061953773987,12.914941065705372,"Huber
(Cutoff: π/2)"
1000,0.4,huber_90,0.024929940634639304,0.09817526725907076,3.9380465721069373,0.9479061953773987,26.300008119172293,"Huber
(Cutoff: π/2)"
5000,0.4,huber_90,0.023278768636158104,0.09601934115982505,4.124760319610786,0.9479061953773987,122.79046571106073,"Huber
(Cutoff: π/2)"
10000,0.4,huber_90,0.024003358935721184,0.09906095677383336,4.126962273867987,0.9479061953773987,253.22504539770947,"Huber
(Cutoff: π/2)"
10,0.4,huber_45,0.02070065959113777,0.1690908148977759,8.168378121157353,0.9479061953773987,0.2183829970949396,"Huber
(Cutoff: π/4)"
20,0.4,huber_45,0.01209506981909865,0.12747810346824962,10.539674873720534,0.9479061953773987,0.2551955009489758,"Huber
(Cutoff: π/4)"
50,0.4,huber_45,0.005347553997490614,0.10522179624761224,19.67662155388959,0.9479061953773987,0.28207189823047535,"Huber
(Cutoff: π/4)"
100,0.4,huber_45,0.003527870420882381,0.10201304520357202,28.916324307074976,0.9479061953773987,0.3721750567816256,"Huber
(Cutoff: π/4)"
500,0.4,huber_45,0.0013211021266112072,0.0953522839683777,72.1763155532633,0.9479061953773987,0.6968527756510888,"Huber
(Cutoff: π/4)"
1000,0.4,huber_45,0.0006601613231748018,0.09817526725907076,148.71405490241855,0.9479061953773987,0.6964416166854629,"Huber
(Cutoff: π/4)"
5000,0.4,huber_45,0.00017613673993007814,0.09601934115982505,545.1409013130498,0.9479061953773987,0.9290831771594824,"Huber
(Cutoff: π/4)"
10000,0.4,huber_45,7.654072714487174e-05,0.09906095677383336,1294.2254466218576,0.9479061953773987,0.8074715358770058,"Huber
(Cutoff: π/4)"
10,0.4,biweight,0.0010185215463349784,0.1690908148977759,166.01594291866274,0.9479061953773987,0.010744961382275438,"Tukey's biweight
(Cutoff: π/2)"
20,0.4,biweight,0.0005675107114036219,0.12747810346824962,224.62677955973473,0.9479061953773987,0.011973984644707879,"Tukey's biweight
(Cutoff: π/2)"
50,0.4,biweight,0.0002381703945413723,0.10522179624761224,441.7920894418063,0.9479061953773987,0.012562972776359337,"Tukey's biweight
(Cutoff: π/2)"
100,0.4,biweight,0.00011091706688919555,0.10201304520357202,919.723610303196,0.9479061953773987,0.011701270382037655,"Tukey's biweight
(Cutoff: π/2)"
500,0.4,biweight,2.274574944200636e-05,0.0953522839683777,4192.092426389044,0.9479061953773987,0.011997890483746856,"Tukey's biweight
(Cutoff: π/2)"
1000,0.4,biweight,1.1091940015394559e-05,0.09817526725907076,8851.045635192115,0.9479061953773987,0.01170151653136777,"Tukey's biweight
(Cutoff: π/2)"
5000,0.4,biweight,2.8444404937841196e-06,0.09601934115982505,33756.84651152083,0.9479061953773987,0.015003807906602173,"Tukey's biweight
(Cutoff: π/2)"
10000,0.4,biweight,8.138419665672277e-07,0.09906095677383336,121720.13836011785,0.9479061953773987,0.008585680424244988,"Tukey's biweight
(Cutoff: π/2)"
10,0.4,hampel,0.0010193045094212421,0.1690908148977759,165.88842032474193,0.9479061953773987,0.010753221303880357,"Hampel
(Cutoff: π/4,π/2,3π/4)"
20,0.4,hampel,0.0005687048245910769,0.12747810346824962,224.15512926219998,0.9479061953773987,0.011999179399068137,"Hampel
(Cutoff: π/4,π/2,3π/4)"
50,0.4,hampel,0.00023715508755370679,0.10522179624761224,443.68348717707113,0.9479061953773987,0.012509417530459647,"Hampel
(Cutoff: π/4,π/2,3π/4)"
100,0.4,hampel,0.00011170564938188652,0.10201304520357202,913.2308506154551,0.9479061953773987,0.011784462421137792,"Hampel
(Cutoff: π/4,π/2,3π/4)"
500,0.4,hampel,2.2655718882510776e-05,0.0953522839683777,4208.7511971198355,0.9479061953773987,0.011950401312384422,"Hampel
(Cutoff: π/4,π/2,3π/4)"
1000,0.4,hampel,1.1120124793035154e-05,0.09817526725907076,8828.612006275387,0.9479061953773987,0.011731250251621991,"Hampel
(Cutoff: π/4,π/2,3π/4)"
5000,0.4,hampel,2.84928019728907e-06,0.09601934115982505,33699.508125309,0.9479061953773987,0.015029336295004695,"Hampel
(Cutoff: π/4,π/2,3π/4)"
10000,0.4,hampel,8.066205936442277e-07,0.09906095677383336,122809.85329953738,0.9479061953773987,0.008509498066135969,"Hampel
(Cutoff: π/4,π/2,3π/4)"
10,0.4,cauchy,0.002175231495753609,0.1690908148977759,77.73462972923458,0.9479061953773987,0.022947750593481073,"Cauchy
(Cutoff: π/2)"
20,0.4,cauchy,0.0012625312628275305,0.12747810346824962,100.97025493273976,0.9479061953773987,0.02663831651242383,"Cauchy
(Cutoff: π/2)"
50,0.4,cauchy,0.00045218198216815205,0.10522179624761224,232.69789685800353,0.9479061953773987,0.023851620781322178,"Cauchy
(Cutoff: π/2)"
100,0.4,cauchy,0.000244066224153028,0.10201304520357202,417.97280864070103,0.9479061953773987,0.025747930052915802,"Cauchy
(Cutoff: π/2)"
500,0.4,cauchy,4.713993386704881e-05,0.0953522839683777,2022.7496338307274,0.9479061953773987,0.02486529473957101,"Cauchy
(Cutoff: π/2)"
1000,0.4,cauchy,1.9774376413358e-05,0.09817526725907076,4964.77184447401,0.9479061953773987,0.020861111056970194,"Cauchy
(Cutoff: π/2)"
5000,0.4,cauchy,5.906557714024595e-06,0.09601934115982505,16256.39599386893,0.9479061953773987,0.031155813427682907,"Cauchy
(Cutoff: π/2)"
10000,0.4,cauchy,1.673527429660142e-06,0.09906095677383336,59192.908952768434,0.9479061953773987,0.017654989890575033,"Cauchy
(Cutoff: π/2)"
10,0.45,frechet,0.07314865554249904,0.07314865554249904,1.0,0.479951693147754,1.5240837064821042,"$L^2 loss$
(Fréchet mean)"
20,0.45,frechet,0.038334691166661355,0.038334691166661355,1.0,0.479951693147754,1.5974395637712628,"$L^2 loss$
(Fréchet mean)"
50,0.45,frechet,0.03200396399936317,0.03200396399936317,1.0,0.479951693147754,3.33408178950946,"$L^2 loss$
(Fréchet mean)"
100,0.45,frechet,0.02689253789141359,0.02689253789141359,1.0,0.479951693147754,5.603175960280376,"$L^2 loss$
(Fréchet mean)"
500,0.45,frechet,0.021629350598818667,0.021629350598818667,1.0,0.479951693147754,22.532841229252664,"$L^2 loss$
(Fréchet mean)"
1000,0.45,frechet,0.01773540029066994,0.01773540029066994,1.0,0.479951693147754,36.95246947531877,"$L^2 loss$
(Fréchet mean)"
5000,0.45,frechet,0.01616458075617339,0.01616458075617339,1.0,0.479951693147754,168.39799699588824,"$L^2 loss$
(Fréchet mean)"
10000,0.45,frechet,0.015013924330069772,0.015013924330069772,1.0,0.479951693147754,312.82157234619257,"$L^2 loss$
(Fréchet mean)"
10,0.45,huber_90,0.028831343960349424,0.07314865554249904,2.5371226413550967,0.479951693147754,0.6007134545408019,"Huber
(Cutoff: π/2)"
20,0.45,huber_90,0.0128138842937617,0.038334691166661355,2.99165267048058,0.479951693147754,0.5339655834828746,"Huber
(Cutoff: π/2)"
50,0.45,huber_90,0.008912137435824787,0.03200396399936317,3.5910536871563985,0.479951693147754,0.9284410872034541,"Huber
(Cutoff: π/2)"
100,0.45,huber_90,0.005543202147436759,0.02689253789141359,4.851444557880504,0.479951693147754,1.1549500140486584,"Huber
(Cutoff: π/2)"
500,0.45,huber_90,0.0022083916121776468,0.021629350598818667,9.794164440558818,0.479951693147754,2.3006394640405916,"Huber
(Cutoff: π/2)"
1000,0.45,huber_90,0.0010092336176941948,0.01773540029066994,17.573136665017334,0.479951693147754,2.102781659285658,"Huber
(Cutoff: π/2)"
5000,0.45,huber_90,0.0002318669455725526,0.01616458075617339,69.71489927664308,0.479951693147754,2.415523779610586,"Huber
(Cutoff: π/2)"
10000,0.45,huber_90,0.00011522939327793954,0.015013924330069772,130.29595924240763,0.479951693147754,2.400853980162249,"Huber
(Cutoff: π/2)"
10,0.45,huber_45,0.008217943708245568,0.07314865554249904,8.901089875938734,0.479951693147754,0.17122439248725932,"Huber
(Cutoff: π/4)"
20,0.45,huber_45,0.003468498511335266,0.038334691166661355,11.052243799840545,0.479951693147754,0.14453531723524862,"Huber
(Cutoff: π/4)"
50,0.45,huber_45,0.0015836349432127087,0.03200396399936317,20.20918023849421,0.479951693147754,0.1649785765757455,"Huber
(Cutoff: π/4)"
100,0.45,huber_45,0.000983979346435706,0.02689253789141359,27.330388578609025,0.479951693147754,0.20501632986901167,"Huber
(Cutoff: π/4)"
500,0.45,huber_45,0.00018497770767814627,0.021629350598818667,116.92949853423885,0.479951693147754,0.19270450580658807,"Huber
(Cutoff: π/4)"
1000,0.45,huber_45,0.0001042933965328269,0.01773540029066994,170.0529552231778,0.479951693147754,0.21729977833565012,"Huber
(Cutoff: π/4)"
5000,0.45,huber_45,2.2067395310946897e-05,0.01616458075617339,732.509683558108,0.479951693147754,0.22989183730364932,"Huber
(Cutoff: π/4)"
10000,0.45,huber_45,9.647502092925617e-06,0.015013924330069772,1556.2499168649342,0.479951693147754,0.20100985642227157,"Huber
(Cutoff: π/4)"
10,0.45,biweight,0.0010888059743114908,0.07314865554249904,67.1824524004424,0.479951693147754,0.022685740874682152,"Tukey's biweight
(Cutoff: π/2)"
20,0.45,biweight,0.000419397844087272,0.038334691166661355,91.40412071046397,0.479951693147754,0.017476669009610497,"Tukey's biweight
(Cutoff: π/2)"
50,0.45,biweight,0.0002721006086450126,0.03200396399936317,117.6181272020458,0.479951693147754,0.028346666188470548,"Tukey's biweight
(Cutoff: π/2)"
100,0.45,biweight,0.00010013081306619798,0.02689253789141359,268.57404896567186,0.479951693147754,0.020862685661028082,"Tukey's biweight
(Cutoff: π/2)"
500,0.45,biweight,2.2878626442671954e-05,0.021629350598818667,945.3955049712597,0.479951693147754,0.0238343012112562,"Tukey's biweight
(Cutoff: π/2)"
1000,0.45,biweight,1.1168340872560402e-05,0.01773540029066994,1588.006714071936,0.479951693147754,0.02326971866546204,"Tukey's biweight
(Cutoff: π/2)"
5000,0.45,biweight,2.075142958822666e-06,0.01616458075617339,7789.622728134536,0.479951693147754,0.021618248132566017,"Tukey's biweight
(Cutoff: π/2)"
10000,0.45,biweight,9.97553892918447e-07,0.015013924330069772,15050.740051893323,0.479951693147754,0.02078446450258377,"Tukey's biweight
(Cutoff: π/2)"
10,0.45,hampel,0.0010899563584151476,0.07314865554249904,67.11154531807212,0.479951693147754,0.022709709622372405,"Hampel
(Cutoff: π/4,π/2,3π/4)"
20,0.45,hampel,0.00041683050342927985,0.038334691166661355,91.96709658069754,0.479951693147754,0.017369685715472944,"Hampel
(Cutoff: π/4,π/2,3π/4)"
50,0.45,hampel,0.0002704928692453603,0.03200396399936317,118.31721881855903,0.479951693147754,0.028179176478297013,"Hampel
(Cutoff: π/4,π/2,3π/4)"
100,0.45,hampel,9.894223372592112e-05,0.02689253789141359,271.8003917913187,0.479951693147754,0.020615040042261414,"Hampel
(Cutoff: π/4,π/2,3π/4)"
500,0.45,hampel,2.2850768077015675e-05,0.021629350598818667,946.5480777678731,0.479951693147754,0.02380527915960599,"Hampel
(Cutoff: π/4,π/2,3π/4)"
1000,0.45,hampel,1.1128587561569335e-05,0.01773540029066994,1593.6793589076926,0.479951693147754,0.023186890931840884,"Hampel
(Cutoff: π/4,π/2,3π/4)"
5000,0.45,hampel,2.0664513109806035e-06,0.01616458075617339,7822.386460440111,0.479951693147754,0.021527701021615553,"Hampel
(Cutoff: π/4,π/2,3π/4)"
10000,0.45,hampel,9.997749792379319e-07,0.015013924330069772,15017.30353515546,0.479951693147754,0.02083074179155254,"Hampel
(Cutoff: π/4,π/2,3π/4)"
10,0.45,cauchy,0.0014751267578028333,0.07314865554249904,49.588047369876364,0.479951693147754,0.030734900592354255,"Cauchy
(Cutoff: π/2)"
20,0.45,cauchy,0.0005822886119894694,0.038334691166661355,65.83451981945103,0.479951693147754,0.024264467457986896,"Cauchy
(Cutoff: π/2)"
50,0.45,cauchy,0.00038510684435083217,0.03200396399936317,83.1041163480532,0.479951693147754,0.04011933386723946,"Cauchy
(Cutoff: π/2)"
100,0.45,cauchy,0.00013216889266392363,0.02689253789141359,203.4710085662546,0.479951693147754,0.02753795737172974,"Cauchy
(Cutoff: π/2)"
500,0.45,cauchy,3.080990724463834e-05,0.021629350598818667,702.0258265328823,0.479951693147754,0.032096883586942,"Cauchy
(Cutoff: π/2)"
1000,0.45,cauchy,1.73480545834624e-05,0.01773540029066994,1022.3279045695873,0.479951693147754,0.03614541803089706,"Cauchy
(Cutoff: π/2)"
5000,0.45,cauchy,3.009835027790693e-06,0.01616458075617339,5370.586961385277,0.479951693147754,0.03135560381140389,"Cauchy
(Cutoff: π/2)"
10000,0.45,cauchy,1.408331242452788e-06,0.015013924330069772,10660.790499769864,0.479951693147754,0.029343187294877,"Cauchy
(Cutoff: π/2)"
